pValue	topAUC	KSstat	GSname
0.0000000000	0.6659	0.6689	ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE
0.0000000026	0.6497	0.7075	FARMER_BREAST_CANCER_CLUSTER_5
0.0000000000	0.6125	0.6911	GNF2_CDH11
0.0000009864	0.5824	0.6157	THUM_MIR21_TARGETS_HEART_DISEASE_UP
0.0001431843	0.4939	0.6742	COLLER_MYC_TARGETS_DN
0.0000000010	0.4657	0.5334	GNF2_PTX3
0.0079670505	0.4284	0.4415	YAGUE_PRETUMOR_DRUG_RESISTANCE_DN
0.0003440715	0.4229	0.4199	COLLAGEN
0.0000000000	0.4192	0.6870	REACTOME_BETA_DEFENSINS
0.0000000008	0.4083	0.3958	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP
0.0000001921	0.4083	0.4629	CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN
0.0000078757	0.3991	0.4098	LIEN_BREAST_CARCINOMA_METAPLASTIC
0.0050179277	0.3981	0.4045	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
0.0000000033	0.3784	0.3645	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN
0.0000000000	0.3752	0.7035	chryp11
0.0012703297	0.3653	0.3725	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS
0.0000000000	0.3637	0.5990	REACTOME_DEFENSINS
0.0018591488	0.3603	0.5130	MODULE_190
0.0052143024	0.3575	0.3924	NIELSEN_MALIGNAT_FIBROUS_HISTIOCYTOMA_UP
0.0004572756	0.3513	0.4900	DASU_IL6_SIGNALING_SCAR_DN
0.0000437068	0.3446	0.3416	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_UP
0.0000000000	0.3091	0.2998	MODULE_47
0.0000196544	0.3011	0.2907	PID_INTEGRIN1_PATHWAY
0.0001891362	0.2981	0.4169	VERRECCHIA_RESPONSE_TO_TGFB1_C2
0.0005695348	0.2957	0.3164	NEWMAN_ERCC6_TARGETS_DN
0.0001149869	0.2957	0.2851	REACTOME_COLLAGEN_FORMATION
0.0000000000	0.2935	0.2817	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP
0.0040450721	0.2908	0.2951	PETRETTO_CARDIAC_HYPERTROPHY
0.0031405680	0.2883	0.3054	ROZANOV_MMP14_TARGETS_SUBSET
0.0000005672	0.2868	0.2755	PROTEINACEOUS_EXTRACELLULAR_MATRIX
0.0008836646	0.2856	0.2842	PID_SYNDECAN_1_PATHWAY
0.0000006807	0.2839	0.2724	EXTRACELLULAR_MATRIX
0.0002761381	0.2833	0.2925	SASAI_RESISTANCE_TO_NEOPLASTIC_TRANSFROMATION
0.0001130757	0.2791	0.2741	CROMER_TUMORIGENESIS_UP
0.0000054889	0.2787	0.2737	KEGG_ECM_RECEPTOR_INTERACTION
0.0035729938	0.2697	0.4894	BIOCARTA_FIBRINOLYSIS_PATHWAY
0.0011496400	0.2671	0.2583	MODULE_234
0.0007381690	0.2607	0.2612	EXTRACELLULAR_MATRIX_PART
0.0053519572	0.2600	0.4411	BIOCARTA_PLATELETAPP_PATHWAY
0.0115231984	0.2543	0.3758	MODULE_474
0.0001012994	0.2499	0.2366	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
0.0126931712	0.2478	0.2981	EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT
0.0099583275	0.2458	0.2434	PID_INTEGRIN3_PATHWAY
0.0001421186	0.2447	0.2274	ZHU_CMV_24_HR_DN
0.0004154749	0.2417	0.2658	VERRECCHIA_EARLY_RESPONSE_TO_TGFB1
0.0063789712	0.2358	0.2378	ROY_WOUND_BLOOD_VESSEL_UP
0.0002673085	0.2345	0.2301	ONDER_CDH1_SIGNALING_VIA_CTNNB1
0.0008842181	0.2336	0.2168	LINDVALL_IMMORTALIZED_BY_TERT_DN
0.0034947391	0.2312	0.2176	WILCOX_PRESPONSE_TO_ROGESTERONE_DN
0.0011578521	0.2292	0.2198	PID_AVB3_INTEGRIN_PATHWAY
