pValue	topAUC	KSstat	GSname
0.0000000000	0.4075	0.6224	REACTOME_BETA_DEFENSINS
0.0000654956	0.3891	0.4666	SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN
0.0072235570	0.3866	0.5032	BIOCARTA_RANMS_PATHWAY
0.0061505260	0.3858	0.5101	KUMAMOTO_RESPONSE_TO_NUTLIN_3A_DN
0.0000000000	0.3654	0.5621	REACTOME_DEFENSINS
0.0000000000	0.3612	0.6628	chr11q11
0.0000000000	0.3524	0.7246	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0000000000	0.3276	0.6626	KEGG_OLFACTORY_TRANSDUCTION
0.0035851711	0.3162	0.4155	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION
0.0000000000	0.2965	0.7099	chryp11
0.0069551950	0.2861	0.5048	REACTOME_ANDROGEN_BIOSYNTHESIS
0.0061523217	0.2755	0.4220	PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX
0.0000015188	0.2716	0.4352	GNF2_ESPL1
0.0101194475	0.2596	0.3702	SMID_BREAST_CANCER_LUMINAL_A_DN
0.0143755323	0.2521	0.2998	NIKOLSKY_BREAST_CANCER_5P15_AMPLICON
0.0000120832	0.2418	0.4557	GNF2_MKI67
0.0000465505	0.2402	0.3406	WHITFIELD_CELL_CYCLE_LITERATURE
0.0000000138	0.2318	0.4062	GNF2_CDC20
0.0000001614	0.2302	0.4423	GNF2_CENPE
0.0000000002	0.2299	0.4957	chryq11
0.0000011090	0.2286	0.3574	KANG_DOXORUBICIN_RESISTANCE_UP
0.0000004243	0.2279	0.4290	GNF2_RRM2
0.0004467445	0.2221	0.5401	MODULE_25
0.0000057323	0.2214	0.6538	REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING
0.0013072449	0.2200	0.2964	AMUNDSON_GAMMA_RADIATION_RESPONSE
0.0000005034	0.2198	0.4138	YU_MYC_TARGETS_UP
0.0000137061	0.2173	0.4615	GNF2_BUB1
0.0058853381	0.2155	0.2992	PID_AURORA_A_PATHWAY
0.0019641721	0.2153	0.4758	NADH_DEHYDROGENASE_COMPLEX
0.0019641721	0.2153	0.4758	MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I
0.0019641721	0.2153	0.4758	RESPIRATORY_CHAIN_COMPLEX_I
0.0000012014	0.2143	0.3811	GNF2_HMMR
0.0048519218	0.2136	0.2994	chrxp21
0.0026546583	0.2094	0.3607	REACTOME_REGULATION_OF_IFNA_SIGNALING
0.0068533426	0.2056	0.4473	MIPS_RC_COMPLEX_DURING_G2_M_PHASE_OF_CELL_CYCLE
0.0000012875	0.2056	0.6648	MIPS_F1F0_ATP_SYNTHASE_MITOCHONDRIAL
0.0025508219	0.2038	0.2640	MODULE_403
0.0000002750	0.2031	0.3828	MORF_BUB1
0.0000000000	0.2015	0.4604	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT
0.0000000000	0.2001	0.4463	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_
0.0000005099	0.1994	0.3200	CROONQUIST_NRAS_SIGNALING_DN
0.0000003595	0.1983	0.3511	GNF2_CENPF
0.0000117332	0.1972	0.4411	HEMATOPOIETIN_INTERFERON_CLASSD200_DOMAIN_CYTOKINE_RECEPTOR_BINDING
0.0246973144	0.1958	0.4462	REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS
0.0000000004	0.1952	0.3907	chr1q44
0.0005509085	0.1951	0.3720	GNF2_BUB3
0.0000108376	0.1948	0.3315	GNF2_MCM4
0.0000003835	0.1939	0.3939	OXFORD_RALA_OR_RALB_TARGETS_UP
0.0000008711	0.1934	0.3135	chr11q24
0.0000016151	0.1934	0.2640	CROONQUIST_IL6_DEPRIVATION_DN
