pValue	topAUC	KSstat	GSname
0.0000000000	0.3337	0.6497	REACTOME_BETA_DEFENSINS
0.0000000000	0.2998	0.5805	REACTOME_DEFENSINS
0.0014439454	0.2864	0.4705	SINGH_NFE2L2_TARGETS
0.0000000000	0.2620	0.7170	chr11q11
0.0062599899	0.2483	0.5346	REACTOME_OPSINS
0.0000000000	0.2467	0.6910	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0082142276	0.2432	0.4115	MATTIOLI_MULTIPLE_MYELOMA_SUBGROUPS
0.0000000000	0.2362	0.6371	KEGG_OLFACTORY_TRANSDUCTION
0.0068312060	0.2108	0.4837	REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM
0.0195609408	0.2073	0.5077	WEBER_METHYLATED_ICP_IN_SPERM_UP
0.0169643099	0.2040	0.2552	GNF2_IGFBP1
0.0000000013	0.1937	0.6085	chryp11
0.0148219272	0.1936	0.3567	MODULE_311
0.0007702481	0.1885	0.2651	KEGG_STEROID_HORMONE_BIOSYNTHESIS
0.0203146129	0.1826	0.4185	REACTOME_GLYCOPROTEIN_HORMONES
0.0002356965	0.1824	0.4690	MODULE_262
0.0000036967	0.1821	0.2864	chr1p32
0.0000016061	0.1786	0.5183	REACTOME_REGULATION_OF_IFNA_SIGNALING
0.0000000001	0.1725	0.3998	chr1q44
0.0001417608	0.1723	0.3943	HEMATOPOIETIN_INTERFERON_CLASSD200_DOMAIN_CYTOKINE_RECEPTOR_BINDING
0.0032895364	0.1700	0.2511	GNF2_KISS1
0.0002356965	0.1652	0.4690	MODULE_191
0.0108415540	0.1622	0.4012	MODULE_462
0.0131869858	0.1616	0.2222	KEGG_STARCH_AND_SUCROSE_METABOLISM
0.0000005865	0.1603	0.7260	REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10
0.0013701834	0.1599	0.2885	GNF2_MMP11
0.0013861439	0.1579	0.3066	chrxq24
0.0005250311	0.1566	0.4185	WEBER_METHYLATED_ICP_IN_FIBROBLAST
0.0012728861	0.1565	0.4899	REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS
0.0044367204	0.1539	0.2428	KEGG_DRUG_METABOLISM_OTHER_ENZYMES
0.0016962814	0.1504	0.5373	LYSOSOME_ORGANIZATION_AND_BIOGENESIS
0.0005810001	0.1487	0.2522	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING
0.0027378567	0.1460	0.2626	GNF2_TIMP2
0.0000139584	0.1401	0.2886	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
0.0000005054	0.1395	0.4850	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION
0.0060768247	0.1379	0.4691	VACUOLE_ORGANIZATION_AND_BIOGENESIS
0.0068255128	0.1357	0.2909	chrxp21
0.0000194878	0.1355	0.3579	chr2p22
0.0147659843	0.1342	0.4165	MODULE_326
0.0000000002	0.1339	0.2687	chr1p34
0.0002120808	0.1339	0.2484	chr11q24
0.0096733785	0.1315	0.4338	KEGG_NON_HOMOLOGOUS_END_JOINING
0.0043162920	0.1294	0.3225	GNF2_SNRK
0.0146586068	0.1279	0.3895	WEBER_METHYLATED_LCP_IN_SPERM_UP
0.0034182553	0.1277	0.4570	WEBER_METHYLATED_ICP_IN_SPERM_DN
0.0000000000	0.1236	0.2583	REACTOME_GPCR_DOWNSTREAM_SIGNALING
0.0000000750	0.1225	0.4273	chryq11
0.0156761353	0.1224	0.3372	NIELSEN_GIST_VS_SYNOVIAL_SARCOMA_DN
0.0000049916	0.1214	0.1828	chr21q22
0.0061256387	0.1214	0.1657	chrxq28
