pValue	topAUC	KSstat	GSname
0.0000000018	0.5715	0.7741	LY_AGING_MIDDLE_DN
0.0000000000	0.5262	0.7481	GNF2_RRM2
0.0000000000	0.5218	0.7299	GNF2_MKI67
0.0000000000	0.5154	0.7525	GNF2_BUB1
0.0000000000	0.5107	0.7133	GNF2_ESPL1
0.0000000000	0.5069	0.7258	GNF2_SMC2L1
0.0007149832	0.5027	0.5672	NIKOLSKY_BREAST_CANCER_7P15_AMPLICON
0.0000000000	0.4950	0.7123	GNF2_CCNA2
0.0000000000	0.4895	0.6936	GNF2_HMMR
0.0000000000	0.4883	0.6883	GNF2_CENPE
0.0000042562	0.4856	0.7377	KUMAMOTO_RESPONSE_TO_NUTLIN_3A_DN
0.0000010518	0.4810	0.7400	KALMA_E2F1_TARGETS
0.0000093210	0.4781	0.6654	MONTERO_THYROID_CANCER_POOR_SURVIVAL_UP
0.0000000000	0.4773	0.7063	GNF2_CDC20
0.0000000480	0.4744	0.6907	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION
0.0000000000	0.4701	0.6838	GNF2_CDC2
0.0000024569	0.4664	0.6143	FINETTI_BREAST_CANCER_KINOME_RED
0.0000000000	0.4643	0.7002	GNF2_CENPF
0.0000000004	0.4599	0.6753	EGUCHI_CELL_CYCLE_RB1_TARGETS
0.0000000000	0.4571	0.6752	WHITFIELD_CELL_CYCLE_LITERATURE
0.0000000000	0.4537	0.6742	GNF2_CCNB2
0.0000000000	0.4441	0.6756	GNF2_TTK
0.0000000000	0.4405	0.6721	GNF2_H2AFX
0.0000000000	0.4377	0.6640	GNF2_MCM4
0.0057386496	0.4330	0.5680	OHASHI_AURKB_TARGETS
0.0003014521	0.4328	0.5951	LIANG_SILENCED_BY_METHYLATION_DN
0.0000000000	0.4316	0.6660	ZHAN_MULTIPLE_MYELOMA_PR_UP
0.0000000000	0.4251	0.6267	GNF2_BUB1B
0.0000000000	0.3982	0.6111	GNF2_PCNA
0.0000314576	0.3868	0.6598	REACTOME_UNWINDING_OF_DNA
0.0000000000	0.3861	0.6202	KANG_DOXORUBICIN_RESISTANCE_UP
0.0000000000	0.3854	0.5731	GNF2_CKS2
0.0000000001	0.3850	0.5375	AMUNDSON_GAMMA_RADIATION_RESPONSE
0.0000000000	0.3834	0.5780	ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER
0.0000000848	0.3803	0.6012	SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN
0.0000137996	0.3766	0.5473	BIOCARTA_MCM_PATHWAY
0.0040411545	0.3724	0.5048	GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_DN
0.0000114100	0.3718	0.4490	REICHERT_MITOSIS_LIN9_TARGETS
0.0000000212	0.3675	0.4870	GNF2_CKS1B
0.0000296243	0.3651	0.5305	SMID_BREAST_CANCER_LUMINAL_A_DN
0.0000000000	0.3612	0.5335	ISHIDA_E2F_TARGETS
0.0000000000	0.3541	0.4803	CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP
0.0017626520	0.3536	0.4503	MODULE_315
0.0000000000	0.3517	0.5567	CROONQUIST_NRAS_SIGNALING_DN
0.0000004708	0.3491	0.4649	FARMER_BREAST_CANCER_CLUSTER_2
0.0000000000	0.3484	0.5411	GNF2_RFC4
0.0004591033	0.3479	0.4521	LI_WILMS_TUMOR_ANAPLASTIC_UP
0.0000000000	0.3457	0.4831	WU_APOPTOSIS_BY_CDKN1A_VIA_TP53
0.0000000000	0.3412	0.4903	BURTON_ADIPOGENESIS_3
0.0000000002	0.3344	0.4884	MODULE_403
