pValue	topAUC	KSstat	GSname
0.0000000000	0.8402	0.8972	MIPS_40S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC
0.0000000000	0.7826	0.9080	GNF2_TPT1
0.0000000056	0.7786	0.8613	MODULE_103
0.0000000001	0.7570	0.9198	REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING
0.0000000000	0.7557	0.8277	MODULE_29
0.0000000000	0.7418	0.9198	MIPS_F1F0_ATP_SYNTHASE_MITOCHONDRIAL
0.0000000000	0.7340	0.8091	MIPS_RIBOSOME_CYTOPLASMIC
0.0000000000	0.7217	0.8036	KEGG_RIBOSOME
0.0000000000	0.7211	0.7909	REACTOME_PEPTIDE_CHAIN_ELONGATION
0.0000000000	0.7200	0.8205	STRUCTURAL_CONSTITUENT_OF_RIBOSOME
0.0000000000	0.7184	0.8299	GNF2_GLTSCR2
0.0000000019	0.6962	0.9204	ORGANELLAR_SMALL_RIBOSOMAL_SUBUNIT
0.0000000019	0.6962	0.9204	MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT
0.0000000019	0.6962	0.9204	SMALL_RIBOSOMAL_SUBUNIT
0.0000000000	0.6959	0.7888	MODULE_42
0.0000000000	0.6959	0.8104	MIPS_60S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC
0.0000000000	0.6932	0.9132	RIBOSOMAL_SUBUNIT
0.0000000000	0.6866	0.9132	ORGANELLAR_RIBOSOME
0.0000000000	0.6866	0.9132	MITOCHONDRIAL_RIBOSOME
0.0000000000	0.6774	0.7774	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT
0.0000000001	0.6667	0.8905	MIPS_20S_PROTEASOME
0.0000000000	0.6651	0.7677	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_
0.0000000000	0.6560	0.7755	MIPS_TRBP_CONTAINING_COMPLEX_1
0.0000000000	0.6539	0.7190	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION
0.0000000000	0.6526	0.7777	MODULE_77
0.0000000000	0.6495	0.7750	GCM_TPT1
0.0000001942	0.6373	0.7016	NADH_DEHYDROGENASE_COMPLEX
0.0000001942	0.6373	0.7016	MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I
0.0000001942	0.6373	0.7016	RESPIRATORY_CHAIN_COMPLEX_I
0.0000000000	0.6342	0.6976	MODULE_22
0.0000000000	0.6257	0.7319	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE
0.0000000000	0.6192	0.8242	MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL
0.0000000999	0.6184	0.7667	MODULE_25
0.0000000000	0.6091	0.6873	REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX
0.0000000000	0.6078	0.7582	RIBOSOME
0.0000000000	0.6068	0.6938	REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION
0.0000000000	0.6043	0.7118	MOOTHA_VOXPHOS
0.0000000120	0.5958	0.8136	MODULE_50
0.0000000000	0.5940	0.6940	MODULE_62
0.0000000007	0.5833	0.7911	MIPS_PA28_20S_PROTEASOME
0.0000000000	0.5762	0.6608	CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP
0.0000000000	0.5752	0.6260	REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX
0.0000000000	0.5729	0.7132	MORF_TPT1
0.0000000000	0.5727	0.6805	MODULE_307
0.0000124375	0.5629	0.6359	CYTOCHROME_C_OXIDASE_ACTIVITY
0.0000000000	0.5612	0.7796	MIPS_55S_RIBOSOME_MITOCHONDRIAL
0.0000000000	0.5541	0.6446	BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES
0.0000000000	0.5439	0.6768	MORF_NME2
0.0000000000	0.5436	0.6372	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S
0.0000000000	0.5348	0.8382	MIPS_26S_PROTEASOME
