pValue	topAUC	KSstat	GSname
0.0000000028	0.9980	0.9996	RUNNE_GENDER_EFFECT_UP
0.0001507468	0.4369	0.5926	MIPS_UTX_MLL2_3_COMPLEX
0.0121447516	0.3770	0.5322	CGTCTTA,MIR-208
0.0036477449	0.3690	0.5088	MIPS_TFTC_TYPE_HISTONE_ACETYL_TRANSFERASE_COMPLEX
0.0000261776	0.3621	0.5628	HISTONE_ACETYLTRANSFERASE_ACTIVITY
0.0028306140	0.3408	0.4980	BIOCARTA_VDR_PATHWAY
0.0166015268	0.3405	0.4116	MIPS_HES1_PROMOTER_NOTCH_ENHANCER_COMPLEX
0.0149856676	0.3400	0.4159	MIPS_ARC92_MEDIATOR_COMPLEX
0.0000000034	0.3307	0.7859	FINETTI_BREAST_CANCERS_KINOME_GRAY
0.0017259910	0.3157	0.4801	MIPS_ARC_L_COMPLEX
0.0000000389	0.3132	0.6149	NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON
0.0000000000	0.3088	0.6392	chryq11
0.0000000449	0.3025	0.4833	BURTON_ADIPOGENESIS_12
0.0008542693	0.3000	0.5613	MIPS_ING5_COMPLEX
0.0008042203	0.2936	0.4606	THYROID_HORMONE_RECEPTOR_BINDING
0.0084946651	0.2935	0.4557	ANDROGEN_RECEPTOR_SIGNALING_PATHWAY
0.0000378970	0.2912	0.6823	MIPS_RSMAD_COMPLEX
0.0003110784	0.2768	0.4222	REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA
0.0015707322	0.2759	0.3991	N_ACETYLTRANSFERASE_ACTIVITY
0.0000232530	0.2720	0.5228	KANG_DOXORUBICIN_RESISTANCE_DN
0.0029186102	0.2697	0.5173	MIPS_SWI_SNF_CHROMATIN_REMODELING_RELATED_BRCA1_COMPLEX
0.0003246927	0.2669	0.6185	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE
0.0004147011	0.2659	0.5625	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE
0.0006885088	0.2652	0.3950	REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION
0.0008651234	0.2627	0.5195	MIPS_RNA_POLYMERASE_II_COMPLEX_CHROMATIN_STRUCTURE_MODIFYING_2
0.0181736273	0.2585	0.3810	chrxq12
0.0072449112	0.2558	0.4161	BIOCARTA_PITX2_PATHWAY
0.0000491970	0.2486	0.4149	PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN
0.0000000000	0.2479	0.5090	MODULE_277
0.0100992452	0.2458	0.4038	MIPS_DA_COMPLEX
0.0114300039	0.2440	0.4271	BIOCARTA_CARM1_PATHWAY
0.0014584993	0.2433	0.3923	BIOCARTA_HER2_PATHWAY
0.0000000004	0.2431	0.5605	GCM_RAP2A
0.0069682797	0.2414	0.3336	N_ACYLTRANSFERASE_ACTIVITY
0.0127755149	0.2365	0.3528	MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23
0.0050486490	0.2359	0.4161	MIPS_SNF2H_COHESIN_NURD_COMPLEX
0.0010632168	0.2358	0.4006	SPIRA_SMOKERS_LUNG_CANCER_DN
0.0028150394	0.2351	0.4489	MIPS_ARC_COMPLEX
0.0000000000	0.2331	0.4617	GABRIELY_MIR21_TARGETS
0.0024691920	0.2318	0.3556	ACETYLTRANSFERASE_ACTIVITY
0.0000003062	0.2286	0.5264	GCM_PPM1D
0.0002419324	0.2262	0.6279	CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_UP
0.0069498459	0.2261	0.4050	REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS
0.0070776495	0.2257	0.4460	MIPS_BAF_COMPLEX
0.0000153526	0.2252	0.3052	PID_AR_PATHWAY
0.0000000151	0.2238	0.5623	GCM_DEAF1
0.0224721586	0.2236	0.2914	CHROMATIN_REMODELING
0.0147687197	0.2225	0.2990	TERAO_AOX4_TARGETS_SKIN_DN
0.0000978464	0.2184	0.3890	PROTEIN_AMINO_ACID_AUTOPHOSPHORYLATION
0.0000000000	0.2184	0.5285	GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP
