pValue	topAUC	KSstat	GSname
0.0000502880	0.6316	0.6745	IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY
0.0000002918	0.5427	0.5940	GLUTAMATE_RECEPTOR_ACTIVITY
0.0001108565	0.4538	0.6518	METABOTROPIC_GLUTAMATEGABA_B_LIKE_RECEPTOR_ACTIVITY
0.0000350045	0.3994	0.4520	GNF2_AF1Q
0.0085761495	0.3757	0.3863	GLUTAMATE_SIGNALING_PATHWAY
0.0069670375	0.3662	0.4175	REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION
0.0004469158	0.3528	0.4644	LE_NEURONAL_DIFFERENTIATION_UP
0.0031971000	0.3388	0.4755	NEUROTRANSMITTER_SECRETION
0.0000149674	0.3258	0.5081	GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP
0.0000032992	0.3171	0.3503	GNF2_RTN1
0.0004203666	0.3138	0.3916	GNF2_TM4SF2
0.0004959126	0.2984	0.4616	SYNAPTOGENESIS
0.0061972371	0.2937	0.3076	MODULE_497
0.0002991400	0.2937	0.5336	REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS
0.0135132352	0.2936	0.3927	REGULATED_SECRETORY_PATHWAY
0.0000016521	0.2783	0.3046	GNF2_DNM1
0.0014941547	0.2769	0.2902	MIKKELSEN_ES_HCP_WITH_H3K27ME3
0.0088553756	0.2477	0.4087	VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX
0.0021661631	0.2467	0.4198	VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY
0.0004623911	0.2408	0.3127	GNF2_MAPT
0.0035324136	0.2335	0.3602	SYNAPSE_ORGANIZATION_AND_BIOGENESIS
0.0096370441	0.2323	0.2470	chrxq21
0.0000000343	0.2315	0.2315	MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_DN
0.0086574465	0.2296	0.2619	MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3
0.0000803756	0.2291	0.2202	MIKKELSEN_IPS_WITH_HCP_H3K27ME3
0.0134086321	0.2258	0.2365	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS
0.0002077889	0.2222	0.3438	GNF2_RAB3A
0.0000112801	0.2215	0.2477	V$NRSF_01
0.0004993459	0.2115	0.2219	MODULE_274
0.0107716960	0.2093	0.2313	ACCAATC,MIR-509
0.0036668883	0.2091	0.2353	V$CDPCR3_01
0.0000094534	0.1900	0.1862	SYNAPTIC_TRANSMISSION
0.0044549549	0.1853	0.1882	CAGNWMCNNNGAC_UNKNOWN
0.0128443741	0.1850	0.4078	MEISSNER_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3
0.0051437317	0.1838	0.2936	CALCIUM_CHANNEL_ACTIVITY
0.0054571072	0.1829	0.2201	DAWSON_METHYLATED_IN_LYMPHOMA_TCL1
0.0004558750	0.1801	0.1828	TCTCTCC,MIR-185
0.0000268188	0.1769	0.1709	TRANSMISSION_OF_NERVE_IMPULSE
0.0157219028	0.1765	0.1886	VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY
0.0189794877	0.1718	0.1748	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN
0.0000000000	0.1712	0.1494	MIKKELSEN_MEF_HCP_WITH_H3K27ME3
0.0018119110	0.1708	0.1595	REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL
0.0165564411	0.1637	0.1545	REACTOME_POTASSIUM_CHANNELS
0.0162571293	0.1636	0.1532	CAHOY_NEURONAL
0.0014211194	0.1627	0.1577	KRAS.KIDNEY_UP.V1_UP
0.0000000584	0.1624	0.1499	NERVOUS_SYSTEM_DEVELOPMENT
0.0162889498	0.1618	0.3208	V$PAX3_01
0.0123498825	0.1609	0.3454	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP
0.0018643110	0.1590	0.3222	MEISSNER_BRAIN_ICP_WITH_H3K4ME3
0.0000309137	0.1579	0.1408	REACTOME_NEURONAL_SYSTEM
