pValue	topAUC	KSstat	GSname
0.0003769177	0.5468	0.5881	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE
0.0000000001	0.4971	0.6648	GNF2_TM4SF2
0.0000017019	0.4415	0.5501	GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP
0.0006448003	0.4147	0.5485	MODULE_381
0.0221164279	0.4134	0.4517	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE
0.0035386552	0.4070	0.4412	MODULE_563
0.0000000000	0.3930	0.5786	GNF2_MAPT
0.0000000001	0.3823	0.5498	GNF2_RAB3A
0.0056743357	0.3796	0.4913	SECRETIN_LIKE_RECEPTOR_ACTIVITY
0.0000105344	0.3762	0.3847	WANG_LSD1_TARGETS_DN
0.0000047435	0.3736	0.6372	ZHOU_PANCREATIC_ENDOCRINE_PROGENITOR
0.0183945862	0.3633	0.3932	REGULATION_OF_HORMONE_SECRETION
0.0058076151	0.3632	0.5125	SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN
0.0000000000	0.3624	0.4948	V$NRSF_01
0.0006128442	0.3468	0.4683	LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES
0.0000000004	0.3456	0.7596	VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY
0.0000000000	0.3437	0.4522	GNF2_DNM1
0.0022778574	0.3334	0.5500	IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY
0.0018881038	0.3295	0.3376	GENERATION_OF_A_SIGNAL_INVOLVED_IN_CELL_CELL_SIGNALING
0.0000377986	0.3214	0.5000	GLUTAMATE_RECEPTOR_ACTIVITY
0.0111216994	0.3162	0.4842	REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS
0.0081530780	0.3095	0.4979	METABOTROPIC_GLUTAMATEGABA_B_LIKE_RECEPTOR_ACTIVITY
0.0138799853	0.3055	0.3917	REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE
0.0004794931	0.2997	0.4301	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS
0.0064083423	0.2992	0.3963	HORMONE_SECRETION
0.0000628793	0.2991	0.4037	RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN
0.0000000000	0.2927	0.3783	CAGNWMCNNNGAC_UNKNOWN
0.0043876679	0.2871	0.3401	EXOCYTOSIS
0.0000280701	0.2807	0.3523	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS
0.0018653854	0.2781	0.5576	GROWTH_CONE
0.0000000795	0.2665	0.3976	GNF2_RTN1
0.0084327074	0.2631	0.4750	ZHOU_PANCREATIC_BETA_CELL
0.0000000010	0.2619	0.3569	MODULE_274
0.0032201640	0.2590	0.4189	GLUTAMATE_SIGNALING_PATHWAY
0.0018955506	0.2586	0.4770	REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS
0.0187203795	0.2563	0.3925	REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS
0.0000678719	0.2559	0.4386	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
0.0053076768	0.2529	0.4940	SITE_OF_POLARIZED_GROWTH
0.0011235071	0.2522	0.3109	ROLEF_GLIS3_TARGETS
0.0000000030	0.2485	0.3150	CAHOY_NEURONAL
0.0000000222	0.2481	0.7485	VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX
0.0050409219	0.2457	0.4044	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION
0.0000000896	0.2441	0.2904	REACTOME_POTASSIUM_CHANNELS
0.0000308558	0.2440	0.4382	MODULE_214
0.0154435851	0.2440	0.4306	REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS
0.0057342412	0.2424	0.2867	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE
0.0000032240	0.2424	0.4965	GNF2_AF1Q
0.0000000137	0.2419	0.3717	VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY
0.0017407527	0.2407	0.3395	MODULE_497
0.0008266218	0.2394	0.2824	ACCAATC,MIR-509
