pValue	topAUC	KSstat	GSname
0.0000000000	0.5043	0.7020	REACTOME_BETA_DEFENSINS
0.0000000000	0.4493	0.7071	chr11q11
0.0000000000	0.4286	0.5828	REACTOME_DEFENSINS
0.0245016529	0.4065	0.4099	BIOCARTA_FIBRINOLYSIS_PATHWAY
0.0000000000	0.3828	0.7386	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0000000000	0.3574	0.6880	KEGG_OLFACTORY_TRANSDUCTION
0.0000000002	0.3541	0.6322	chryp11
0.0225480239	0.3041	0.3098	MODULE_130
0.0201158516	0.2842	0.4034	WAGSCHAL_EHMT2_TARGETS_UP
0.0000000055	0.2744	0.4859	chryq11
0.0004239100	0.2439	0.2373	CAR_HPX
0.0035369071	0.2323	0.3169	RICKMAN_HEAD_AND_NECK_CANCER_D
0.0000000001	0.2320	0.4047	chr1q44
0.0036320404	0.2133	0.2122	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
0.0081310583	0.2115	0.2161	CAR_IGFBP1
0.0086358618	0.1974	0.3413	CALCIUM_INDEPENDENT_CELL_CELL_ADHESION
0.0132421587	0.1922	0.2515	chr3q12
0.0000000172	0.1920	0.2418	chr14q32
0.0017132448	0.1865	0.4651	WEBER_METHYLATED_LCP_IN_SPERM_UP
0.0000285300	0.1852	0.7212	REACTOME_OPSINS
0.0101577831	0.1836	0.4484	WEBER_METHYLATED_LCP_IN_FIBROBLAST_UP
0.0083797835	0.1822	0.4967	WEBER_METHYLATED_LCP_IN_FIBROBLAST_DN
0.0003062456	0.1764	0.4141	REACTOME_REGULATION_OF_IFNA_SIGNALING
0.0000000000	0.1762	0.2906	REACTOME_GPCR_DOWNSTREAM_SIGNALING
0.0002712965	0.1732	0.5044	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS
0.0006962059	0.1714	0.1589	SERVITJA_LIVER_HNF1A_TARGETS_DN
0.0016846685	0.1706	0.1609	GNF2_HPX
0.0008116200	0.1682	0.4167	MODULE_562
0.0000054079	0.1665	0.3471	KEGG_TASTE_TRANSDUCTION
0.0000000114	0.1656	0.2272	chr21q22
0.0011392313	0.1650	0.3554	MODULE_210
0.0000507450	0.1629	0.1466	HSIAO_LIVER_SPECIFIC_GENES
0.0046058851	0.1607	0.2879	chr9p22
0.0002775209	0.1602	0.3869	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX
0.0058447032	0.1576	0.1472	GNF2_HPN
0.0000000000	0.1552	0.2442	REACTOME_SIGNALING_BY_GPCR
0.0001093327	0.1547	0.4553	WEBER_METHYLATED_ICP_IN_FIBROBLAST
0.0033264438	0.1524	0.2997	KEGG_REGULATION_OF_AUTOPHAGY
0.0013020064	0.1515	0.5467	NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS
0.0002761338	0.1515	0.3806	HEMATOPOIETIN_INTERFERON_CLASSD200_DOMAIN_CYTOKINE_RECEPTOR_BINDING
0.0072171724	0.1507	0.4037	EXTERNAL_SIDE_OF_PLASMA_MEMBRANE
0.0207450214	0.1498	0.2736	REACTOME_TIGHT_JUNCTION_INTERACTIONS
0.0001015795	0.1485	0.2756	chr11p11
0.0066884677	0.1434	0.5065	REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS
0.0122461944	0.1411	0.2843	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION
0.0000015049	0.1392	0.6421	TASTE_RECEPTOR_ACTIVITY
0.0000016213	0.1346	0.1882	KONDO_PROSTATE_CANCER_WITH_H3K27ME3
0.0025316803	0.1334	0.4673	LY_AGING_MIDDLE_UP
0.0073831532	0.1322	0.1493	GNF2_LCAT
0.0000183351	0.1309	0.3629	DIGESTION
