pValue	topAUC	KSstat	GSname
0.0000000000	0.5218	0.5639	ROSS_AML_WITH_PML_RARA_FUSION
0.0000000285	0.5081	0.5346	VALK_AML_CLUSTER_12
0.0009529779	0.4736	0.6102	REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA
0.0004858947	0.4408	0.5799	REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA
0.0081013045	0.3488	0.4766	GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_DN
0.0083738160	0.3263	0.4395	REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE
0.0029815442	0.3115	0.3811	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION
0.0023453266	0.2927	0.5489	MARTINELLI_IMMATURE_NEUTROPHIL_UP
0.0000000000	0.2322	0.6814	REACTOME_BETA_DEFENSINS
0.0055444901	0.2265	0.5696	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_DN
0.0000358474	0.2241	0.4432	MODULE_298
0.0066203754	0.2162	0.3748	STARK_HYPPOCAMPUS_22Q11_DELETION_DN
0.0000000000	0.1973	0.6035	REACTOME_DEFENSINS
0.0102184813	0.1932	0.3222	LA_MEN1_TARGETS
0.0015961438	0.1911	0.4181	INTEGRIN_COMPLEX
0.0012497090	0.1886	0.4250	GENTLES_LEUKEMIC_STEM_CELL_DN
0.0002319642	0.1863	0.4048	MODULE_68
0.0093407219	0.1849	0.4920	MANNOSYLTRANSFERASE_ACTIVITY
0.0186700783	0.1809	0.2974	chr17p12
0.0197581041	0.1758	0.4572	BRUNEAU_SEPTATION_VENTRICULAR
0.0056432680	0.1754	0.3397	GNF2_SPRR1B
0.0059912205	0.1747	0.3689	VILIMAS_NOTCH1_TARGETS_DN
0.0000393266	0.1724	0.4496	LIAN_NEUTROPHIL_GRANULE_CONSTITUENTS
0.0214715076	0.1635	0.3867	INAMURA_LUNG_CANCER_SCC_DN
0.0018156665	0.1619	0.4367	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
0.0044180945	0.1586	0.4206	HUMMERICH_MALIGNANT_SKIN_TUMOR_UP
0.0002705186	0.1542	0.3690	WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_UP
0.0000000000	0.1510	0.5737	chr11q11
0.0173092426	0.1496	0.4098	CORNIFIED_ENVELOPE
0.0018334612	0.1488	0.4781	OVULATION_CYCLE
0.0030394478	0.1481	0.4208	MEISSNER_BRAIN_HCP_WITH_H3K4ME2
0.0169059065	0.1463	0.2845	DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP
0.0003480028	0.1445	0.4710	KOBAYASHI_EGFR_SIGNALING_6HR_DN
0.0066712006	0.1442	0.4483	MODULE_148
0.0103164302	0.1442	0.4312	MODULE_326
0.0067978708	0.1438	0.2341	ZWANG_CLASS_2_TRANSIENTLY_INDUCED_BY_EGF
0.0076205742	0.1434	0.4432	GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_2
0.0191360609	0.1422	0.4212	MODULE_190
0.0154469060	0.1414	0.4004	chr4q11
0.0000285319	0.1396	0.4476	PID_INTEGRIN_CS_PATHWAY
0.0159366205	0.1395	0.4471	CHUANG_OXIDATIVE_STRESS_RESPONSE_DN
0.0048928695	0.1391	0.3039	BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN
0.0222232652	0.1391	0.3249	NIELSEN_LEIOMYOSARCOMA_CNN1_DN
0.0082943981	0.1388	0.4399	HASINA_NOL7_TARGETS_UP
0.0004965978	0.1387	0.3078	PID_UPA_UPAR_PATHWAY
0.0000000088	0.1384	0.4485	MODULE_259
0.0000000002	0.1380	0.2656	chr14q32
0.0000746942	0.1368	0.3016	MODULE_234
0.0213860602	0.1367	0.3744	MODULE_501
0.0000002161	0.1345	0.2388	ALCALAY_AML_BY_NPM1_LOCALIZATION_UP
