pValue	topAUC	KSstat	GSname
0.0000000022	0.6345	0.6358	GNF2_SPRR1B
0.0000000000	0.5006	0.4899	BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE
0.0024015866	0.4962	0.5480	EPITHELIAL_CELL_DIFFERENTIATION
0.0000000000	0.4483	0.6389	REACTOME_BETA_DEFENSINS
0.0007928205	0.4351	0.4888	REACTOME_XENOBIOTICS
0.0000000000	0.4168	0.6241	REACTOME_DEFENSINS
0.0000000000	0.4148	0.7093	chr11q11
0.0003199644	0.4103	0.5317	MODULE_106
0.0000000000	0.3966	0.3896	RICKMAN_HEAD_AND_NECK_CANCER_E
0.0000000000	0.3728	0.7499	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0131186905	0.3691	0.4766	CHASSOT_SKIN_WOUND
0.0155627675	0.3623	0.3755	MORPHOGENESIS_OF_AN_EPITHELIUM
0.0018904070	0.3614	0.3940	GESERICK_TERT_TARGETS_DN
0.0000000000	0.3480	0.6895	KEGG_OLFACTORY_TRANSDUCTION
0.0000031727	0.3457	0.3541	CROMER_TUMORIGENESIS_DN
0.0024069737	0.3387	0.6060	STANHILL_HRAS_TRANSFROMATION_UP
0.0023001466	0.3374	0.3800	OXYGEN_BINDING
0.0000003890	0.2975	0.5135	chryp11
0.0033243578	0.2928	0.2877	WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN
0.0000012226	0.2896	0.5962	AMIT_DELAYED_EARLY_GENES
0.0000000322	0.2770	0.3868	NAGASHIMA_EGF_SIGNALING_UP
0.0000166876	0.2765	0.4754	REACTOME_REGULATION_OF_IFNA_SIGNALING
0.0021034997	0.2689	0.2678	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1
0.0040625226	0.2680	0.4365	chr13q21
0.0002942376	0.2569	0.3856	KEGG_LINOLEIC_ACID_METABOLISM
0.0008050203	0.2551	0.4078	TIAN_TNF_SIGNALING_NOT_VIA_NFKB
0.0000067246	0.2495	0.4016	UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN
0.0008912373	0.2486	0.5598	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5
0.0000000000	0.2428	0.4538	chr1q44
0.0000000000	0.2423	0.5548	chryq11
0.0000986279	0.2357	0.3360	AMIT_EGF_RESPONSE_40_HELA
0.0099800984	0.2344	0.2239	BURTON_ADIPOGENESIS_PEAK_AT_2HR
0.0003889107	0.2273	0.5644	WEBER_METHYLATED_LCP_IN_FIBROBLAST_UP
0.0000012364	0.2262	0.2556	LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT
0.0000121228	0.2219	0.4405	HEMATOPOIETIN_INTERFERON_CLASSD200_DOMAIN_CYTOKINE_RECEPTOR_BINDING
0.0003269821	0.2217	0.5144	WEBER_METHYLATED_LCP_IN_SPERM_UP
0.0012608680	0.2215	0.5074	BIOCARTA_AHSP_PATHWAY
0.0035286004	0.2116	0.3170	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION
0.0000089702	0.2030	0.4134	KEGG_REGULATION_OF_AUTOPHAGY
0.0000001668	0.2027	0.2224	chr14q32
0.0069178434	0.2020	0.2338	REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE
0.0006695964	0.2005	0.3302	chr9p22
0.0142839458	0.1953	0.2102	WATTEL_AUTONOMOUS_THYROID_ADENOMA_DN
0.0000000000	0.1878	0.3368	REACTOME_GPCR_DOWNSTREAM_SIGNALING
0.0002300980	0.1707	0.4126	WANG_BARRETTS_ESOPHAGUS_DN
0.0000049462	0.1697	0.2946	chr11q24
0.0000000000	0.1688	0.2905	REACTOME_SIGNALING_BY_GPCR
0.0107992418	0.1641	0.4855	REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS
0.0065137418	0.1629	0.3578	WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC
0.0000001014	0.1628	0.3539	chr8p23
