pValue	topAUC	KSstat	GSname
0.0000037632	0.5557	0.6633	REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT
0.0000007356	0.5426	0.6977	BIOCARTA_EXTRINSIC_PATHWAY
0.0000036728	0.4941	0.6428	REACTOME_COMMON_PATHWAY
0.0091132996	0.4874	0.4931	ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0014168802	0.4842	0.5035	PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0028365530	0.4840	0.5184	REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS
0.0002190800	0.4628	0.5817	VITAMIN_BINDING
0.0013773690	0.4373	0.4719	SU_KIDNEY
0.0000290109	0.4338	0.5451	KEGG_RENIN_ANGIOTENSIN_SYSTEM
0.0001517911	0.4242	0.5924	ALDO_KETO_REDUCTASE_ACTIVITY
0.0000162786	0.4170	0.6294	LU_TUMOR_VASCULATURE_DN
0.0000019992	0.4146	0.5049	MODULE_135
0.0226337836	0.4113	0.4506	MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0000049795	0.4053	0.4352	SUMI_HNF4A_TARGETS
0.0000000040	0.4050	0.6265	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
0.0000002824	0.4023	0.6064	MODULE_78
0.0016851734	0.4004	0.4165	INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0000000000	0.3978	0.5451	CAR_HPX
0.0000000000	0.3972	0.5348	CAR_IGFBP1
0.0073662418	0.3935	0.5024	PHOTORECEPTOR_CELL_MAINTENANCE
0.0000000000	0.3930	0.5947	GNF2_HPN
0.0000000000	0.3859	0.6016	GNF2_TST
0.0000000000	0.3827	0.5702	GNF2_HPX
0.0000284499	0.3803	0.5456	REACTOME_GLUCURONIDATION
0.0071897309	0.3791	0.4164	REACTOME_HDL_MEDIATED_LIPID_TRANSPORT
0.0000000000	0.3781	0.5821	GNF2_LCAT
0.0000000000	0.3770	0.5960	GNF2_GSTM1
0.0136969433	0.3746	0.3803	ANION_CATION_SYMPORTER_ACTIVITY
0.0000002403	0.3746	0.5281	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
0.0002744431	0.3738	0.5980	REACTOME_TRYPTOPHAN_CATABOLISM
0.0000209359	0.3732	0.5679	YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN
0.0000000019	0.3623	0.5177	PIONTEK_PKD1_TARGETS_UP
0.0215005657	0.3612	0.4531	REACTOME_ANDROGEN_BIOSYNTHESIS
0.0225204251	0.3506	0.4508	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL
0.0000000000	0.3488	0.4709	WOO_LIVER_CANCER_RECURRENCE_DN
0.0010956997	0.3474	0.4398	MODULE_368
0.0213190567	0.3467	0.4008	BIOCARTA_ACE2_PATHWAY
0.0151229712	0.3463	0.3560	INORGANIC_ANION_TRANSPORT
0.0001770633	0.3458	0.3835	MONOOXYGENASE_ACTIVITY
0.0011382023	0.3454	0.5107	SAENZ_DETOX_PATHWAY_AND_CARCINOGENESIS_DN
0.0000003682	0.3443	0.4875	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
0.0025733461	0.3312	0.4667	MODULE_106
0.0000000000	0.3297	0.5054	GNF2_CEBPA
0.0043910374	0.3289	0.3785	BIOCARTA_AMI_PATHWAY
0.0000000000	0.3282	0.4829	CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN
0.0235987294	0.3261	0.4289	MICROVILLUS
0.0069765894	0.3233	0.4175	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL
0.0051088410	0.3229	0.5178	REGULATION_OF_AXONOGENESIS
0.0000000000	0.3226	0.4927	GNF2_CYP2B6
0.0011496514	0.3202	0.5754	BOYAULT_LIVER_CANCER_SUBCLASS_G23_DN
