pValue	topAUC	KSstat	GSname
0.0000000000	0.9317	0.9475	FARMER_BREAST_CANCER_CLUSTER_5
0.0000000000	0.9263	0.9421	ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE
0.0000000000	0.7866	0.9006	GNF2_CDH11
0.0000000002	0.7450	0.7916	THUM_MIR21_TARGETS_HEART_DISEASE_UP
0.0000000000	0.6577	0.7184	GNF2_PTX3
0.0000000915	0.6493	0.6779	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
0.0000000000	0.6130	0.6714	CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN
0.0000000451	0.6114	0.6735	NIELSEN_MALIGNAT_FIBROUS_HISTIOCYTOMA_UP
0.0000008956	0.6049	0.7174	MODULE_190
0.0000000000	0.5990	0.6855	LIEN_BREAST_CARCINOMA_METAPLASTIC
0.0000001290	0.5961	0.7608	YAGUE_PRETUMOR_DRUG_RESISTANCE_DN
0.0000000000	0.5871	0.6016	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP
0.0000000000	0.5812	0.6277	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP
0.0000001587	0.5656	0.8168	REACTOME_KERATAN_SULFATE_DEGRADATION
0.0000000138	0.5560	0.5951	STEGER_ADIPOGENESIS_DN
0.0000002660	0.5355	0.5591	COLLAGEN
0.0000000000	0.4957	0.4808	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN
0.0000000051	0.4706	0.5422	GNF2_MMP1
0.0000003488	0.4703	0.5219	EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT
0.0005925596	0.4695	0.4974	CHANG_POU5F1_TARGETS_UP
0.0000000000	0.4649	0.5252	MODULE_47
0.0034427962	0.4551	0.5602	HAEGERSTRAND_RESPONSE_TO_IMATINIB
0.0000457860	0.4543	0.5345	MODULE_474
0.0000000005	0.4519	0.5648	ROZANOV_MMP14_TARGETS_SUBSET
0.0000055648	0.4491	0.5166	LU_TUMOR_ENDOTHELIAL_MARKERS_UP
0.0000000000	0.4475	0.4983	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP
0.0107593729	0.4430	0.5099	COLLER_MYC_TARGETS_DN
0.0000193180	0.4231	0.5144	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP
0.0014036915	0.4229	0.4326	NIELSEN_GIST_VS_SYNOVIAL_SARCOMA_UP
0.0000000000	0.4225	0.4483	BOQUEST_STEM_CELL_UP
0.0015330826	0.4215	0.6244	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP
0.0000161181	0.4202	0.4670	VERRECCHIA_RESPONSE_TO_TGFB1_C2
0.0000000003	0.4170	0.4332	REACTOME_COLLAGEN_FORMATION
0.0000000035	0.4086	0.4245	MODULE_234
0.0001265048	0.4071	0.4727	NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_DN
0.0000543447	0.4038	0.4518	MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP
0.0000000953	0.4037	0.6424	KANG_AR_TARGETS_DN
0.0068932766	0.3953	0.4641	LEI_HOXC8_TARGETS_UP
0.0000475658	0.3944	0.5069	MODULE_400
0.0032854019	0.3936	0.4438	TSUNODA_CISPLATIN_RESISTANCE_UP
0.0012098309	0.3929	0.4062	MODULE_562
0.0015476097	0.3906	0.4543	DASU_IL6_SIGNALING_SCAR_DN
0.0000000000	0.3885	0.5215	ROY_WOUND_BLOOD_VESSEL_UP
0.0000049196	0.3873	0.3740	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_UP
0.0026251116	0.3840	0.4825	VERRECCHIA_RESPONSE_TO_TGFB1_C4
0.0126432512	0.3822	0.4392	REACTOME_CS_DS_DEGRADATION
0.0003752866	0.3817	0.6766	GALIE_TUMOR_ANGIOGENESIS
0.0000000000	0.3813	0.3834	PROTEINACEOUS_EXTRACELLULAR_MATRIX
0.0010040510	0.3811	0.5803	YIH_RESPONSE_TO_ARSENITE_C5
0.0000128246	0.3799	0.3914	CUI_TCF21_TARGETS_UP
