pValue	topAUC	KSstat	GSname
0.0000000000	0.3333	0.8730	chryq11
0.0000000000	0.3076	0.8338	chryp11
0.0170186574	0.2604	0.4644	MCCABE_HOXC6_TARGETS_UP
0.0000000000	0.2405	0.6535	chr11q11
0.0000000000	0.2334	0.6041	REACTOME_BETA_DEFENSINS
0.0000000000	0.1991	0.5644	REACTOME_DEFENSINS
0.0000000000	0.1789	0.6512	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0000000000	0.1747	0.4701	chr1q44
0.0000000000	0.1577	0.5942	KEGG_OLFACTORY_TRANSDUCTION
0.0031706712	0.1554	0.4194	PHAGOCYTOSIS
0.0000005211	0.1552	0.8150	RUNNE_GENDER_EFFECT_UP
0.0014196983	0.1515	0.3022	chr3q12
0.0023097901	0.1483	0.5054	REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY
0.0057002392	0.1447	0.4716	FUNG_IL2_SIGNALING_2
0.0123480482	0.1432	0.4239	LEUKOCYTE_CHEMOTAXIS
0.0000017093	0.1363	0.3063	chr11q24
0.0053131482	0.1361	0.2170	LIU_SMARCA4_TARGETS
0.0109835067	0.1329	0.4140	NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS
0.0060620458	0.1326	0.3982	TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN
0.0002666331	0.1293	0.4173	REACTOME_REGULATION_OF_IFNA_SIGNALING
0.0160542563	0.1293	0.4468	PROTEIN_STABILIZATION
0.0018192987	0.1292	0.2131	chr10q11
0.0132784951	0.1289	0.4553	FRASOR_TAMOXIFEN_RESPONSE_DN
0.0083417343	0.1275	0.1483	GATED_CHANNEL_ACTIVITY
0.0154957598	0.1234	0.1236	SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY
0.0000147352	0.1229	0.2368	chr10q24
0.0006341477	0.1227	0.5115	LEE_SP4_THYMOCYTE
0.0000005122	0.1220	0.2531	chr2q37
0.0016903874	0.1209	0.4164	REGULATION_OF_PROTEIN_STABILITY
0.0002191027	0.1193	0.2514	MODULE_316
0.0003731051	0.1192	0.2821	SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN
0.0032957595	0.1180	0.4583	GRANDVAUX_IFN_RESPONSE_NOT_VIA_IRF3
0.0000079045	0.1162	0.1943	chr14q32
0.0002776111	0.1155	0.2170	chr10q23
0.0014448134	0.1154	0.1898	REACTOME_POTASSIUM_CHANNELS
0.0000019056	0.1136	0.2083	chr11q12
0.0171290796	0.1133	0.3834	TASTE_RECEPTOR_ACTIVITY
0.0005828303	0.1097	0.2199	MODULE_274
0.0005514116	0.1093	0.5336	PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0034388910	0.1081	0.2031	chr8p21
0.0000277920	0.1078	0.2884	chr8p23
0.0000819320	0.1072	0.2006	SENESE_HDAC2_TARGETS_DN
0.0034326514	0.1070	0.3229	CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY
0.0177230105	0.1068	0.1405	METAL_ION_TRANSPORT
0.0028777978	0.1062	0.4008	MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23
0.0157187278	0.1055	0.2161	NEUROTRANSMITTER_RECEPTOR_ACTIVITY
0.0027923743	0.1048	0.2494	KEGG_TASTE_TRANSDUCTION
0.0000163943	0.1034	0.2272	DOANE_BREAST_CANCER_ESR1_UP
0.0037590379	0.1031	0.2116	chr7q36
0.0004243546	0.1031	0.4066	OSADA_ASCL1_TARGETS_DN
