pValue	topAUC	KSstat	GSname
0.0000000000	0.9689	0.9871	GNF2_SPRR1B
0.0000000000	0.9264	0.9660	CORNIFIED_ENVELOPE
0.0000000049	0.7509	0.7788	KERATINOCYTE_DIFFERENTIATION
0.0000001080	0.7317	0.7938	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP
0.0000013742	0.6819	0.7631	EPITHELIAL_CELL_DIFFERENTIATION
0.0000000000	0.6817	0.7098	WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN
0.0000000000	0.6801	0.7202	BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE
0.0000000000	0.5792	0.7343	GNF2_SERPINB5
0.0000593728	0.5789	0.5773	EMBRYO_IMPLANTATION
0.0000000009	0.5703	0.6255	MODULE_68
0.0000000009	0.5703	0.6255	MODULE_298
0.0000000000	0.5596	0.5724	RICKMAN_HEAD_AND_NECK_CANCER_E
0.0001206286	0.5536	0.5587	OVULATION_CYCLE
0.0000000000	0.5420	0.5626	HUPER_BREAST_BASAL_VS_LUMINAL_UP
0.0000000000	0.5366	0.6907	GNF2_CDH3
0.0003034236	0.5296	0.6840	LIU_CDX2_TARGETS_DN
0.0000000009	0.5264	0.5487	MODULE_153
0.0023749137	0.4967	0.5250	AUJLA_IL22_AND_IL17A_SIGNALING
0.0001785202	0.4906	0.4880	HUMMERICH_BENIGN_SKIN_TUMOR_UP
0.0000000000	0.4796	0.5231	EPIDERMIS_DEVELOPMENT
0.0000000000	0.4644	0.5229	JAEGER_METASTASIS_DN
0.0000000000	0.4634	0.5065	ECTODERM_DEVELOPMENT
0.0116898623	0.4506	0.4819	PYEON_HPV_POSITIVE_TUMORS_DN
0.0000000000	0.4473	0.4762	RICKMAN_HEAD_AND_NECK_CANCER_C
0.0004032924	0.4456	0.4935	MORPHOGENESIS_OF_AN_EPITHELIUM
0.0000000000	0.4453	0.4702	ONDER_CDH1_TARGETS_3_DN
0.0000000000	0.4448	0.4680	MODULE_297
0.0000000000	0.4448	0.4680	MODULE_357
0.0000000000	0.4411	0.4851	LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT
0.0000956272	0.4323	0.4488	HINATA_NFKB_TARGETS_KERATINOCYTE_DN
0.0000000000	0.4270	0.4514	MODULE_154
0.0000171410	0.4229	0.4749	INTERMEDIATE_FILAMENT_CYTOSKELETON
0.0000171410	0.4229	0.4749	INTERMEDIATE_FILAMENT
0.0000000002	0.4229	0.6611	WANG_BARRETTS_ESOPHAGUS_DN
0.0000000099	0.4187	0.4252	CROMER_TUMORIGENESIS_DN
0.0000002434	0.4081	0.5971	SINGH_KRAS_DEPENDENCY_SIGNATURE_
0.0000020973	0.4032	0.4863	DAZARD_UV_RESPONSE_CLUSTER_G24
0.0058631224	0.3842	0.4900	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS
0.0151137846	0.3837	0.4012	INAMURA_LUNG_CANCER_SCC_UP
0.0000000000	0.3789	0.4800	CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP
0.0000000000	0.3742	0.4386	RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_DN
0.0204987393	0.3712	0.3647	HUMMERICH_MALIGNANT_SKIN_TUMOR_UP
0.0001605443	0.3624	0.4466	ROY_WOUND_BLOOD_VESSEL_DN
0.0076486846	0.3511	0.3903	AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP
0.0055622645	0.3450	0.4397	MODULE_106
0.0000043943	0.3371	0.4248	AIGNER_ZEB1_TARGETS
0.0000000000	0.3368	0.3400	KRAS.LUNG_UP.V1_DN
0.0000000000	0.3077	0.3156	TISSUE_DEVELOPMENT
0.0003628228	0.3060	0.2968	KRAS.50_UP.V1_DN
0.0000685312	0.2984	0.3207	DOANE_BREAST_CANCER_ESR1_DN
