pValue	topAUC	KSstat	GSname
0.0054120874	0.3972	0.5154	CHROMOSOME_CONDENSATION
0.0008892741	0.3736	0.4456	SMID_BREAST_CANCER_LUMINAL_A_DN
0.0029866343	0.3727	0.5395	REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION
0.0000003109	0.3560	0.5238	GNF2_MKI67
0.0020206745	0.3453	0.4460	LY_AGING_MIDDLE_DN
0.0015949374	0.3320	0.5395	REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX
0.0008639909	0.3103	0.4352	LI_WILMS_TUMOR_ANAPLASTIC_UP
0.0000000107	0.3074	0.5774	chryp11
0.0190236523	0.2986	0.5092	REICHERT_G1S_REGULATORS_AS_PI3K_TARGETS
0.0000000001	0.2760	0.4616	KANG_DOXORUBICIN_RESISTANCE_UP
0.0000000008	0.2750	0.4811	ZHAN_MULTIPLE_MYELOMA_PR_UP
0.0000000094	0.2687	0.4851	GNF2_TTK
0.0000000002	0.2686	0.5760	FARMER_BREAST_CANCER_CLUSTER_2
0.0000013594	0.2658	0.6261	FINETTI_BREAST_CANCER_KINOME_RED
0.0000000003	0.2607	0.4434	GNF2_CCNB2
0.0000000000	0.2582	0.5860	REACTOME_BETA_DEFENSINS
0.0077514077	0.2577	0.4785	REACTOME_UNWINDING_OF_DNA
0.0000000043	0.2540	0.3980	GNF2_CENPF
0.0000000891	0.2522	0.5016	GNF2_SMC2L1
0.0000000044	0.2484	0.4184	GNF2_CDC20
0.0003044193	0.2422	0.3242	AMUNDSON_GAMMA_RADIATION_RESPONSE
0.0000579916	0.2413	0.4337	CHIN_BREAST_CANCER_COPY_NUMBER_UP
0.0001540326	0.2407	0.5920	MONTERO_THYROID_CANCER_POOR_SURVIVAL_UP
0.0000000003	0.2402	0.4254	GNF2_CDC2
0.0000011265	0.2401	0.4882	REICHERT_MITOSIS_LIN9_TARGETS
0.0000005359	0.2357	0.4227	GNF2_CENPE
0.0000000000	0.2312	0.5212	chryq11
0.0000000000	0.2296	0.6365	chr11q11
0.0004263513	0.2269	0.4920	SPINDLE_MICROTUBULE
0.0000000000	0.2265	0.3596	ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER
0.0000302064	0.2264	0.4108	GNF2_H2AFX
0.0020651522	0.2264	0.3198	MODULE_451
0.0004641425	0.2244	0.3472	GREENBAUM_E2A_TARGETS_UP
0.0003767870	0.2223	0.4689	SPINDLE_POLE
0.0000001572	0.2215	0.4426	GNF2_RRM2
0.0000000080	0.2212	0.2287	chr20q13
0.0009060013	0.2206	0.4704	MODULE_315
0.0000006142	0.2201	0.2223	NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON
0.0000866740	0.2197	0.2916	TANG_SENESCENCE_TP53_TARGETS_DN
0.0022634002	0.2197	0.2533	CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_DN
0.0000000087	0.2195	0.4801	REACTOME_DEFENSINS
0.0007410924	0.2192	0.2904	ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN
0.0000000599	0.2191	0.3801	MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN
0.0105654950	0.2175	0.4653	LIANG_SILENCED_BY_METHYLATION_DN
0.0000000001	0.2161	0.3386	LEE_EARLY_T_LYMPHOCYTE_UP
0.0000000002	0.2144	0.4085	GNF2_PCNA
0.0000226106	0.2128	0.6685	MATHEW_FANCONI_ANEMIA_GENES
0.0000000258	0.2121	0.4312	GNF2_HMMR
0.0030633162	0.2092	0.4770	G1_PHASE_OF_MITOTIC_CELL_CYCLE
0.0012636334	0.2090	0.3878	REACTOME_G0_AND_EARLY_G1
