pValue	topAUC	KSstat	GSname
0.0023168001	0.3925	0.3974	WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN
0.0000026362	0.3015	0.3170	BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP
0.0052346148	0.2644	0.5424	chrxq11
0.0132499421	0.2549	0.3350	SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_UP
0.0003325847	0.2544	0.4850	chrxq23
0.0162492096	0.2519	0.3534	NIELSEN_LEIOMYOSARCOMA_DN
0.0025324323	0.2514	0.2614	BCAT.100_UP.V1_UP
0.0000000001	0.2472	0.2568	CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP
0.0018621214	0.2195	0.2965	REACTOME_NETRIN1_SIGNALING
0.0052180505	0.2194	0.2372	CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_DN
0.0143161723	0.2183	0.2597	GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_DN
0.0028800544	0.2165	0.2589	ZHAN_MULTIPLE_MYELOMA_MS_UP
0.0036195101	0.2149	0.2977	KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_DN
0.0183118116	0.2142	0.2464	GNF2_RAB3A
0.0152011060	0.2139	0.4010	MIKKELSEN_ES_LCP_WITH_H3K27ME3
0.0019414170	0.2114	0.3765	SEKI_INFLAMMATORY_RESPONSE_LPS_DN
0.0035682717	0.1942	0.2520	KRAS.50_UP.V1_UP
0.0071075717	0.1909	0.1924	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC
0.0110024582	0.1903	0.2703	ST_WNT_BETA_CATENIN_PATHWAY
0.0027357920	0.1852	0.1804	RICKMAN_HEAD_AND_NECK_CANCER_A
0.0044705057	0.1757	0.3873	SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS
0.0013470270	0.1715	0.2793	BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN
0.0150641362	0.1714	0.3885	SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_UP
0.0133272392	0.1696	0.1978	BRIDEAU_IMPRINTED_GENES
0.0096884509	0.1694	0.2440	TRAYNOR_RETT_SYNDROM_UP
0.0017671359	0.1611	0.2149	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN
0.0171328158	0.1604	0.2747	YANAGIHARA_ESX1_TARGETS
0.0138671611	0.1578	0.3591	PLASARI_NFIC_TARGETS_BASAL_DN
0.0001087630	0.1562	0.6523	ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0129436284	0.1561	0.1314	KRAS.300_UP.V1_UP
0.0030596940	0.1500	0.5386	BOYAULT_LIVER_CANCER_SUBCLASS_G23_DN
0.0002904735	0.1493	0.3998	MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP
0.0012323645	0.1482	0.1805	DOANE_BREAST_CANCER_ESR1_UP
0.0075293421	0.1480	0.2619	REACTOME_NCAM1_INTERACTIONS
0.0113145905	0.1462	0.2302	REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY
0.0046992743	0.1452	0.4185	chr21q21
0.0093616098	0.1450	0.1356	KRAS.KIDNEY_UP.V1_UP
0.0067981634	0.1441	0.5602	NAISHIRO_CTNNB1_TARGETS_WITH_LEF1_MOTIF
0.0102588858	0.1421	0.3911	REACTOME_PLATELET_CALCIUM_HOMEOSTASIS
0.0003003506	0.1417	0.1808	SABATES_COLORECTAL_ADENOMA_UP
0.0000307658	0.1416	0.1244	VECCHI_GASTRIC_CANCER_EARLY_DN
0.0038937564	0.1401	0.5289	GOUYER_TATI_TARGETS_UP
0.0147460354	0.1394	0.3048	LIGAND_DEPENDENT_NUCLEAR_RECEPTOR_ACTIVITY
0.0023812517	0.1384	0.2774	chr4q35
0.0001346138	0.1381	0.3771	chrxp21
0.0003375772	0.1374	0.2271	chr7q21
0.0000006738	0.1357	0.1167	WEST_ADRENOCORTICAL_TUMOR_DN
0.0134831647	0.1341	0.2337	YAP1_DN
0.0030683771	0.1337	0.1191	V$AP4_Q6
0.0000491975	0.1329	0.2479	SMID_BREAST_CANCER_LUMINAL_A_UP
