pValue	topAUC	KSstat	GSname
0.0001922830	0.5463	0.6088	AUJLA_IL22_AND_IL17A_SIGNALING
0.0000008057	0.5017	0.5202	WONG_ENDMETRIUM_CANCER_UP
0.0002486090	0.4333	0.6907	LIU_CDX2_TARGETS_DN
0.0000052787	0.3932	0.4971	GNF2_SPRR1B
0.0129542017	0.3875	0.4220	LUI_THYROID_CANCER_CLUSTER_5
0.0002030334	0.3795	0.4412	ROY_WOUND_BLOOD_VESSEL_DN
0.0000260648	0.3670	0.4013	RICKMAN_HEAD_AND_NECK_CANCER_D
0.0013916429	0.3652	0.5961	SIMBULAN_UV_RESPONSE_NORMAL_UP
0.0124721363	0.3607	0.3838	HUMMERICH_MALIGNANT_SKIN_TUMOR_UP
0.0040903063	0.3480	0.5270	OSAWA_TNF_TARGETS
0.0000000216	0.3423	0.3756	BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE
0.0057742518	0.3073	0.4538	NIKOLSKY_BREAST_CANCER_1Q32_AMPLICON
0.0063741197	0.2909	0.3669	ZEMBUTSU_SENSITIVITY_TO_CISPLATIN
0.0000000536	0.2879	0.3143	RICKMAN_HEAD_AND_NECK_CANCER_E
0.0067180975	0.2869	0.3162	YANG_BREAST_CANCER_ESR1_BULK_UP
0.0000932455	0.2816	0.2983	HUPER_BREAST_BASAL_VS_LUMINAL_UP
0.0039360243	0.2768	0.4245	FARMER_BREAST_CANCER_CLUSTER_4
0.0000000028	0.2735	0.3053	LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT
0.0020731491	0.2727	0.2980	WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN
0.0006204836	0.2725	0.2846	DOANE_BREAST_CANCER_ESR1_DN
0.0000000004	0.2695	0.2879	SABATES_COLORECTAL_ADENOMA_UP
0.0001752273	0.2692	0.4108	MODULE_68
0.0001752273	0.2692	0.4108	MODULE_298
0.0000832826	0.2618	0.2897	LIM_MAMMARY_LUMINAL_PROGENITOR_UP
0.0000625451	0.2584	0.2938	ONDER_CDH1_TARGETS_3_DN
0.0012518483	0.2583	0.4478	REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS
0.0000001417	0.2578	0.2658	LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN
0.0147913847	0.2578	0.2884	GNF2_SERPINB5
0.0000109080	0.2523	0.2480	SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP
0.0007883873	0.2522	0.2722	CROMER_TUMORIGENESIS_DN
0.0000385055	0.2462	0.2980	HUPER_BREAST_BASAL_VS_LUMINAL_DN
0.0022722602	0.2458	0.3388	OLSSON_E2F3_TARGETS_UP
0.0067840437	0.2427	0.4185	HUMMEL_BURKITTS_LYMPHOMA_DN
0.0002830093	0.2423	0.5970	ACUTE_INFLAMMATORY_RESPONSE
0.0000001280	0.2348	0.4252	LANDIS_BREAST_CANCER_PROGRESSION_UP
0.0077001488	0.2341	0.3795	STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA
0.0000000039	0.2330	0.2849	CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP
0.0000028390	0.2317	0.2911	MODULE_139
0.0004963562	0.2302	0.5792	NIKOLSKY_BREAST_CANCER_7P15_AMPLICON
0.0009861179	0.2244	0.3651	REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS
0.0009595759	0.2228	0.2286	DOANE_BREAST_CANCER_CLASSES_UP
0.0061409070	0.2212	0.2701	ONGUSAHA_TP53_TARGETS
0.0005759406	0.2144	0.2227	MODULE_357
0.0135141104	0.2143	0.3075	LIAN_NEUTROPHIL_GRANULE_CONSTITUENTS
0.0079565704	0.2135	0.2457	PID_HNF3APATHWAY
0.0002042806	0.2118	0.2891	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS
0.0000052737	0.2112	0.2338	LIM_MAMMARY_LUMINAL_MATURE_UP
0.0004794606	0.2087	0.3959	FINAK_BREAST_CANCER_SDPP_SIGNATURE
0.0108005151	0.2070	0.3586	MAHADEVAN_RESPONSE_TO_MP470_UP
0.0014034492	0.2061	0.2102	MODULE_297
