pValue	topAUC	KSstat	GSname
0.0000000001	0.8590	0.9068	REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE
0.0000000002	0.8542	0.9665	MODULE_293
0.0000000003	0.7882	0.8896	MODULE_143
0.0000000205	0.7830	0.8323	CHAN_INTERFERON_PRODUCING_DENDRITIC_CELL
0.0000000003	0.7680	0.8304	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS
0.0000000107	0.7526	0.8160	BIOCARTA_CTL_PATHWAY
0.0000000002	0.7487	0.7950	REACTOME_PD1_SIGNALING
0.0000000379	0.7464	0.8030	BIOCARTA_TCRA_PATHWAY
0.0000000000	0.7418	0.8384	KEGG_ALLOGRAFT_REJECTION
0.0000000943	0.7386	0.7970	BIOCARTA_TCYTOTOXIC_PATHWAY
0.0000007982	0.7150	0.8415	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY
0.0000099583	0.7074	0.7488	BIOCARTA_TCAPOPTOSIS_PATHWAY
0.0000000000	0.6856	0.7948	BIOCARTA_CTLA4_PATHWAY
0.0000084175	0.6606	0.6931	IMMUNOLOGICAL_SYNAPSE
0.0000010688	0.6571	0.7137	BIOCARTA_THELPER_PATHWAY
0.0000000000	0.6526	0.7075	GNF2_MATK
0.0000000000	0.6517	0.7365	KEGG_GRAFT_VERSUS_HOST_DISEASE
0.0000000000	0.6495	0.6868	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
0.0000001706	0.6335	0.7762	BIOCARTA_BLYMPHOCYTE_PATHWAY
0.0000000286	0.6323	0.7211	FINETTI_BREAST_CANCER_KINOME_GREEN
0.0000000000	0.6224	0.6680	GNF2_CD7
0.0000000000	0.6093	0.7660	GNF2_CD48
0.0000001044	0.6089	0.7590	BIOCARTA_ASBCELL_PATHWAY
0.0000000000	0.5935	0.6600	KEGG_TYPE_I_DIABETES_MELLITUS
0.0000000011	0.5923	0.6227	GNF2_ZAP70
0.0000000000	0.5708	0.6366	FARMER_BREAST_CANCER_CLUSTER_1
0.0000002162	0.5694	0.6437	BIOCARTA_NO2IL12_PATHWAY
0.0000000000	0.5692	0.6198	KEGG_PRIMARY_IMMUNODEFICIENCY
0.0000000000	0.5616	0.6722	KEGG_ASTHMA
0.0000000000	0.5615	0.7366	KEGG_AUTOIMMUNE_THYROID_DISEASE
0.0000000000	0.5583	0.6960	GNF2_VAV1
0.0000000000	0.5462	0.6117	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION
0.0000000000	0.5276	0.5697	GNF2_PTPN4
0.0000000000	0.5251	0.5809	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL
0.0000003688	0.5231	0.5771	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD
0.0000000000	0.5224	0.6546	GNF2_PTPN6
0.0000000000	0.5155	0.6340	GNF2_CD53
0.0000000000	0.5154	0.6649	WILENSKY_RESPONSE_TO_DARAPLADIB
0.0000000000	0.5072	0.6398	GNF2_HLA-C
0.0000000000	0.5040	0.6669	GNF2_FGR
0.0000000000	0.4991	0.6160	GNF2_ICAM3
0.0000010686	0.4944	0.6686	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN
0.0000000000	0.4903	0.5513	WIELAND_UP_BY_HBV_INFECTION
0.0000000000	0.4860	0.5302	GAURNIER_PSMD4_TARGETS
0.0000000001	0.4769	0.5899	GNF2_RAB7L1
0.0000000000	0.4702	0.5949	GNF2_S100A4
0.0187575866	0.4623	0.5099	ROETH_TERT_TARGETS_DN
0.0000000006	0.4595	0.6838	BIOCARTA_DC_PATHWAY
0.0000000000	0.4588	0.6344	GNF2_CD1D
0.0000000001	0.4585	0.5023	GNF2_IL2RB
