pValue	topAUC	KSstat	GSname
0.0000000000	0.9711	0.9906	REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE
0.0000000008	0.9077	0.9385	BIOCARTA_TCRA_PATHWAY
0.0000000001	0.8900	0.9545	CHAN_INTERFERON_PRODUCING_DENDRITIC_CELL
0.0000000250	0.8883	0.9445	BIOCARTA_TCAPOPTOSIS_PATHWAY
0.0000000000	0.8821	0.9445	BIOCARTA_CTL_PATHWAY
0.0000000000	0.8799	0.9091	REACTOME_PD1_SIGNALING
0.0000000002	0.8747	0.9747	MODULE_293
0.0000000018	0.8502	0.8861	BIOCARTA_TCYTOTOXIC_PATHWAY
0.0000000018	0.8426	0.8861	BIOCARTA_THELPER_PATHWAY
0.0000000003	0.8389	0.9624	BIOCARTA_BLYMPHOCYTE_PATHWAY
0.0000000001	0.8373	0.8572	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS
0.0000000000	0.8273	0.9092	FARMER_BREAST_CANCER_CLUSTER_1
0.0000000002	0.8069	0.8977	MODULE_143
0.0000000000	0.7688	0.8454	KEGG_ALLOGRAFT_REJECTION
0.0000000000	0.7599	0.8364	KEGG_GRAFT_VERSUS_HOST_DISEASE
0.0000000000	0.7550	0.8733	UROSEVIC_RESPONSE_TO_IMIQUIMOD
0.0000000000	0.7355	0.8509	MOSERLE_IFNA_RESPONSE
0.0000000003	0.7248	0.7865	BIOCARTA_NO2IL12_PATHWAY
0.0000005220	0.7238	0.8497	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY
0.0000000000	0.7218	0.8485	BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX
0.0000000000	0.7150	0.7308	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
0.0000000000	0.7125	0.8490	BOWIE_RESPONSE_TO_TAMOXIFEN
0.0000000000	0.7044	0.8641	FINETTI_BREAST_CANCER_KINOME_GREEN
0.0000000230	0.6927	0.7723	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN
0.0000000100	0.6777	0.8485	BIOCARTA_ASBCELL_PATHWAY
0.0000000061	0.6730	0.6927	BIOCARTA_CTLA4_PATHWAY
0.0000000000	0.6712	0.6958	GNF2_CD7
0.0000058859	0.6639	0.7016	IMMUNOLOGICAL_SYNAPSE
0.0000000000	0.6615	0.7461	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL
0.0000000000	0.6610	0.8379	ZHANG_INTERFERON_RESPONSE
0.0000000000	0.6608	0.6971	GNF2_ZAP70
0.0000000000	0.6588	0.8065	GNF2_CD48
0.0001092271	0.6570	0.7174	ROETH_TERT_TARGETS_DN
0.0000000000	0.6541	0.8217	NIELSEN_SYNOVIAL_SARCOMA_DN
0.0000000111	0.6529	0.7398	HAHTOLA_CTCL_PATHOGENESIS
0.0000000000	0.6423	0.7343	SANA_RESPONSE_TO_IFNG_UP
0.0000000000	0.6414	0.7933	BROWNE_INTERFERON_RESPONSIVE_GENES
0.0000000000	0.6368	0.7074	KEGG_TYPE_I_DIABETES_MELLITUS
0.0000000000	0.6340	0.7346	WIELAND_UP_BY_HBV_INFECTION
0.0000000000	0.6229	0.7236	GNF2_VAV1
0.0000000010	0.6204	0.8353	GRANDVAUX_IFN_RESPONSE_NOT_VIA_IRF3
0.0000000004	0.6170	0.6607	GNF2_MATK
0.0000000000	0.6104	0.7302	GNF2_TNFSF10
0.0000000000	0.5994	0.6629	GAURNIER_PSMD4_TARGETS
0.0000000000	0.5961	0.7092	WILENSKY_RESPONSE_TO_DARAPLADIB
0.0000000000	0.5921	0.7463	GNF2_HLA-C
0.0000000000	0.5915	0.6608	KIM_LRRC3B_TARGETS
0.0000000000	0.5838	0.7018	GNF2_CD53
0.0000000000	0.5827	0.7664	GNF2_FGR
0.0000000000	0.5801	0.6353	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP
