pValue	topAUC	KSstat	GSname
0.0000235758	0.5458	0.6003	NAKAMURA_LUNG_CANCER_DIFFERENTIATION_MARKERS
0.0000000605	0.4796	0.7516	INAMURA_LUNG_CANCER_SCC_DN
0.0018783390	0.3858	0.4940	BIOCARTA_ACE2_PATHWAY
0.0011960751	0.3832	0.5497	BIOCARTA_LECTIN_PATHWAY
0.0104892368	0.3561	0.4306	BIOCARTA_AHSP_PATHWAY
0.0082931107	0.3385	0.4972	MARTINELLI_IMMATURE_NEUTROPHIL_UP
0.0046963119	0.3112	0.3858	CELL_PROJECTION_PART
0.0121931723	0.3063	0.5320	LE_SKI_TARGETS_DN
0.0000000001	0.2988	0.3805	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_DN
0.0000800257	0.2852	0.4056	REACTOME_COMPLEMENT_CASCADE
0.0059845932	0.2832	0.3689	MODULE_58
0.0029051958	0.2732	0.3735	MODULE_130
0.0181055554	0.2719	0.3696	REACTOME_INTRINSIC_PATHWAY
0.0143935429	0.2674	0.3578	BIOCARTA_COMP_PATHWAY
0.0000006734	0.2582	0.3251	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
0.0071223504	0.2523	0.3634	BIOCARTA_AMI_PATHWAY
0.0031933753	0.2505	0.3050	RICKMAN_HEAD_AND_NECK_CANCER_D
0.0055874980	0.2492	0.3005	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE
0.0124065869	0.2438	0.3631	VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY
0.0001538535	0.2420	0.4383	SEKI_INFLAMMATORY_RESPONSE_LPS_DN
0.0013398107	0.2417	0.4728	MODULE_571
0.0000000000	0.2394	0.2947	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN
0.0025069649	0.2352	0.4154	INORGANIC_ANION_TRANSPORT
0.0163205245	0.2340	0.3853	VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX
0.0002520318	0.2296	0.3447	EXCRETION
0.0000000000	0.2255	0.3381	SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4
0.0000053778	0.2218	0.2917	CAR_HPX
0.0011561253	0.2170	0.3104	SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN
0.0049962687	0.2143	0.3033	GNF2_MYL3
0.0121059636	0.2123	0.2570	MODULE_512
0.0083497612	0.2117	0.2901	BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN
0.0008743242	0.2086	0.2906	PID_HNF3APATHWAY
0.0033421979	0.2080	0.3410	WANG_CLASSIC_ADIPOGENIC_TARGETS_OF_PPARG
0.0023900209	0.2068	0.3165	GNF2_MYL2
0.0037423265	0.2057	0.3262	MODULE_385
0.0000518439	0.2003	0.3217	GNF2_CYP2B6
0.0073261232	0.1995	0.3138	VALK_AML_CLUSTER_1
0.0016426869	0.1995	0.2302	LEE_LIVER_CANCER_ACOX1_DN
0.0021381181	0.1987	0.5081	MODULE_575
0.0034277501	0.1968	0.4169	SODIUM_CHANNEL_ACTIVITY
0.0055246711	0.1944	0.4013	WIKMAN_ASBESTOS_LUNG_CANCER_UP
0.0000000000	0.1934	0.2211	VECCHI_GASTRIC_CANCER_EARLY_DN
0.0000029510	0.1907	0.2209	GNF2_HPX
0.0000047153	0.1861	0.2186	GNF2_HPN
0.0000655112	0.1848	0.2446	SMID_BREAST_CANCER_LUMINAL_A_UP
0.0028158936	0.1823	0.4637	HOEGERKORP_CD44_TARGETS_DIRECT_DN
0.0000244280	0.1820	0.2114	GNF2_LCAT
0.0149705188	0.1817	0.5217	RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_DN
0.0118877022	0.1816	0.2510	BROWNE_HCMV_INFECTION_2HR_UP
0.0101165627	0.1813	0.2327	HEMOSTASIS
