pValue	topAUC	KSstat	GSname
0.0000000000	0.4625	0.7059	REACTOME_BETA_DEFENSINS
0.0000000000	0.4375	0.6838	chr11q11
0.0029242887	0.4045	0.4107	NIELSEN_LIPOSARCOMA_UP
0.0000000000	0.4029	0.6516	REACTOME_DEFENSINS
0.0000000000	0.3724	0.7287	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0000000000	0.3414	0.6688	KEGG_OLFACTORY_TRANSDUCTION
0.0000000394	0.3103	0.5573	chryp11
0.0206159470	0.2051	0.2041	FEMALE_PREGNANCY
0.0000001219	0.1990	0.2245	chr14q32
0.0196020998	0.1859	0.5076	LE_SKI_TARGETS_DN
0.0000000000	0.1839	0.4364	chr1q44
0.0000969623	0.1779	0.3253	chryq11
0.0039654372	0.1688	0.2765	BROWNE_HCMV_INFECTION_2HR_UP
0.0012916417	0.1629	0.3955	WEBER_METHYLATED_ICP_IN_FIBROBLAST
0.0000000000	0.1609	0.2646	REACTOME_GPCR_DOWNSTREAM_SIGNALING
0.0005156693	0.1602	0.2361	chr11q24
0.0000000066	0.1602	0.3405	WONG_ENDMETRIUM_CANCER_DN
0.0035637900	0.1596	0.3526	REACTOME_REGULATION_OF_IFNA_SIGNALING
0.0204237464	0.1593	0.4027	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING
0.0000000175	0.1504	0.2410	chr11q12
0.0009407761	0.1492	0.4994	WEBER_METHYLATED_ICP_IN_SPERM_DN
0.0000000000	0.1489	0.2300	REACTOME_SIGNALING_BY_GPCR
0.0007294167	0.1438	0.2280	chr20p13
0.0000406481	0.1394	0.6067	LU_TUMOR_VASCULATURE_DN
0.0030760598	0.1392	0.3256	HEMATOPOIETIN_INTERFERON_CLASSD200_DOMAIN_CYTOKINE_RECEPTOR_BINDING
0.0216403761	0.1380	0.3258	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP
0.0171929513	0.1359	0.4639	BIOCARTA_EPHA4_PATHWAY
0.0021848139	0.1345	0.3286	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION
0.0066031702	0.1324	0.2064	chr11p11
0.0046200138	0.1317	0.4321	TASTE_RECEPTOR_ACTIVITY
0.0170610823	0.1308	0.3835	MODULE_431
0.0000003971	0.1294	0.4651	KEGG_REGULATION_OF_AUTOPHAGY
0.0209628117	0.1256	0.3057	INNATE_IMMUNE_RESPONSE
0.0019580460	0.1245	0.2345	ISSAEVA_MLL2_TARGETS
0.0001939741	0.1243	0.5645	RAY_ALZHEIMERS_DISEASE
0.0088101719	0.1235	0.2722	chr9p22
0.0001232464	0.1233	0.5409	WEBER_METHYLATED_LCP_IN_SPERM_UP
0.0000283410	0.1223	0.2029	MODULE_324
0.0011468759	0.1198	0.1391	chr21q22
0.0098761471	0.1197	0.1990	chr8p23
0.0061700910	0.1186	0.5647	OHM_EMBRYONIC_CARCINOMA_DN
0.0000669031	0.1179	0.1935	chr14q11
0.0008078777	0.1175	0.3697	GNF2_CDH3
0.0012118613	0.1171	0.3889	ADHERENS_JUNCTION
0.0000006866	0.1159	0.1681	BOQUEST_STEM_CELL_UP
0.0046731454	0.1158	0.5773	KHETCHOUMIAN_TRIM24_TARGETS_DN
0.0014571866	0.1143	0.5668	REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1
0.0056545758	0.1134	0.2956	TSAI_RESPONSE_TO_RADIATION_THERAPY
0.0123294568	0.1133	0.2989	GNF2_CDKN1C
0.0003770388	0.1133	0.3803	GNF2_SERPINB5
