pValue	topAUC	KSstat	GSname
0.0000026939	0.5479	0.5960	HINATA_NFKB_IMMU_INF
0.0000001307	0.5293	0.6528	KOBAYASHI_EGFR_SIGNALING_6HR_DN
0.0000001936	0.5190	0.6148	DAZARD_UV_RESPONSE_CLUSTER_G28
0.0003213096	0.5136	0.5316	NAKAMURA_LUNG_CANCER_DIFFERENTIATION_MARKERS
0.0000000000	0.5134	0.6627	UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN
0.0003103685	0.4842	0.6494	ZERBINI_RESPONSE_TO_SULINDAC_UP
0.0014217641	0.4722	0.5223	BIOCARTA_FIBRINOLYSIS_PATHWAY
0.0000000153	0.4532	0.6449	GESERICK_TERT_TARGETS_DN
0.0009482653	0.4468	0.6104	MATZUK_CUMULUS_EXPANSION
0.0013344781	0.4466	0.5055	RAY_ALZHEIMERS_DISEASE
0.0000004878	0.4450	0.5385	DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS
0.0000000000	0.4196	0.4932	DAUER_STAT3_TARGETS_UP
0.0000000000	0.4184	0.5612	NAGASHIMA_EGF_SIGNALING_UP
0.0000031773	0.4130	0.4712	TIAN_TNF_SIGNALING_VIA_NFKB
0.0122392343	0.4114	0.4243	BIOCARTA_EXTRINSIC_PATHWAY
0.0000000000	0.4109	0.5239	PHONG_TNF_TARGETS_UP
0.0013830634	0.4026	0.4718	BIOCARTA_STEM_PATHWAY
0.0001384258	0.3873	0.4500	FERRARI_RESPONSE_TO_FENRETINIDE_UP
0.0000000978	0.3830	0.4195	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1
0.0000003727	0.3830	0.4751	AMIT_SERUM_RESPONSE_40_MCF10A
0.0051928524	0.3803	0.5428	WANG_ESOPHAGUS_CANCER_PROGRESSION_UP
0.0000020974	0.3789	0.5717	MAHADEVAN_RESPONSE_TO_MP470_DN
0.0010095768	0.3739	0.4206	SINGH_KRAS_DEPENDENCY_SIGNATURE_
0.0000000070	0.3710	0.4250	HALMOS_CEBPA_TARGETS_UP
0.0000533279	0.3692	0.4134	DAZARD_UV_RESPONSE_CLUSTER_G2
0.0000001054	0.3630	0.6571	AMIT_DELAYED_EARLY_GENES
0.0000000456	0.3563	0.5039	BURTON_ADIPOGENESIS_1
0.0094499653	0.3546	0.4915	CHEN_HOXA5_TARGETS_6HR_UP
0.0000015709	0.3444	0.3941	ZUCCHI_METASTASIS_DN
0.0000001953	0.3433	0.3669	ONDER_CDH1_TARGETS_3_DN
0.0000113902	0.3387	0.4154	MODULE_131
0.0003435224	0.3366	0.3483	SCHOEN_NFKB_SIGNALING
0.0000223727	0.3287	0.4892	TIAN_TNF_SIGNALING_NOT_VIA_NFKB
0.0026883776	0.3277	0.3931	AMIT_EGF_RESPONSE_240_MCF10A
0.0031248094	0.3272	0.3636	GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_UP
0.0002084645	0.3249	0.3743	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE
0.0004474963	0.3232	0.3337	MODULE_521
0.0000498677	0.3056	0.3358	MODULE_263
0.0000002304	0.3051	0.3352	AMIT_EGF_RESPONSE_120_HELA
0.0000000525	0.3038	0.3200	GHANDHI_BYSTANDER_IRRADIATION_UP
0.0000000000	0.3021	0.4202	NAGASHIMA_NRG1_SIGNALING_UP
0.0015331597	0.3011	0.4839	GILMORE_CORE_NFKB_PATHWAY
0.0000011578	0.2984	0.3339	HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP
0.0050091807	0.2964	0.3302	XU_HGF_SIGNALING_NOT_VIA_AKT1_6HR
0.0000197341	0.2952	0.3148	MODULE_108
0.0000000000	0.2949	0.3968	ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF
0.0069294394	0.2931	0.3047	BIOCARTA_INFLAM_PATHWAY
0.0000000036	0.2913	0.4362	BURTON_ADIPOGENESIS_PEAK_AT_2HR
0.0074992759	0.2908	0.3315	MURATA_VIRULENCE_OF_H_PILORI
0.0000004181	0.2902	0.5124	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_UP
