pValue	topAUC	KSstat	GSname
0.0000000028	0.9980	0.9995	RUNNE_GENDER_EFFECT_UP
0.0000000000	0.6592	0.8432	GNF2_GLTSCR2
0.0000000000	0.6125	0.7938	MIPS_40S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC
0.0000000000	0.5835	0.7834	MODULE_29
0.0000000000	0.5784	0.8642	GNF2_TPT1
0.0000000000	0.5698	0.7678	MIPS_RIBOSOME_CYTOPLASMIC
0.0000000000	0.5371	0.7419	STRUCTURAL_CONSTITUENT_OF_RIBOSOME
0.0000000000	0.5338	0.7372	REACTOME_PEPTIDE_CHAIN_ELONGATION
0.0000000000	0.5199	0.7780	MIPS_60S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC
0.0000000000	0.5173	0.7156	KEGG_RIBOSOME
0.0000000000	0.4608	0.7050	MIPS_TRBP_CONTAINING_COMPLEX_1
0.0000000000	0.4535	0.6078	REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX
0.0000000000	0.4525	0.6591	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION
0.0066862220	0.4430	0.5317	CASORELLI_APL_SECONDARY_VS_DE_NOVO_DN
0.0000000000	0.4401	0.6170	REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION
0.0000000000	0.4276	0.5832	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE
0.0000000000	0.4245	0.6749	GCM_TPT1
0.0000000000	0.4241	0.5615	REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX
0.0000000000	0.4150	0.6071	CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP
0.0000000000	0.4098	0.5740	BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES
0.0000263710	0.3946	0.6176	WHITESIDE_CISPLATIN_RESISTANCE_DN
0.0000000000	0.3898	0.5063	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S
0.0000000000	0.3689	0.5417	MORF_TPT1
0.0008019038	0.3682	0.5044	MODULE_429
0.0000000000	0.3660	0.6921	chryq11
0.0040742700	0.3547	0.4364	HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_DN
0.0000000000	0.3476	0.5273	GNF2_EIF3S6
0.0000000000	0.3456	0.4719	REACTOME_TRANSLATION
0.0000000000	0.3420	0.4889	REACTOME_INFLUENZA_LIFE_CYCLE
0.0022099327	0.3383	0.4719	MODULE_89
0.0000237465	0.3377	0.5355	BOWIE_RESPONSE_TO_TAMOXIFEN
0.0000012388	0.3346	0.3769	ABE_INNER_EAR
0.0000000000	0.3292	0.4622	MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX
0.0158417955	0.3263	0.4474	NIKOLSKY_BREAST_CANCER_7P15_AMPLICON
0.0000239203	0.3230	0.5221	HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN
0.0227201800	0.3124	0.3719	SANCHEZ_MDM2_TARGETS
0.0000969830	0.3080	0.4485	ZHANG_INTERFERON_RESPONSE
0.0000000000	0.3067	0.4619	MORF_ACTG1
0.0000044164	0.3011	0.4736	EINAV_INTERFERON_SIGNATURE_IN_CANCER
0.0000440163	0.2997	0.5355	BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX
0.0020104003	0.2960	0.5548	REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY
0.0081654077	0.2960	0.3993	MODULE_203
0.0000000000	0.2956	0.4872	MORF_NME2
0.0000000000	0.2944	0.4471	MORF_JUND
0.0001304620	0.2915	0.3523	BILANGES_SERUM_RESPONSE_TRANSLATION
0.0000000000	0.2909	0.5331	GNF2_ST13
0.0006173443	0.2893	0.4962	MODULE_150
0.0095656217	0.2795	0.4342	CYTOCHROME_C_OXIDASE_ACTIVITY
0.0000000000	0.2760	0.3635	PECE_MAMMARY_STEM_CELL_DN
0.0000205339	0.2722	0.4383	LUI_THYROID_CANCER_CLUSTER_3
