pValue	topAUC	KSstat	GSname
0.0000013941	0.4767	0.6091	REACTOME_GLUCURONIDATION
0.0076589930	0.4274	0.4599	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE
0.0042083486	0.4211	0.5032	MODULE_377
0.0007676957	0.4036	0.5057	MODULE_106
0.0000453825	0.3872	0.4555	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
0.0000996511	0.3726	0.4152	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
0.0000042871	0.3375	0.3570	KEGG_STARCH_AND_SUCROSE_METABOLISM
0.0003167096	0.3283	0.5153	REACTOME_XENOBIOTICS
0.0026960751	0.3070	0.3756	MODULE_71
0.0000000282	0.3063	0.3728	KEGG_RETINOL_METABOLISM
0.0000000000	0.2933	0.2953	SABATES_COLORECTAL_ADENOMA_DN
0.0037993424	0.2848	0.3102	SYMPORTER_ACTIVITY
0.0003677191	0.2776	0.2878	KEGG_DRUG_METABOLISM_OTHER_ENZYMES
0.0001543733	0.2774	0.2908	KEGG_STEROID_HORMONE_BIOSYNTHESIS
0.0165026179	0.2773	0.3977	BIOCARTA_NUCLEARRS_PATHWAY
0.0167085248	0.2717	0.3200	MODULE_249
0.0041335998	0.2644	0.2722	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
0.0001194283	0.2553	0.2578	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
0.0000000111	0.2479	0.2638	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN
0.0060111903	0.2424	0.3137	KEGG_LINOLEIC_ACID_METABOLISM
0.0006274707	0.2417	0.2382	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
0.0002153723	0.2415	0.2571	REACTOME_PHASE_II_CONJUGATION
0.0152373380	0.2317	0.5208	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY
0.0087681960	0.2302	0.2359	SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0005367680	0.2301	0.4373	ZEMBUTSU_SENSITIVITY_TO_CISPLATIN
0.0063109338	0.2243	0.2357	WANG_BARRETTS_ESOPHAGUS_UP
0.0001231242	0.2196	0.4344	GNF2_SERPINI2
0.0135891045	0.2157	0.3421	REACTOME_PEROXISOMAL_LIPID_METABOLISM
0.0000135775	0.2075	0.2079	REACTOME_BIOLOGICAL_OXIDATIONS
0.0120201595	0.2061	0.3238	INNATE_IMMUNE_RESPONSE
0.0134975031	0.2045	0.2390	KEGG_FATTY_ACID_METABOLISM
0.0000000000	0.2018	0.6234	REACTOME_BETA_DEFENSINS
0.0008955861	0.1987	0.2536	LUCAS_HNF4A_TARGETS_UP
0.0090050401	0.1915	0.1813	WATANABE_COLON_CANCER_MSI_VS_MSS_DN
0.0029068910	0.1877	0.3447	GNF2_SPINK1
0.0000000000	0.1868	0.5566	REACTOME_DEFENSINS
0.0015209768	0.1864	0.1803	SERVITJA_ISLET_HNF1A_TARGETS_DN
0.0033928311	0.1813	0.1923	RUAN_RESPONSE_TO_TNF_DN
0.0109262867	0.1714	0.1914	REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS
0.0136661433	0.1689	0.1617	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES
0.0115283224	0.1673	0.1904	KEGG_PPAR_SIGNALING_PATHWAY
0.0002139287	0.1662	0.1585	CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN
0.0057261791	0.1641	0.1791	REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS
0.0033106599	0.1596	0.1462	OHGUCHI_LIVER_HNF4A_TARGETS_DN
0.0000000000	0.1596	0.6589	chr11q11
0.0078509943	0.1590	0.4007	DEMAGALHAES_AGING_DN
0.0000087800	0.1587	0.1510	CAIRO_HEPATOBLASTOMA_DN
0.0012224590	0.1567	0.4366	FATTY_ACID_OXIDATION
0.0060500230	0.1547	0.4693	SMOOTH_MUSCLE_CONTRACTION_GO_0006939
0.0088163215	0.1544	0.1475	ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
