pValue	topAUC	KSstat	GSname
0.0012153894	0.4559	0.5086	BIOCARTA_EXTRINSIC_PATHWAY
0.0023302515	0.4233	0.4701	REACTOME_COMMON_PATHWAY
0.0000780781	0.4016	0.4532	BIOCARTA_INTRINSIC_PATHWAY
0.0006334759	0.3821	0.4330	BIOCARTA_AMI_PATHWAY
0.0207307941	0.3795	0.4549	EPITHELIAL_CELL_DIFFERENTIATION
0.0017727235	0.3742	0.4258	MODULE_368
0.0054458816	0.3584	0.4135	LIPID_HOMEOSTASIS
0.0165710492	0.3579	0.3847	MODULE_445
0.0101902084	0.3332	0.4881	ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0004957990	0.3329	0.3511	SUMI_HNF4A_TARGETS
0.0110706118	0.3261	0.4844	REACTOME_ETHANOL_OXIDATION
0.0020634978	0.3116	0.2981	CERVERA_SDHB_TARGETS_1_DN
0.0126972662	0.3090	0.3951	MODULE_267
0.0055227704	0.3070	0.4258	REACTOME_XENOBIOTICS
0.0069905727	0.2999	0.3640	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS
0.0002543975	0.2864	0.3093	PID_HNF3BPATHWAY
0.0114730872	0.2861	0.2958	REACTOME_LIPOPROTEIN_METABOLISM
0.0236420474	0.2763	0.3703	REACTOME_AMINE_DERIVED_HORMONES
0.0000777462	0.2693	0.4202	MIKKELSEN_MCV6_LCP_WITH_H3K27ME3
0.0026193851	0.2583	0.3540	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
0.0000717962	0.2574	0.3413	DIGESTION
0.0226675738	0.2493	0.2623	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE
0.0000121953	0.2453	0.2332	SERVITJA_ISLET_HNF1A_TARGETS_DN
0.0012217766	0.2432	0.2505	CAR_IGFBP1
0.0000018323	0.2416	0.2556	GNF2_TST
0.0117139990	0.2388	0.3862	MODULE_141
0.0074071037	0.2367	0.4443	BIOCARTA_ACE2_PATHWAY
0.0000000484	0.2342	0.2524	GNF2_HPX
0.0000000881	0.2323	0.2499	GNF2_HPN
0.0000002796	0.2314	0.2497	GNF2_LCAT
0.0152317590	0.2301	0.4152	WAGSCHAL_EHMT2_TARGETS_UP
0.0056637864	0.2191	0.3897	DETECTION_OF_CHEMICAL_STIMULUS
0.0021586510	0.2176	0.2118	RGTTAMWNATT_V$HNF1_01
0.0000208160	0.2172	0.2837	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
0.0000136827	0.2170	0.2310	GNF2_GSTM1
0.0139175547	0.2152	0.2807	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT
0.0077089637	0.2149	0.2135	ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0108409560	0.2144	0.4642	MIKKELSEN_PLURIPOTENT_STATE_UP
0.0000000218	0.2144	0.3755	KEGG_RETINOL_METABOLISM
0.0005827599	0.2098	0.2328	CAR_HPX
0.0235246493	0.2066	0.2498	AMINE_RECEPTOR_ACTIVITY
0.0197196713	0.2058	0.1914	KORKOLA_YOLK_SAC_TUMOR
0.0037502139	0.2024	0.2181	GNF2_CEBPA
0.0234421319	0.1957	0.2090	GNF2_CYP2B6
0.0000005219	0.1949	0.1751	HSIAO_LIVER_SPECIFIC_GENES
0.0013259769	0.1936	0.2269	REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS
0.0100126071	0.1933	0.2260	REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE
0.0010497067	0.1899	0.3123	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS
0.0101378606	0.1888	0.3520	MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_UP
0.0000001526	0.1885	0.1828	V$HNF1_01
