pValue	topAUC	KSstat	GSname
0.0000010488	0.6241	0.8006	MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_DN
0.0000049720	0.5890	0.6571	LU_TUMOR_VASCULATURE_DN
0.0000146741	0.5664	0.7389	HAEGERSTRAND_RESPONSE_TO_IMATINIB
0.0000003864	0.5000	0.6028	NIELSEN_LEIOMYOSARCOMA_CNN1_UP
0.0000123606	0.4803	0.6156	INAMURA_LUNG_CANCER_SCC_DN
0.0000000000	0.4635	0.6702	WONG_ENDMETRIUM_CANCER_DN
0.0001705400	0.4602	0.5682	BIOCARTA_CLASSIC_PATHWAY
0.0000432674	0.4580	0.7450	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_DN
0.0001760194	0.4395	0.5673	YAGUE_PRETUMOR_DRUG_RESISTANCE_DN
0.0002051844	0.4300	0.4612	MAHADEVAN_IMATINIB_RESISTANCE_DN
0.0000031762	0.4298	0.7159	BIOCARTA_MONOCYTE_PATHWAY
0.0000000000	0.4293	0.6347	WINTER_HYPOXIA_DN
0.0000525806	0.4290	0.4928	WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN
0.0000001894	0.4193	0.6013	NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_DN
0.0000000002	0.4189	0.7944	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
0.0000072650	0.4110	0.5756	LEI_HOXC8_TARGETS_DN
0.0006049753	0.4073	0.4448	MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN
0.0070767992	0.4028	0.5041	MAINA_VHL_TARGETS_UP
0.0000015854	0.4025	0.6819	3_5_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY
0.0004126667	0.4021	0.6733	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP
0.0000002686	0.3960	0.4924	BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN
0.0000019998	0.3960	0.5726	REACTOME_CGMP_EFFECTS
0.0149451481	0.3878	0.5217	GALIE_TUMOR_ANGIOGENESIS
0.0000000000	0.3860	0.4080	SMID_BREAST_CANCER_LUMINAL_A_UP
0.0000119783	0.3816	0.4727	GNF2_AF1Q
0.0000000000	0.3798	0.5276	PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_DN
0.0000001523	0.3785	0.5558	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE
0.0000000000	0.3784	0.6034	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP
0.0000000000	0.3782	0.8303	THUM_MIR21_TARGETS_HEART_DISEASE_UP
0.0000000043	0.3777	0.4223	RICKMAN_HEAD_AND_NECK_CANCER_F
0.0000095608	0.3738	0.6215	CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY
0.0010602415	0.3735	0.3923	REACTOME_SMOOTH_MUSCLE_CONTRACTION
0.0000000135	0.3695	0.8762	BIOCARTA_BLYMPHOCYTE_PATHWAY
0.0000000000	0.3676	0.7002	ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE
0.0000082794	0.3648	0.3983	MODULE_512
0.0002666348	0.3581	0.4549	NIELSEN_GIST_VS_SYNOVIAL_SARCOMA_DN
0.0000000000	0.3556	0.5097	BOQUEST_STEM_CELL_UP
0.0000009352	0.3513	0.3767	MODULE_387
0.0003205340	0.3505	0.4859	BIOCARTA_LAIR_PATHWAY
0.0002951021	0.3494	0.6216	IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY
0.0153459035	0.3488	0.4489	REACTOME_KERATAN_SULFATE_DEGRADATION
0.0001913736	0.3486	0.5292	REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS
0.0000000010	0.3484	0.8977	BIOCARTA_TCYTOTOXIC_PATHWAY
0.0001672956	0.3440	0.7038	LE_SKI_TARGETS_DN
0.0000000010	0.3422	0.8977	BIOCARTA_THELPER_PATHWAY
0.0001431895	0.3399	0.7088	ROETH_TERT_TARGETS_DN
0.0000012973	0.3399	0.4943	EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT
0.0000000003	0.3376	0.4461	WU_SILENCED_BY_METHYLATION_IN_BLADDER_CANCER
0.0000009305	0.3375	0.3696	MODULE_329
0.0000740167	0.3375	0.3623	SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN
