pValue	topAUC	KSstat	GSname
0.0010916140	0.3895	0.4519	REACTOME_GLUCURONIDATION
0.0012258524	0.3320	0.3808	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
0.0000000000	0.3264	0.6890	REACTOME_BETA_DEFENSINS
0.0044847079	0.2813	0.3272	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
0.0000000000	0.2786	0.6302	REACTOME_DEFENSINS
0.0000000000	0.2763	0.7225	chr11q11
0.0000000000	0.2417	0.7271	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0108196145	0.2331	0.2243	KEGG_DRUG_METABOLISM_OTHER_ENZYMES
0.0000000000	0.2236	0.6708	KEGG_OLFACTORY_TRANSDUCTION
0.0061617531	0.2201	0.4686	WEBER_METHYLATED_LCP_IN_FIBROBLAST_UP
0.0045663292	0.1922	0.2922	chr20p12
0.0000000001	0.1884	0.6396	chryp11
0.0002817554	0.1847	0.5186	WEBER_METHYLATED_LCP_IN_SPERM_UP
0.0139082868	0.1784	0.3916	chr13q21
0.0010003675	0.1771	0.2981	chr20q12
0.0080692992	0.1611	0.4122	AEROBIC_RESPIRATION
0.0027975569	0.1568	0.4016	CELLULAR_RESPIRATION
0.0158194418	0.1516	0.3994	chr3q11
0.0124149030	0.1503	0.4237	LU_TUMOR_VASCULATURE_DN
0.0018747423	0.1492	0.3775	STEROID_BIOSYNTHETIC_PROCESS
0.0078700628	0.1490	0.2872	GNF2_EGFR
0.0000020739	0.1486	0.3818	chryq11
0.0053442113	0.1431	0.2733	chr3q12
0.0012998839	0.1401	0.4596	MOOTHA_TCA
0.0088152414	0.1389	0.2164	HENDRICKS_SMARCA4_TARGETS_UP
0.0075348426	0.1383	0.3706	MODULE_305
0.0183278455	0.1362	0.2531	GNF2_IGFBP1
0.0020731358	0.1347	0.3247	GNF2_MYL3
0.0000000000	0.1318	0.2914	REACTOME_GPCR_DOWNSTREAM_SIGNALING
0.0008044303	0.1305	0.3408	GNF2_MYL2
0.0048447813	0.1285	0.4976	REACTOME_IL_7_SIGNALING
0.0119167232	0.1285	0.2315	GNF2_TIMP2
0.0128482826	0.1273	0.3947	TASTE_RECEPTOR_ACTIVITY
0.0001573256	0.1267	0.2340	chr16p12
0.0011124557	0.1245	0.2612	chr20p11
0.0151825657	0.1244	0.2696	chrxp21
0.0000000000	0.1234	0.2523	REACTOME_SIGNALING_BY_GPCR
0.0076567362	0.1227	0.3701	INTEGRIN_COMPLEX
0.0000232706	0.1194	0.3921	chr9p22
0.0117869487	0.1193	0.5337	TERAMOTO_OPN_TARGETS_CLUSTER_8
0.0000000001	0.1189	0.4034	chr1q44
0.0126092639	0.1185	0.3834	REACTOME_PLATELET_CALCIUM_HOMEOSTASIS
0.0080358639	0.1182	0.1595	chr16p11
0.0012883060	0.1181	0.6312	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_DN
0.0002016867	0.1180	0.4729	REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE
0.0034349228	0.1175	0.2869	chrxq24
0.0167244698	0.1158	0.3727	MODULE_516
0.0124029669	0.1156	0.3298	OXYGEN_BINDING
0.0002169635	0.1151	0.1734	NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON
0.0153750139	0.1150	0.1339	RHODOPSIN_LIKE_RECEPTOR_ACTIVITY
