pValue	topAUC	KSstat	GSname
0.0000000379	0.4974	0.8030	BIOCARTA_TCRA_PATHWAY
0.0001949335	0.4844	0.6645	BIOCARTA_TCAPOPTOSIS_PATHWAY
0.0000301873	0.4788	0.6363	BIOCARTA_THELPER_PATHWAY
0.0000000028	0.4517	0.8444	REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE
0.0005610347	0.4446	0.5530	BIOCARTA_TCYTOTOXIC_PATHWAY
0.0000000000	0.4364	0.5192	SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN
0.0000103640	0.4304	0.5399	BIOCARTA_CTLA4_PATHWAY
0.0036371196	0.4178	0.5579	MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_DN
0.0000000019	0.4107	0.6137	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
0.0000000401	0.3976	0.7363	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS
0.0001615956	0.3575	0.5037	BIOCARTA_NO2IL12_PATHWAY
0.0000005357	0.3504	0.6272	REACTOME_PD1_SIGNALING
0.0000004469	0.3294	0.5204	GNF2_ZAP70
0.0043949732	0.3140	0.5240	BOYAULT_LIVER_CANCER_SUBCLASS_G23_DN
0.0013571700	0.3039	0.4336	HASLINGER_B_CLL_WITH_MUTATED_VH_GENES
0.0000000173	0.3020	0.4230	WINTER_HYPOXIA_DN
0.0000000002	0.3007	0.4935	WINNEPENNINCKX_MELANOMA_METASTASIS_DN
0.0003306981	0.2954	0.4851	BIOCARTA_LAIR_PATHWAY
0.0009159260	0.2872	0.3544	PID_INTEGRIN2_PATHWAY
0.0156006720	0.2824	0.4481	NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY
0.0135110675	0.2739	0.4546	MONTERO_THYROID_CANCER_POOR_SURVIVAL_DN
0.0000030988	0.2618	0.3387	LEE_EARLY_T_LYMPHOCYTE_DN
0.0094944017	0.2550	0.4912	chr6q26
0.0000007897	0.2507	0.3716	REACTOME_TCR_SIGNALING
0.0039429811	0.2501	0.3912	BIOCARTA_TOB1_PATHWAY
0.0000000481	0.2473	0.5541	GNF2_CASP8
0.0059891593	0.2456	0.4697	BIOCARTA_ASBCELL_PATHWAY
0.0095698952	0.2452	0.3380	MODULE_130
0.0008827828	0.2415	0.4346	BIOCARTA_TH1TH2_PATHWAY
0.0005113682	0.2395	0.4285	SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN
0.0003161447	0.2378	0.6487	FIGUEROA_AML_METHYLATION_CLUSTER_2_DN
0.0081409745	0.2363	0.3508	BIOCARTA_IL12_PATHWAY
0.0001866665	0.2333	0.3413	GNF2_CD7
0.0000000001	0.2328	0.4575	GNF2_ITGAL
0.0135634302	0.2319	0.3422	MODULE_58
0.0106132632	0.2308	0.3592	LEE_NAIVE_T_LYMPHOCYTE
0.0099426204	0.2269	0.3368	BIOCARTA_CSK_PATHWAY
0.0001201641	0.2238	0.2373	SMID_BREAST_CANCER_LUMINAL_A_UP
0.0000895205	0.2180	0.4102	KEGG_ASTHMA
0.0007504230	0.2125	0.3324	REACTOME_DOWNSTREAM_TCR_SIGNALING
0.0014897011	0.2120	0.5018	MODULE_143
0.0023797491	0.2113	0.2807	GNF2_MAPT
0.0000140435	0.2113	0.4310	GNF2_ATM
0.0000067182	0.2113	0.4583	GNF2_SNRK
0.0000352784	0.2066	0.4019	GNF2_JAK1
0.0006118494	0.2027	0.2739	VILIMAS_NOTCH1_TARGETS_UP
0.0039261577	0.2000	0.3500	GNF2_MATK
0.0000000000	0.1972	0.2593	SMID_BREAST_CANCER_NORMAL_LIKE_UP
0.0001777718	0.1943	0.3466	ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN
0.0020604334	0.1930	0.5303	BIOCARTA_BLYMPHOCYTE_PATHWAY
