pValue	topAUC	KSstat	GSname
0.0000000005	0.9587	0.9928	KUMAMOTO_RESPONSE_TO_NUTLIN_3A_DN
0.0000000000	0.9584	0.9727	GNF2_MKI67
0.0000000000	0.9357	0.9727	GNF2_SMC2L1
0.0000000000	0.9313	0.9509	GNF2_ESPL1
0.0000000000	0.9304	0.9591	GNF2_CENPE
0.0000000000	0.9299	0.9514	GNF2_HMMR
0.0000000000	0.9235	0.9578	GNF2_CCNA2
0.0000000000	0.9206	0.9799	EGUCHI_CELL_CYCLE_RB1_TARGETS
0.0000000000	0.9175	0.9412	GNF2_CCNB2
0.0000000000	0.9133	0.9236	GNF2_CDC20
0.0000000000	0.9106	0.9348	GNF2_CENPF
0.0000000000	0.9101	0.9227	GNF2_RRM2
0.0000000000	0.9089	0.9228	GNF2_BUB1
0.0000000000	0.9067	0.9263	GNF2_CDC2
0.0000000000	0.9043	0.9214	GNF2_TTK
0.0000000000	0.9010	0.9268	FINETTI_BREAST_CANCER_KINOME_RED
0.0000000000	0.8996	0.9348	GNF2_H2AFX
0.0000000001	0.8986	0.9827	REACTOME_UNWINDING_OF_DNA
0.0000000000	0.8814	0.9160	LY_AGING_MIDDLE_DN
0.0000000000	0.8720	0.8994	GNF2_PCNA
0.0000000063	0.8627	0.8937	LIANG_SILENCED_BY_METHYLATION_DN
0.0000000000	0.8593	0.8784	GNF2_MCM4
0.0000000000	0.8511	0.8708	ZHAN_MULTIPLE_MYELOMA_PR_UP
0.0000000000	0.8455	0.8665	KANG_DOXORUBICIN_RESISTANCE_UP
0.0000000000	0.8399	0.8663	GNF2_CKS2
0.0000000000	0.8236	0.8382	GNF2_BUB1B
0.0000000327	0.8110	0.8217	MONTERO_THYROID_CANCER_POOR_SURVIVAL_UP
0.0000000139	0.7989	0.8755	NIKOLSKY_BREAST_CANCER_7P15_AMPLICON
0.0000000000	0.7908	0.8890	GNF2_RFC4
0.0000000000	0.7886	0.8556	GNF2_FEN1
0.0000000000	0.7840	0.8353	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION
0.0000000000	0.7819	0.8088	WHITFIELD_CELL_CYCLE_LITERATURE
0.0000000000	0.7812	0.8281	ISHIDA_E2F_TARGETS
0.0000000010	0.7770	0.9347	MATHEW_FANCONI_ANEMIA_GENES
0.0000000226	0.7755	0.8397	SEMBA_FHIT_TARGETS_DN
0.0000000000	0.7750	0.8813	GNF2_RFC3
0.0000000000	0.7662	0.7855	ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER
0.0000000000	0.7629	0.8054	SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN
0.0000000000	0.7551	0.7864	CROONQUIST_NRAS_SIGNALING_DN
0.0000000634	0.7440	0.8394	KALMA_E2F1_TARGETS
0.0000000000	0.7426	0.7728	AMUNDSON_GAMMA_RADIATION_RESPONSE
0.0000000000	0.7374	0.7865	WHITEFORD_PEDIATRIC_CANCER_MARKERS
0.0000000000	0.7307	0.8530	REACTOME_DNA_STRAND_ELONGATION
0.0000000000	0.7212	0.7865	GNF2_RRM1
0.0000000000	0.7208	0.7377	CROONQUIST_IL6_DEPRIVATION_DN
0.0000000000	0.7177	0.7973	GNF2_CKS1B
0.0000000000	0.7114	0.7295	REICHERT_MITOSIS_LIN9_TARGETS
0.0000039180	0.7066	0.8071	REICHERT_G1S_REGULATORS_AS_PI3K_TARGETS
0.0000000000	0.7038	0.7641	ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR
0.0000000000	0.7026	0.8126	GNF2_SMC4L1
