pValue	topAUC	KSstat	GSname
0.0000000000	0.5779	0.8235	GNF2_GLTSCR2
0.0008701390	0.5163	0.6136	CASORELLI_APL_SECONDARY_VS_DE_NOVO_DN
0.0000000000	0.5156	0.7151	MIPS_60S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC
0.0000000000	0.4753	0.7078	MIPS_RIBOSOME_CYTOPLASMIC
0.0000000002	0.4663	0.6628	MIPS_TRBP_CONTAINING_COMPLEX_1
0.0000000000	0.4603	0.7839	MIPS_40S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC
0.0000000000	0.4552	0.5611	CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP
0.0000000000	0.4533	0.6713	REACTOME_PEPTIDE_CHAIN_ELONGATION
0.0000000000	0.4337	0.6487	KEGG_RIBOSOME
0.0000000000	0.4334	0.6761	STRUCTURAL_CONSTITUENT_OF_RIBOSOME
0.0000000000	0.4228	0.6257	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION
0.0000000000	0.4113	0.7110	GNF2_TPT1
0.0000000000	0.3923	0.5976	REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION
0.0000000000	0.3894	0.5618	BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES
0.0000000000	0.3791	0.5442	REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX
0.0000000000	0.3674	0.6830	MODULE_29
0.0000000000	0.3674	0.6493	GCM_TPT1
0.0000000000	0.3579	0.5170	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE
0.0000000000	0.3542	0.6357	REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX
0.0002491848	0.3450	0.5779	MIPS_RNA_POLYMERASE_II_CORE_COMPLEX
0.0030834899	0.3367	0.4606	MIPS_TNF_ALPHA_NF_KAPPA_B_SIGNALING_COMPLEX_6
0.0000000000	0.3335	0.5311	GNF2_EIF3S6
0.0001270412	0.3331	0.5975	DAZARD_UV_RESPONSE_CLUSTER_G5
0.0000000000	0.3173	0.4542	REACTOME_INFLUENZA_LIFE_CYCLE
0.0000027676	0.3115	0.4735	LUI_THYROID_CANCER_CLUSTER_3
0.0000000000	0.3077	0.5815	MORF_TPT1
0.0016258370	0.3075	0.4989	REACTOME_POL_SWITCHING
0.0000000000	0.3073	0.5473	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S
0.0000000000	0.3073	0.4526	MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX
0.0000000000	0.3037	0.4666	REACTOME_TRANSLATION
0.0008514323	0.3026	0.5614	REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE
0.0000000000	0.2971	0.5796	GNF2_ST13
0.0000246559	0.2961	0.5215	HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN
0.0003609952	0.2957	0.5282	REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS
0.0000446522	0.2956	0.5845	REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER
0.0008437887	0.2932	0.5864	REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND
0.0000237801	0.2910	0.5650	RNA_POLYMERASE_ACTIVITY
0.0011532650	0.2885	0.4930	MODULE_429
0.0000000000	0.2865	0.4494	LI_DCP2_BOUND_MRNA
0.0001463889	0.2865	0.4807	REACTOME_LAGGING_STRAND_SYNTHESIS
0.0000002497	0.2848	0.5275	REACTOME_EXTENSION_OF_TELOMERES
0.0002565410	0.2833	0.5212	HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_DN
0.0004520509	0.2825	0.5053	REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND
0.0000000000	0.2796	0.6049	GNF2_UBE2I
0.0000334766	0.2796	0.5418	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY
0.0219170190	0.2761	0.3621	TIMOFEEVA_GROWTH_STRESS_VIA_STAT1_DN
0.0016329414	0.2706	0.4666	RRNA_PROCESSING
0.0000280065	0.2684	0.4480	HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP
0.0000025602	0.2678	0.6312	MODULE_150
0.0000000000	0.2678	0.6019	MORF_GPX4
