pValue	topAUC	KSstat	GSname
0.0000000000	0.9502	0.9800	FARMER_BREAST_CANCER_CLUSTER_5
0.0000000000	0.9344	0.9590	ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE
0.0000000000	0.8601	0.9223	GNF2_CDH11
0.0000000108	0.7099	0.8159	YAGUE_PRETUMOR_DRUG_RESISTANCE_DN
0.0000000000	0.6658	0.7023	GNF2_PTX3
0.0000000159	0.6628	0.7122	THUM_MIR21_TARGETS_HEART_DISEASE_UP
0.0000000233	0.6355	0.7048	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
0.0000000012	0.6290	0.6580	COLLAGEN
0.0000000000	0.5833	0.6086	CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN
0.0000000000	0.5765	0.5672	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP
0.0003508258	0.5629	0.6453	COLLER_MYC_TARGETS_DN
0.0004911340	0.5597	0.5796	MODULE_211
0.0000000000	0.5451	0.6052	LIEN_BREAST_CARCINOMA_METAPLASTIC
0.0000022848	0.5433	0.6975	MODULE_190
0.0000008645	0.5353	0.5623	MODULE_562
0.0000000000	0.5319	0.6130	ROZANOV_MMP14_TARGETS_SUBSET
0.0000000039	0.5264	0.5460	GNF2_MMP1
0.0000000000	0.5019	0.5256	REACTOME_COLLAGEN_FORMATION
0.0000010498	0.4911	0.5158	STEGER_ADIPOGENESIS_DN
0.0000209373	0.4864	0.5382	NIELSEN_GIST_VS_SYNOVIAL_SARCOMA_UP
0.0000000000	0.4825	0.5411	MODULE_47
0.0000000000	0.4793	0.4714	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN
0.0000000000	0.4754	0.5407	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP
0.0000000000	0.4718	0.5062	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP
0.0000133882	0.4685	0.5781	DASU_IL6_SIGNALING_SCAR_DN
0.0000000000	0.4684	0.4829	CROMER_TUMORIGENESIS_UP
0.0000425176	0.4642	0.5363	PID_INTEGRIN5_PATHWAY
0.0000867821	0.4619	0.5057	NIELSEN_MALIGNAT_FIBROUS_HISTIOCYTOMA_UP
0.0000562633	0.4572	0.5787	LY_AGING_MIDDLE_UP
0.0000000000	0.4557	0.4743	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
0.0102203894	0.4535	0.5123	HAEGERSTRAND_RESPONSE_TO_IMATINIB
0.0000364129	0.4527	0.5716	MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH
0.0000096636	0.4466	0.5695	KANG_AR_TARGETS_UP
0.0000149051	0.4429	0.4685	VERRECCHIA_RESPONSE_TO_TGFB1_C2
0.0105798105	0.4428	0.5390	NADELLA_PRKAR1A_TARGETS_DN
0.0000000000	0.4422	0.4719	PID_INTEGRIN1_PATHWAY
0.0020379340	0.4418	0.5543	MAINA_VHL_TARGETS_UP
0.0051003073	0.4418	0.4759	ARYLSULFATASE_ACTIVITY
0.0081025277	0.4388	0.5230	OXFORD_RALA_AND_RALB_TARGETS_DN
0.0000000138	0.4361	0.4432	PID_SYNDECAN_1_PATHWAY
0.0028387394	0.4321	0.5991	LUCAS_HNF4A_TARGETS_DN
0.0000044912	0.4299	0.5856	MODULE_474
0.0000454568	0.4298	0.4960	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP
0.0000028872	0.4289	0.4809	EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT
0.0024437218	0.4202	0.6054	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP
0.0029817819	0.4194	0.4780	VERRECCHIA_RESPONSE_TO_TGFB1_C4
0.0001863461	0.4175	0.4432	LU_TUMOR_ENDOTHELIAL_MARKERS_UP
0.0000000120	0.4168	0.4597	PID_INTEGRIN3_PATHWAY
0.0000000344	0.4165	0.4743	NAKAMURA_ADIPOGENESIS_LATE_DN
0.0008793394	0.4164	0.4459	NIELSEN_SCHWANNOMA_DN
