pValue	topAUC	KSstat	GSname
0.0000002989	0.4660	0.6936	SABATES_COLORECTAL_ADENOMA_SIZE_DN
0.0022153528	0.4654	0.4884	CARBONATE_DEHYDRATASE_ACTIVITY
0.0058988929	0.4626	0.4703	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE
0.0000000000	0.4046	0.4215	SABATES_COLORECTAL_ADENOMA_DN
0.0009085149	0.3830	0.4572	REACTOME_GLUCURONIDATION
0.0000000889	0.3718	0.4397	DIGESTION
0.0144574807	0.3453	0.4721	REACTOME_ETHANOL_OXIDATION
0.0007253329	0.3434	0.3938	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
0.0000000000	0.3430	0.4533	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN
0.0000032249	0.3422	0.7441	COFACTOR_CATABOLIC_PROCESS
0.0087236130	0.3386	0.4379	LUI_THYROID_CANCER_CLUSTER_5
0.0033090580	0.3234	0.3352	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
0.0085280333	0.3222	0.3665	CHLORIDE_CHANNEL_ACTIVITY
0.0000032963	0.3194	0.4124	ROLEF_GLIS3_TARGETS
0.0000179018	0.3091	0.4138	BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP
0.0123190615	0.3060	0.3455	ANION_CHANNEL_ACTIVITY
0.0120867945	0.2992	0.3547	REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS
0.0038899880	0.2989	0.3575	KEGG_NITROGEN_METABOLISM
0.0000000121	0.2963	0.4271	WANG_BARRETTS_ESOPHAGUS_UP
0.0025248564	0.2937	0.4674	ZHOU_PANCREATIC_ENDOCRINE_PROGENITOR
0.0025371256	0.2925	0.4151	ZHENG_RESPONSE_TO_ARSENITE_UP
0.0006045371	0.2862	0.3982	CHANNEL_REGULATOR_ACTIVITY
0.0001391132	0.2831	0.3065	KEGG_STARCH_AND_SUCROSE_METABOLISM
0.0011787743	0.2705	0.3979	MODULE_373
0.0064904942	0.2705	0.2759	LIU_CDX2_TARGETS_UP
0.0000980301	0.2680	0.2760	KEGG_RETINOL_METABOLISM
0.0003971410	0.2651	0.3504	RICKMAN_HEAD_AND_NECK_CANCER_D
0.0014161708	0.2641	0.3629	AUXILIARY_TRANSPORT_PROTEIN_ACTIVITY
0.0000004099	0.2640	0.3246	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
0.0002145090	0.2568	0.2883	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS
0.0097163395	0.2544	0.3376	MODULE_417
0.0004897526	0.2540	0.3812	HYDRO_LYASE_ACTIVITY
0.0000001630	0.2510	0.3388	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
0.0034438893	0.2486	0.2477	KEGG_DRUG_METABOLISM_OTHER_ENZYMES
0.0011626334	0.2427	0.4270	chr4q23
0.0000942038	0.2323	0.2684	REACTOME_PHASE_II_CONJUGATION
0.0174399953	0.2317	0.3258	YANG_MUC2_TARGETS_DUODENUM_3MO_DN
0.0000016860	0.2292	0.8260	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY
0.0073410062	0.2276	0.2240	KEGG_STEROID_HORMONE_BIOSYNTHESIS
0.0104467838	0.2258	0.5397	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX5_DN
0.0000157813	0.2232	0.2578	RICKMAN_HEAD_AND_NECK_CANCER_E
0.0000445394	0.2225	0.2333	SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP
0.0054059611	0.2215	0.3913	MODULE_294
0.0032134108	0.2212	0.3143	CARBON_OXYGEN_LYASE_ACTIVITY
0.0000011293	0.2210	0.4030	KEGG_FATTY_ACID_METABOLISM
0.0005561182	0.2198	0.3852	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
0.0175521187	0.2179	0.3708	MODULE_516
0.0007297779	0.2156	0.3006	UDP_GLYCOSYLTRANSFERASE_ACTIVITY
0.0000327452	0.2130	0.2743	DOANE_BREAST_CANCER_CLASSES_UP
0.0090921954	0.2123	0.2455	FUJII_YBX1_TARGETS_UP
