pValue	topAUC	KSstat	GSname
0.0000000000	0.8405	0.8707	GNF2_TTN
0.0000000105	0.8038	0.8820	DELASERNA_TARGETS_OF_MYOD_AND_SMARCA4
0.0000000000	0.7797	0.8268	REACTOME_STRIATED_MUSCLE_CONTRACTION
0.0000000016	0.7637	0.8263	SARCOMERE
0.0000000000	0.7613	0.7697	GNF2_MYL2
0.0000000000	0.6916	0.7379	MODULE_512
0.0000000000	0.6900	0.7123	GNF2_MYL3
0.0000000000	0.6774	0.7013	RICKMAN_HEAD_AND_NECK_CANCER_F
0.0000000000	0.6604	0.7673	CONTRACTILE_FIBER_PART
0.0000000004	0.6414	0.7399	MYOFIBRIL
0.0000000000	0.6403	0.7232	MODULE_387
0.0000000000	0.6391	0.7296	MODULE_329
0.0000014878	0.6243	0.6619	STRIATED_MUSCLE_CONTRACTION_GO_0006941
0.0000000000	0.6211	0.7339	REACTOME_MUSCLE_CONTRACTION
0.0000000000	0.6076	0.6977	CONTRACTILE_FIBER
0.0000000000	0.6046	0.6393	KUNINGER_IGF1_VS_PDGFB_TARGETS_UP
0.0000000000	0.5971	0.6485	STRUCTURAL_CONSTITUENT_OF_MUSCLE
0.0000000047	0.5874	0.7154	HUMMERICH_BENIGN_SKIN_TUMOR_DN
0.0000002441	0.5784	0.8296	COLLER_MYC_TARGETS_DN
0.0000000000	0.5708	0.6653	MODULE_201
0.0000001610	0.5665	0.6487	HUMMERICH_MALIGNANT_SKIN_TUMOR_DN
0.0000000000	0.5603	0.6267	EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION
0.0000000005	0.5360	0.6113	MODULE_202
0.0000019777	0.5105	0.5728	NIELSEN_LEIOMYOSARCOMA_CNN1_UP
0.0000000001	0.5050	0.6357	MODULE_330
0.0000977539	0.4857	0.5309	MYOSIN_COMPLEX
0.0000000072	0.4739	0.7271	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
0.0000039198	0.4653	0.7714	HAEGERSTRAND_RESPONSE_TO_IMATINIB
0.0000024028	0.4560	0.5691	REGULATION_OF_MUSCLE_CONTRACTION
0.0036666189	0.4531	0.5314	MIKKELSEN_IPS_LCP_WITH_H3K27ME3
0.0000000000	0.4456	0.7809	FARMER_BREAST_CANCER_CLUSTER_5
0.0017116245	0.4434	0.5609	MAINA_VHL_TARGETS_UP
0.0000000000	0.4236	0.5952	WONG_ENDMETRIUM_CANCER_DN
0.0000000007	0.4202	0.6397	REGULATION_OF_HEART_CONTRACTION
0.0000000000	0.4194	0.7108	TOMLINS_PROSTATE_CANCER_DN
0.0124012414	0.4178	0.5031	TSUTSUMI_FBXW8_TARGETS
0.0000356369	0.4120	0.6320	MODULE_190
0.0000107329	0.4113	0.4747	WANG_NFKB_TARGETS
0.0126474103	0.4033	0.5022	MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_DN
0.0000000006	0.3970	0.6687	REACTOME_SMOOTH_MUSCLE_CONTRACTION
0.0059516828	0.3933	0.4894	REACTOME_KERATAN_SULFATE_DEGRADATION
0.0000084839	0.3925	0.4542	DAIRKEE_CANCER_PRONE_RESPONSE_E2
0.0000000001	0.3895	0.5163	PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_DN
0.0000271454	0.3878	0.7580	OXFORD_RALB_TARGETS_UP
0.0000000348	0.3849	0.5233	SKELETAL_MUSCLE_DEVELOPMENT
0.0018531282	0.3835	0.5579	FOCAL_ADHESION_FORMATION
0.0113243134	0.3783	0.5357	LE_SKI_TARGETS_DN
0.0000037455	0.3753	0.6424	DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX
0.0009868474	0.3728	0.5563	VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY
0.0024684337	0.3706	0.4273	LEI_HOXC8_TARGETS_DN
