pValue	topAUC	KSstat	GSname
0.0069753148	0.4054	0.4637	REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION
0.0070406272	0.2998	0.4462	SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_UP
0.0085369764	0.2944	0.3416	REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION
0.0000000000	0.2783	0.7975	NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON
0.0011198982	0.2697	0.3756	GNF2_AF1Q
0.0080099006	0.2615	0.3059	REACTOME_SHC_MEDIATED_CASCADE
0.0007232440	0.2224	0.3723	LI_WILMS_TUMOR
0.0005620900	0.2156	0.3538	KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION
0.0000140880	0.2105	0.2417	RICKMAN_HEAD_AND_NECK_CANCER_A
0.0001965388	0.2056	0.3814	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT
0.0131907799	0.2034	0.2583	REACTOME_FRS2_MEDIATED_CASCADE
0.0001485419	0.1997	0.2176	REN_ALVEOLAR_RHABDOMYOSARCOMA_UP
0.0053311181	0.1977	0.4412	chr6q12
0.0000000000	0.1948	0.2233	MEISSNER_BRAIN_HCP_WITH_H3K27ME3
0.0004138457	0.1922	0.4791	chrxq23
0.0007809517	0.1918	0.3641	WEBER_METHYLATED_HCP_IN_SPERM_DN
0.0040331129	0.1915	0.2633	HUMMEL_BURKITTS_LYMPHOMA_UP
0.0005446939	0.1870	0.3545	HEIDENBLAD_AMPLIFIED_IN_PANCREATIC_CANCER
0.0103430095	0.1868	0.2210	GNF2_RTN1
0.0057608407	0.1866	0.3096	REACTOME_SIGNALING_BY_FGFR1_MUTANTS
0.0003013212	0.1839	0.5951	MATHEW_FANCONI_ANEMIA_GENES
0.0053122130	0.1836	0.2574	REACTOME_SIGNALING_BY_FGFR_MUTANTS
0.0005432660	0.1832	0.2786	BRAIN_DEVELOPMENT
0.0072622623	0.1728	0.2328	NEUROTRANSMITTER_RECEPTOR_ACTIVITY
0.0007682600	0.1724	0.3924	GNF2_SERPINI2
0.0123678201	0.1723	0.1780	chrxq22
0.0003509524	0.1722	0.4480	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS
0.0009208298	0.1688	0.4231	ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_PHOSPHORYLATIVE_MECHANISM
0.0095830426	0.1676	0.2958	FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN
0.0002902226	0.1669	0.3998	GNF2_TTN
0.0013186889	0.1667	0.5463	MIPS_FA_COMPLEX
0.0019332486	0.1639	0.3488	GNF2_MKI67
0.0001125041	0.1635	0.4280	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
0.0126970025	0.1630	0.2147	NEUROTRANSMITTER_BINDING
0.0025465839	0.1630	0.3198	CACGTTT,MIR-302A
0.0012778504	0.1618	0.2129	MEISSNER_NPC_HCP_WITH_H3K27ME3
0.0022964610	0.1608	0.1676	LEE_NEURAL_CREST_STEM_CELL_DN
0.0034704002	0.1600	0.2385	REACTOME_PI_3K_CASCADE
0.0168544641	0.1576	0.3006	REGULATION_OF_HEART_CONTRACTION
0.0041819223	0.1573	0.2720	BENPORATH_ES_2
0.0000509764	0.1571	0.1575	VERHAAK_GLIOBLASTOMA_PRONEURAL
0.0013841831	0.1559	0.2054	CAGNWMCNNNGAC_UNKNOWN
0.0003347728	0.1544	0.1868	CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT
0.0000007870	0.1535	0.5206	WONG_ENDMETRIUM_CANCER_UP
0.0000000068	0.1525	0.3181	PYEON_HPV_POSITIVE_TUMORS_UP
0.0000000000	0.1520	0.3102	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN
0.0036181714	0.1517	0.4550	KINESIN_COMPLEX
0.0083164595	0.1512	0.2775	RECEPTOR_SIGNALING_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY
0.0072913531	0.1503	0.3627	GCGCTTT,MIR-518B,MIR-518C,MIR-518D
0.0019722745	0.1501	0.4924	MIPS_POLYCOMB_REPRESSIVE_COMPLEX_1
