pValue	topAUC	KSstat	GSname
0.0000000000	0.9453	0.9745	FARMER_BREAST_CANCER_CLUSTER_5
0.0000000000	0.9043	0.9292	ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE
0.0000000006	0.7984	0.8770	YAGUE_PRETUMOR_DRUG_RESISTANCE_DN
0.0000000000	0.7748	0.7849	GNF2_CDH11
0.0000000231	0.6711	0.7050	THUM_MIR21_TARGETS_HEART_DISEASE_UP
0.0000000752	0.6434	0.6818	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
0.0000000000	0.6424	0.6634	GNF2_PTX3
0.0000000000	0.6318	0.6315	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP
0.0000000000	0.6078	0.6488	LIEN_BREAST_CARCINOMA_METAPLASTIC
0.0000000000	0.5956	0.6375	CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN
0.0000000694	0.5835	0.5921	COLLAGEN
0.0000001127	0.5627	0.6558	NIELSEN_MALIGNAT_FIBROUS_HISTIOCYTOMA_UP
0.0000455258	0.5554	0.7082	COLLER_MYC_TARGETS_DN
0.0034883816	0.5409	0.5902	NADELLA_PRKAR1A_TARGETS_DN
0.0045144594	0.5343	0.5488	HAEGERSTRAND_RESPONSE_TO_IMATINIB
0.0000000000	0.5336	0.5996	MODULE_47
0.0000000518	0.5317	0.5737	STEGER_ADIPOGENESIS_DN
0.0006417873	0.5195	0.6575	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP
0.0000611447	0.5097	0.5588	MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH
0.0000000001	0.5091	0.5889	ROZANOV_MMP14_TARGETS_SUBSET
0.0001784322	0.5063	0.6374	PID_VEGF_VEGFR_PATHWAY
0.0000000000	0.5004	0.5891	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP
0.0000670580	0.4998	0.6152	MODULE_190
0.0000000000	0.4981	0.4951	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN
0.0000000000	0.4946	0.5394	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP
0.0001784322	0.4928	0.6374	REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS
0.0000000000	0.4914	0.5512	ROY_WOUND_BLOOD_VESSEL_UP
0.0004481434	0.4913	0.5219	LY_AGING_MIDDLE_UP
0.0001830252	0.4892	0.7009	GALIE_TUMOR_ANGIOGENESIS
0.0000000001	0.4873	0.5177	PID_INTEGRIN3_PATHWAY
0.0000419798	0.4837	0.5366	KANG_AR_TARGETS_UP
0.0000663954	0.4734	0.5257	PID_INTEGRIN5_PATHWAY
0.0000000000	0.4706	0.4983	PID_INTEGRIN1_PATHWAY
0.0000051001	0.4676	0.5182	LU_TUMOR_ENDOTHELIAL_MARKERS_UP
0.0002151576	0.4667	0.6054	INTERCELLULAR_JUNCTION_ASSEMBLY
0.0000000200	0.4583	0.4815	NAKAMURA_ADIPOGENESIS_EARLY_DN
0.0000004468	0.4574	0.5114	EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT
0.0000001626	0.4519	0.4926	GNF2_MMP1
0.0016453026	0.4504	0.4524	DASU_IL6_SIGNALING_SCAR_DN
0.0037698020	0.4423	0.4696	VERRECCHIA_RESPONSE_TO_TGFB1_C4
0.0000000000	0.4388	0.5015	LINDGREN_BLADDER_CANCER_HIGH_RECURRENCE
0.0000000000	0.4385	0.4563	CROMER_TUMORIGENESIS_UP
0.0023193873	0.4371	0.4868	COLLAGEN_BINDING
0.0018210779	0.4345	0.4631	CHANG_POU5F1_TARGETS_UP
0.0000007950	0.4325	0.5764	CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP
0.0000119000	0.4323	0.5245	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP
0.0140812454	0.4311	0.4733	YIH_RESPONSE_TO_ARSENITE_C5
0.0000537800	0.4298	0.4433	VERRECCHIA_RESPONSE_TO_TGFB1_C2
0.0000861748	0.4221	0.4933	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS
0.0000003906	0.4203	0.4107	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_UP
