pValue	topAUC	KSstat	GSname
0.0000003497	0.4690	0.4738	RICKMAN_HEAD_AND_NECK_CANCER_D
0.0002775411	0.4682	0.5976	ZHOU_PANCREATIC_EXOCRINE_PROGENITOR
0.0000054171	0.4287	0.4784	WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP
0.0049843575	0.4030	0.4965	ZHOU_PANCREATIC_BETA_CELL
0.0024961105	0.3778	0.4270	APICAL_PART_OF_CELL
0.0028439020	0.3692	0.4797	LUI_THYROID_CANCER_CLUSTER_5
0.0051320528	0.3639	0.3830	REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS
0.0235822642	0.3600	0.4485	SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN
0.0022486767	0.3451	0.4187	ZEMBUTSU_SENSITIVITY_TO_VINBLASTINE
0.0000000000	0.3413	0.3907	DOANE_BREAST_CANCER_ESR1_UP
0.0000000000	0.3378	0.3957	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN
0.0000001255	0.3370	0.5486	GNF2_SPINK1
0.0075662486	0.3291	0.3615	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS
0.0134694091	0.3286	0.4754	BRUSH_BORDER
0.0000947297	0.3275	0.4317	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
0.0165483122	0.3244	0.3976	APICAL_PLASMA_MEMBRANE
0.0000000000	0.3226	0.3662	SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP
0.0016801680	0.3194	0.4066	ZEMBUTSU_SENSITIVITY_TO_CISPLATIN
0.0000000000	0.3085	0.3531	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN
0.0000002343	0.2925	0.3304	DOANE_BREAST_CANCER_CLASSES_UP
0.0000000000	0.2900	0.3470	LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN
0.0000195385	0.2899	0.3235	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS
0.0000198523	0.2831	0.3895	EXCRETION
0.0000495146	0.2788	0.3224	GNF2_CYP2B6
0.0192853738	0.2780	0.4208	N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS
0.0006194916	0.2725	0.3037	DIGESTION
0.0000000009	0.2720	0.3121	SERVITJA_ISLET_HNF1A_TARGETS_DN
0.0038109576	0.2657	0.2884	YANG_BREAST_CANCER_ESR1_UP
0.0000128271	0.2641	0.3386	WANG_BARRETTS_ESOPHAGUS_UP
0.0015941680	0.2640	0.3361	KEGG_O_GLYCAN_BIOSYNTHESIS
0.0059463251	0.2573	0.3037	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT
0.0000019943	0.2564	0.2859	SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN
0.0045920033	0.2499	0.2921	APICAL_JUNCTION_COMPLEX
0.0045920033	0.2499	0.2921	APICOLATERAL_PLASMA_MEMBRANE
0.0071985070	0.2450	0.2940	TIGHT_JUNCTION
0.0000001774	0.2426	0.3203	MODULE_139
0.0095646032	0.2356	0.4909	ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0173191133	0.2313	0.2790	REACTOME_TIGHT_JUNCTION_INTERACTIONS
0.0000463824	0.2241	0.4550	GNF2_SERPINI2
0.0000001939	0.2197	0.2396	SMID_BREAST_CANCER_ERBB2_UP
0.0000018248	0.2183	0.2344	GNF2_LCAT
0.0000000000	0.2154	0.3100	WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP
0.0000013056	0.2137	0.2291	GNF2_HPN
0.0000016927	0.2132	0.2409	MODULE_180
0.0000203472	0.2120	0.3840	SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN
0.0125984018	0.2084	0.2983	YANG_BREAST_CANCER_ESR1_BULK_UP
0.0006947574	0.2069	0.2555	HUPER_BREAST_BASAL_VS_LUMINAL_DN
0.0000070611	0.2060	0.2136	GNF2_HPX
0.0011537064	0.2040	0.3381	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES
0.0201981632	0.2031	0.4561	HOFFMAN_CLOCK_TARGETS_UP
