pValue	topAUC	KSstat	GSname
0.0003740093	0.3910	0.4956	MIPS_CF_IIAM_COMPLEX
0.0027507454	0.3404	0.4991	WU_APOPTOSIS_BY_CDKN1A_NOT_VIA_TP53
0.0000716662	0.3210	0.4858	RNA_EXPORT_FROM_NUCLEUS
0.0016782607	0.3075	0.5616	MIPS_SIN3_SAP25_COMPLEX
0.0000000198	0.3066	0.6555	MIPS_LARGE_DROSHA_COMPLEX
0.0000129638	0.3066	0.6825	MIPS_DGCR8_MULTIPROTEIN_COMPLEX
0.0000000007	0.2984	0.5520	REACTOME_BETA_DEFENSINS
0.0000000000	0.2912	0.6537	chr11q11
0.0091951585	0.2891	0.4713	BIOCARTA_EIF2_PATHWAY
0.0150525411	0.2865	0.4497	MIPS_CRSP_COMPLEX
0.0142696551	0.2797	0.4180	IVANOV_MUTATED_IN_COLON_CANCER
0.0171848837	0.2789	0.4437	REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX
0.0000506940	0.2777	0.5813	REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS
0.0012507532	0.2736	0.4905	HETEROGENEOUS_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX
0.0025281469	0.2734	0.5227	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS
0.0007772928	0.2702	0.5644	MIPS_TFTC_TYPE_HISTONE_ACETYL_TRANSFERASE_COMPLEX
0.0092587477	0.2562	0.4522	MIPS_ING2_COMPLEX
0.0036491011	0.2545	0.4149	MODULE_352
0.0000000224	0.2536	0.4683	REACTOME_DEFENSINS
0.0013711441	0.2507	0.3342	NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_TRANSPORT
0.0016421647	0.2506	0.4664	MIPS_ARC_COMPLEX
0.0000008358	0.2483	0.4439	GNF2_TDG
0.0000095428	0.2479	0.4769	IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_DN
0.0000000630	0.2458	0.2677	chr20q11
0.0013949493	0.2457	0.2728	SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN
0.0035469140	0.2436	0.4897	ANDROGEN_RECEPTOR_SIGNALING_PATHWAY
0.0167863418	0.2397	0.4651	PROTEIN_DEACETYLASE_ACTIVITY
0.0005480197	0.2392	0.3438	NUCLEAR_EXPORT
0.0016992381	0.2354	0.4387	MEIOTIC_RECOMBINATION
0.0220388039	0.2347	0.3994	RNA_POLYMERASE_II_TRANSCRIPTION_MEDIATOR_ACTIVITY
0.0005148258	0.2290	0.3672	GCM_MAX
0.0054265157	0.2289	0.4562	MIPS_ARC92_MEDIATOR_COMPLEX
0.0159011081	0.2279	0.3863	RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_DN
0.0000853209	0.2264	0.4043	TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER
0.0223106480	0.2236	0.4142	MIPS_BASC_COMPLEX
0.0000000000	0.2223	0.6811	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0019076949	0.2209	0.4352	THYROID_HORMONE_RECEPTOR_BINDING
0.0047834271	0.2209	0.4061	MIPS_CTBP_COMPLEX
0.0000049920	0.2202	0.5186	YUAN_ZNF143_PARTNERS
0.0000115940	0.2189	0.3930	CHANDRAN_METASTASIS_TOP50_UP
0.0194530697	0.2179	0.3909	MIPS_DRIP_COMPLEX
0.0004194155	0.2159	0.4335	BIOCARTA_ATRBRCA_PATHWAY
0.0000279940	0.2152	0.6383	DISTECHE_ESCAPED_FROM_X_INACTIVATION
0.0110881986	0.2144	0.4632	MIPS_ANTI_BHC110_COMPLEX
0.0000001414	0.2139	0.6685	MODULE_35
0.0001091375	0.2115	0.3344	GNF2_MLH1
0.0130010656	0.2112	0.2781	GNF2_MSH6
0.0000000044	0.2108	0.3482	MIPS_C_COMPLEX_SPLICEOSOME
0.0039960856	0.2104	0.2799	chr16q12
0.0000089422	0.2097	0.5429	MIPS_HCF_1_COMPLEX
