pValue	topAUC	KSstat	GSname
0.0000000018	0.2479	0.2954	chr7q11
0.0001525934	0.2395	0.3494	NIKOLSKY_BREAST_CANCER_7P22_AMPLICON
0.0000414969	0.2005	0.2713	chr7p22
0.0000029071	0.1947	0.3519	NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON
0.0000005792	0.1815	0.2553	chr7q22
0.0000424394	0.1795	0.5678	TASTE_RECEPTOR_ACTIVITY
0.0273037835	0.1656	0.3642	KYNG_DNA_DAMAGE_BY_4NQO_OR_GAMMA_RADIATION
0.0026667370	0.1650	0.2783	chr7p13
0.0000000001	0.1614	0.2254	chr17p13
0.0177586640	0.1594	0.5128	LUCAS_HNF4A_TARGETS_DN
0.0000000258	0.1584	0.1409	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2
0.0000000104	0.1580	0.1595	CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN
0.0266798450	0.1577	0.3909	MIPS_DDB2_COMPLEX
0.0271151974	0.1526	0.2570	BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN
0.0000230770	0.1524	0.3922	chr7q35
0.0000000049	0.1516	0.2845	NIKOLSKY_BREAST_CANCER_16P13_AMPLICON
0.0009885219	0.1435	0.2165	chr16q24
0.0197846421	0.1396	0.3076	CONTRACTILE_FIBER_PART
0.0001830855	0.1390	0.1166	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN
0.0079865450	0.1367	0.4262	MATZUK_OVULATION
0.0008115403	0.1362	0.1626	chr22q11
0.0228152849	0.1351	0.3979	BALLIF_DEVELOPMENTAL_DISABILITY_P16_P12_DELETION
0.0154759608	0.1346	0.4689	MIPS_TRAP_SMCC_MEDIATOR_COMPLEX
0.0208858208	0.1345	0.1803	chr7q36
0.0006739054	0.1267	0.1920	chr16p11
0.0002255303	0.1212	0.6940	GALIE_TUMOR_ANGIOGENESIS
0.0052059843	0.1178	0.4151	TIMOFEEVA_GROWTH_STRESS_VIA_STAT1_DN
0.0119316970	0.1167	0.3240	VALK_AML_WITH_EVI1
0.0256181027	0.1158	0.2989	SEKI_INFLAMMATORY_RESPONSE_LPS_DN
0.0258152974	0.1126	0.3274	SHIN_B_CELL_LYMPHOMA_CLUSTER_9
0.0005377680	0.1121	0.6019	MANNOSYLTRANSFERASE_ACTIVITY
0.0000104237	0.1109	0.5044	ORGANELLAR_RIBOSOME
0.0000104237	0.1109	0.5044	MITOCHONDRIAL_RIBOSOME
0.0053561055	0.1071	0.4141	MODULE_173
0.0011998341	0.1062	0.4261	WU_ALZHEIMER_DISEASE_DN
0.0211713427	0.1043	0.3873	chr1p12
0.0045132791	0.1038	0.3870	MYOFIBRIL
0.0118463175	0.1036	0.2001	PID_TRKRPATHWAY
0.0112064923	0.1020	0.4279	MIPS_INO80_CHROMATIN_REMODELING_COMPLEX
0.0144069519	0.1006	0.3180	HINATA_NFKB_TARGETS_KERATINOCYTE_DN
0.0190277882	0.1005	0.4058	SHIN_B_CELL_LYMPHOMA_CLUSTER_1
0.0031061721	0.0998	0.5380	MIKKELSEN_IPS_LCP_WITH_H3K27ME3
0.0000000729	0.0988	0.0704	DODD_NASOPHARYNGEAL_CARCINOMA_UP
0.0000191502	0.0985	0.1487	chr16p13
0.0010684367	0.0971	0.1798	chr17q11
0.0081014670	0.0964	0.2743	NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY
0.0266798450	0.0964	0.3909	MIPS_CSA_COMPLEX
0.0003345207	0.0955	0.2527	GNF2_CCNA1
0.0264372924	0.0950	0.1652	CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP
0.0002086140	0.0949	0.2266	GNF2_MLF1
