pValue	topAUC	KSstat	GSname
0.0000003063	0.7303	0.7650	ACUTE_INFLAMMATORY_RESPONSE
0.0000000000	0.6098	0.6747	CAR_HPX
0.0000000000	0.5701	0.6144	CAR_IGFBP1
0.0000003016	0.5356	0.6934	REACTOME_COMMON_PATHWAY
0.0000001798	0.4874	0.7752	BIOCARTA_LECTIN_PATHWAY
0.0000000000	0.4861	0.7256	GNF2_IGF1
0.0000000000	0.4743	0.5859	SU_LIVER
0.0000000006	0.4736	0.7161	MODULE_58
0.0002745691	0.4673	0.5750	BIOCARTA_FIBRINOLYSIS_PATHWAY
0.0000000006	0.4511	0.6843	MODULE_130
0.0034133526	0.4330	0.4732	BIOCARTA_EXTRINSIC_PATHWAY
0.0000788174	0.4324	0.5894	REACTOME_REGULATION_OF_COMPLEMENT_CASCADE
0.0000385721	0.4305	0.4680	BIOCARTA_INTRINSIC_PATHWAY
0.0020331443	0.4300	0.5544	SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN
0.0000000124	0.4300	0.5558	REACTOME_COMPLEMENT_CASCADE
0.0000000000	0.4281	0.5090	GNF2_HPX
0.0075955688	0.4186	0.5550	KHETCHOUMIAN_TRIM24_TARGETS_DN
0.0000000000	0.4179	0.5200	GNF2_CEBPA
0.0000000000	0.4171	0.5490	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
0.0002846170	0.4092	0.6522	GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_1_DN
0.0000000000	0.4066	0.4923	GNF2_LCAT
0.0000000015	0.3991	0.5675	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE
0.0002066198	0.3979	0.6067	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS
0.0000000000	0.3957	0.4734	GNF2_HPN
0.0002400515	0.3955	0.5584	BIOCARTA_CLASSIC_PATHWAY
0.0000200355	0.3917	0.6042	MODULE_106
0.0000018429	0.3892	0.5883	BIOCARTA_COMP_PATHWAY
0.0000000000	0.3819	0.4418	GNF2_GSTM1
0.0000433850	0.3797	0.5358	REACTOME_GLUCURONIDATION
0.0154485395	0.3792	0.5200	SOUCEK_MYC_TARGETS
0.0000000000	0.3785	0.5430	GNF2_CYP2B6
0.0000000000	0.3731	0.4296	HSIAO_LIVER_SPECIFIC_GENES
0.0000000000	0.3670	0.4275	GNF2_TST
0.0003888305	0.3665	0.4945	REACTOME_INTRINSIC_PATHWAY
0.0000805903	0.3605	0.5888	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT
0.0000624650	0.3547	0.4403	WONG_ENDMETRIUM_CANCER_UP
0.0053634210	0.3459	0.4566	MODULE_415
0.0043366051	0.3439	0.4213	CAIRO_HEPATOBLASTOMA_POOR_SURVIVAL
0.0123447103	0.3398	0.4794	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL
0.0150286495	0.3377	0.5215	REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS
0.0000011327	0.3372	0.5457	OXYGEN_BINDING
0.0003183682	0.3351	0.4132	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
0.0000121453	0.3266	0.5973	REACTOME_XENOBIOTICS
0.0028058615	0.3219	0.5188	DEVELOPMENTAL_GROWTH
0.0001720117	0.3165	0.4039	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM
0.0007192406	0.3147	0.5254	NEGATIVE_REGULATION_OF_SECRETION
0.0095006768	0.3146	0.4699	REACTOME_TRYPTOPHAN_CATABOLISM
0.0040810794	0.3130	0.4845	VITAMIN_BINDING
0.0011225849	0.3127	0.4641	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
0.0002264806	0.3075	0.4700	MODULE_262
