pValue	topAUC	KSstat	GSname
0.0000000000	0.6670	0.7313	GNF2_CDH3
0.0000000000	0.6536	0.7022	GNF2_SERPINB5
0.0000059682	0.5613	0.6529	CORNIFIED_ENVELOPE
0.0000009345	0.4794	0.5869	DAZARD_UV_RESPONSE_CLUSTER_G28
0.0097399557	0.4669	0.5145	SIMBULAN_UV_RESPONSE_NORMAL_UP
0.0128699435	0.4299	0.4775	EPITHELIAL_CELL_DIFFERENTIATION
0.0000482575	0.4237	0.5194	KOBAYASHI_EGFR_SIGNALING_6HR_DN
0.0000004871	0.4188	0.5385	GNF2_SPRR1B
0.0002246599	0.4168	0.4590	SINGH_KRAS_DEPENDENCY_SIGNATURE_
0.0000013399	0.4146	0.5025	MODULE_68
0.0000013399	0.4146	0.5025	MODULE_298
0.0000000001	0.4070	0.4305	BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE
0.0000000000	0.4060	0.4226	MODULE_357
0.0091974414	0.3995	0.4525	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP
0.0017458296	0.3942	0.4506	SCHAVOLT_TARGETS_OF_TP53_AND_TP63
0.0000000000	0.3937	0.4101	MODULE_297
0.0000000039	0.3829	0.4090	ONDER_CDH1_TARGETS_3_DN
0.0000000000	0.3828	0.4001	MODULE_154
0.0050840215	0.3759	0.4288	KERATINOCYTE_DIFFERENTIATION
0.0001640638	0.3670	0.4461	CALCIUM_INDEPENDENT_CELL_CELL_ADHESION
0.0000047109	0.3614	0.4237	AIGNER_ZEB1_TARGETS
0.0150322892	0.3517	0.5214	LIU_CDX2_TARGETS_DN
0.0038171019	0.3332	0.3580	HINATA_NFKB_TARGETS_KERATINOCYTE_DN
0.0055789210	0.3329	0.5142	PYEON_HPV_POSITIVE_TUMORS_DN
0.0029991221	0.3252	0.4212	INGA_TP53_TARGETS
0.0075219068	0.3223	0.4797	APOPTOTIC_MITOCHONDRIAL_CHANGES
0.0000292954	0.3155	0.3404	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1
0.0020741878	0.3135	0.4006	SESTO_RESPONSE_TO_UV_C3
0.0186431474	0.3128	0.3580	LE_SKI_TARGETS_UP
0.0000000131	0.3076	0.4586	ZUCCHI_METASTASIS_DN
0.0061593362	0.3042	0.3516	ROY_WOUND_BLOOD_VESSEL_DN
0.0016551291	0.2970	0.3029	WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN
0.0003277530	0.2954	0.3117	AMIT_EGF_RESPONSE_120_MCF10A
0.0090236575	0.2917	0.3260	INTERMEDIATE_FILAMENT_CYTOSKELETON
0.0090236575	0.2917	0.3260	INTERMEDIATE_FILAMENT
0.0142551182	0.2899	0.3788	AMUNDSON_DNA_DAMAGE_RESPONSE_TP53
0.0000339312	0.2888	0.4026	GNF2_EGFR
0.0175663264	0.2877	0.3415	KANG_CISPLATIN_RESISTANCE_UP
0.0003588976	0.2866	0.3212	MUELLER_METHYLATED_IN_GLIOBLASTOMA
0.0025865813	0.2864	0.3299	DAZARD_UV_RESPONSE_CLUSTER_G2
0.0011560873	0.2861	0.3188	WANG_METHYLATED_IN_BREAST_CANCER
0.0013284042	0.2839	0.3580	GNF2_CDKN1C
0.0040610484	0.2818	0.2950	MODULE_153
0.0030976563	0.2806	0.3255	REACTOME_TIGHT_JUNCTION_INTERACTIONS
0.0084076588	0.2782	0.3157	XU_HGF_SIGNALING_NOT_VIA_AKT1_6HR
0.0001984580	0.2776	0.3169	KERLEY_RESPONSE_TO_CISPLATIN_UP
0.0000893976	0.2744	0.2989	HUPER_BREAST_BASAL_VS_LUMINAL_UP
0.0000703160	0.2705	0.3025	PID_TAP63PATHWAY
0.0000001431	0.2674	0.2742	LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT
0.0000000000	0.2670	0.2824	DELYS_THYROID_CANCER_UP
