pValue	topAUC	KSstat	GSname
0.0000000000	0.6085	0.6634	KORKOLA_YOLK_SAC_TUMOR
0.0003094918	0.5323	0.5943	ZHOU_PANCREATIC_EXOCRINE_PROGENITOR
0.0006098435	0.5226	0.5305	BIOCARTA_EXTRINSIC_PATHWAY
0.0021647696	0.4993	0.5284	ZHOU_PANCREATIC_BETA_CELL
0.0066149687	0.4671	0.4658	BIOCARTA_FIBRINOLYSIS_PATHWAY
0.0132205002	0.4490	0.4762	SCHLESINGER_METHYLATED_IN_COLON_CANCER
0.0005088683	0.4431	0.4870	REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT
0.0060653253	0.4255	0.4692	VITAMIN_BINDING
0.0090337650	0.4195	0.4215	REACTOME_COMMON_PATHWAY
0.0036028082	0.3900	0.5321	REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS
0.0027872988	0.3895	0.3921	BIOCARTA_AMI_PATHWAY
0.0133814563	0.3818	0.4206	MODULE_415
0.0019665634	0.3815	0.4120	VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP
0.0007828243	0.3699	0.4379	MODULE_440
0.0011137831	0.3620	0.3758	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
0.0000000014	0.3615	0.3747	CAR_HPX
0.0012551587	0.3508	0.3531	REACTOME_LIPOPROTEIN_METABOLISM
0.0163471168	0.3502	0.4663	RESPONSE_TO_TOXIN
0.0144067868	0.3460	0.3401	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS
0.0000009356	0.3314	0.3502	CAR_IGFBP1
0.0001793917	0.3297	0.3152	PID_HNF3BPATHWAY
0.0000000000	0.3195	0.3085	GNF2_HPX
0.0005271860	0.3168	0.3498	SUMI_HNF4A_TARGETS
0.0014259002	0.3146	0.3501	LIPID_TRANSPORT
0.0000000000	0.3132	0.3002	GNF2_HPN
0.0000103074	0.2999	0.3031	GNF2_CEBPA
0.0196214257	0.2972	0.3779	MODULE_445
0.0000000027	0.2954	0.2840	GNF2_LCAT
0.0003814640	0.2876	0.3023	REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT
0.0000002120	0.2806	0.2684	GNF2_GSTM1
0.0074723724	0.2752	0.3911	L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0000024068	0.2690	0.2531	GNF2_TST
0.0053018800	0.2642	0.3067	PROTEIN_AMINO_ACID_N_LINKED_GLYCOSYLATION
0.0182456577	0.2549	0.2645	chr4q28
0.0000000000	0.2482	0.2332	HSIAO_LIVER_SPECIFIC_GENES
0.0020566710	0.2481	0.3831	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION
0.0173096204	0.2435	0.3957	CARBOXY_LYASE_ACTIVITY
0.0199189703	0.2373	0.4369	BIOCARTA_LECTIN_PATHWAY
0.0091076178	0.2335	0.3842	KEGG_STEROID_BIOSYNTHESIS
0.0029023854	0.2311	0.3583	PID_RHODOPSIN_PATHWAY
0.0001453495	0.2310	0.2891	SU_LIVER
0.0000418708	0.2247	0.2442	VANDESLUIS_COMMD1_TARGETS_GROUP_3_UP
0.0101970257	0.2230	0.3605	MODULE_400
0.0000023547	0.2226	0.2135	OHGUCHI_LIVER_HNF4A_TARGETS_DN
0.0000000867	0.2223	0.2107	ESC_V6.5_UP_LATE.V1_UP
0.0199898408	0.2211	0.5066	NADELLA_PRKAR1A_TARGETS_DN
0.0074038273	0.2163	0.4804	KALMA_E2F1_TARGETS
0.0038788959	0.2145	0.2025	RGTTAMWNATT_V$HNF1_01
0.0076568500	0.2143	0.3244	MODULE_343
0.0193052022	0.2142	0.3912	REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION
