pValue	topAUC	KSstat	GSname
0.0062877294	0.3046	0.3970	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION
0.0082977525	0.3020	0.3160	GNF2_TM4SF2
0.0000000059	0.2594	0.6467	NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON
0.0070034583	0.2439	0.2407	ACCAATC,MIR-509
0.0077358472	0.2432	0.2793	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE
0.0000167709	0.2397	0.2436	V$NRSF_01
0.0050506827	0.2368	0.2646	GNF2_MAPT
0.0000000000	0.2318	0.2843	chr5q31
0.0014769309	0.2246	0.2191	GNF2_DNM1
0.0180955571	0.2142	0.4615	GROWTH_CONE
0.0005085874	0.2066	0.3268	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS
0.0023871530	0.2056	0.3214	chr5q32
0.0190628397	0.1941	0.4590	WEBER_METHYLATED_LCP_IN_FIBROBLAST_DN
0.0004256894	0.1933	0.3143	chr5q14
0.0053091244	0.1899	0.3018	chr16q23
0.0206215636	0.1813	0.1793	LEIN_NEURON_MARKERS
0.0000043819	0.1766	0.1697	MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED
0.0040551297	0.1684	0.2663	chrxq21
0.0111265645	0.1656	0.4282	MIPS_ARC92_MEDIATOR_COMPLEX
0.0000000884	0.1641	0.2708	chr5q35
0.0177670663	0.1608	0.3946	MIPS_ARC_L_COMPLEX
0.0129498794	0.1608	0.4075	ZAIDI_OSTEOBLAST_TRANSCRIPTION_FACTORS
0.0133410109	0.1591	0.2653	MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3
0.0002275128	0.1537	0.2602	chrxq13
0.0000006812	0.1515	0.3510	chr5q33
0.0008649615	0.1508	0.1648	MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3
0.0164252424	0.1493	0.1296	ATGTAGC,MIR-221,MIR-222
0.0182386698	0.1475	0.1544	YGTCCTTGR_UNKNOWN
0.0012049799	0.1472	0.2552	chr5q23
0.0001121448	0.1434	0.1523	MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3
0.0000010314	0.1426	0.1109	MIKKELSEN_MEF_HCP_WITH_H3K27ME3
0.0008008749	0.1426	0.3914	chr5q21
0.0002459742	0.1416	0.4368	chr5q22
0.0000000000	0.1403	0.2327	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY
0.0000000000	0.1370	0.3172	chrxp11
0.0010332867	0.1355	0.2244	chr5p15
0.0000002437	0.1331	0.3151	chrxq22
0.0130420794	0.1312	0.2973	SULFOTRANSFERASE_ACTIVITY
0.0000000053	0.1312	0.2874	chr7q11
0.0215408551	0.1306	0.1131	SYNAPTIC_TRANSMISSION
0.0094977180	0.1276	0.3459	chrxq25
0.0000000295	0.1275	0.1439	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3
0.0057533189	0.1270	0.1690	CAHOY_NEURONAL
0.0000091097	0.1265	0.2318	chr4p16
0.0035900928	0.1253	0.2787	chr5q12
0.0036123544	0.1249	0.3844	NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_UP
0.0007744518	0.1248	0.2385	MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN
0.0198240870	0.1246	0.2797	chr14q13
0.0027325326	0.1245	0.4128	MIPS_ANTI_HDAC2_COMPLEX
0.0019556316	0.1226	0.2993	chr4q32
