pValue	topAUC	KSstat	GSname
0.0000000000	0.9562	0.9821	GNF2_MKI67
0.0000000000	0.9395	0.9543	GNF2_CCNB2
0.0000000000	0.9379	0.9509	GNF2_HMMR
0.0000000000	0.9373	0.9722	GNF2_SMC2L1
0.0000000000	0.9358	0.9568	GNF2_CENPE
0.0000000000	0.9354	0.9497	GNF2_BUB1
0.0000000000	0.9332	0.9568	GNF2_H2AFX
0.0000000000	0.9330	0.9358	GNF2_CDC20
0.0000000000	0.9324	0.9497	GNF2_CCNA2
0.0000000000	0.9216	0.9341	GNF2_RRM2
0.0000000000	0.9195	0.9404	GNF2_CDC2
0.0000000000	0.9178	0.9404	GNF2_CENPF
0.0000000000	0.9143	0.9211	GNF2_ESPL1
0.0000000000	0.9118	0.9241	GNF2_TTK
0.0000000000	0.9052	0.9294	LY_AGING_MIDDLE_DN
0.0000000000	0.8962	0.9117	GNF2_MCM4
0.0000000000	0.8955	0.9497	EGUCHI_CELL_CYCLE_RB1_TARGETS
0.0000000007	0.8823	0.9062	MONTERO_THYROID_CANCER_POOR_SURVIVAL_UP
0.0000000000	0.8810	0.9141	GNF2_PCNA
0.0000000327	0.8799	0.8935	KUMAMOTO_RESPONSE_TO_NUTLIN_3A_DN
0.0000000000	0.8739	0.9064	FINETTI_BREAST_CANCER_KINOME_RED
0.0000000000	0.8624	0.8882	GNF2_BUB1B
0.0000000000	0.8488	0.8698	GNF2_CKS2
0.0000000000	0.8320	0.8386	KANG_DOXORUBICIN_RESISTANCE_UP
0.0000000073	0.8296	0.8905	KALMA_E2F1_TARGETS
0.0000000000	0.8251	0.8602	ISHIDA_E2F_TARGETS
0.0000000000	0.8164	0.8688	GNF2_FEN1
0.0000000000	0.8146	0.8303	WHITFIELD_CELL_CYCLE_LITERATURE
0.0000000678	0.8139	0.8377	LIANG_SILENCED_BY_METHYLATION_DN
0.0000000282	0.8089	0.8588	REACTOME_UNWINDING_OF_DNA
0.0000000000	0.8060	0.8919	GNF2_RFC4
0.0000000000	0.7940	0.8211	ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER
0.0000000000	0.7908	0.8055	CROONQUIST_NRAS_SIGNALING_DN
0.0000000000	0.7899	0.8096	ZHAN_MULTIPLE_MYELOMA_PR_UP
0.0000000000	0.7898	0.8386	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION
0.0000000000	0.7793	0.7982	SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN
0.0000000000	0.7729	0.8354	GNF2_RFC3
0.0000000020	0.7663	0.8508	MIPS_CENP_A_NAC_CAD_COMPLEX
0.0000000000	0.7612	0.8409	GNF2_SMC4L1
0.0000000000	0.7599	0.7832	CROONQUIST_IL6_DEPRIVATION_DN
0.0000000000	0.7564	0.8498	REACTOME_DNA_STRAND_ELONGATION
0.0000001694	0.7547	0.8516	SEMBA_FHIT_TARGETS_DN
0.0000000000	0.7536	0.7554	AMUNDSON_GAMMA_RADIATION_RESPONSE
0.0000000000	0.7512	0.8005	GNF2_CKS1B
0.0000000000	0.7380	0.7728	ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR
0.0000000000	0.7376	0.8177	GNF2_RRM1
0.0000000035	0.7351	0.8396	REACTOME_POL_SWITCHING
0.0000000000	0.7330	0.7748	SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP
0.0000000006	0.7292	0.8451	REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER
0.0000000000	0.7260	0.8639	REACTOME_LAGGING_STRAND_SYNTHESIS
