pValue	topAUC	KSstat	GSname
0.0000000000	0.4203	0.6134	REACTOME_BETA_DEFENSINS
0.0000000005	0.3573	0.5136	REACTOME_DEFENSINS
0.0006304924	0.3409	0.5493	DISTECHE_ESCAPED_FROM_X_INACTIVATION
0.0000000000	0.3360	0.6516	chr11q11
0.0008550031	0.3107	0.6469	CGTCTTA,MIR-208
0.0000000000	0.2909	0.6251	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0031665571	0.2837	0.5142	MIPS_ING5_COMPLEX
0.0000000000	0.2663	0.5819	KEGG_OLFACTORY_TRANSDUCTION
0.0087793635	0.2622	0.4947	GOUYER_TATI_TARGETS_UP
0.0024802072	0.2542	0.5028	BIOCARTA_VDR_PATHWAY
0.0138533428	0.2434	0.4534	MIPS_TFTC_TYPE_HISTONE_ACETYL_TRANSFERASE_COMPLEX
0.0005856441	0.2372	0.4830	HISTONE_ACETYLTRANSFERASE_ACTIVITY
0.0220325873	0.2267	0.4148	MIPS_UTX_MLL2_3_COMPLEX
0.0034096839	0.1928	0.3539	REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION
0.0000000071	0.1910	0.3648	chr1q44
0.0002920816	0.1861	0.4884	THYROID_HORMONE_RECEPTOR_BINDING
0.0079960372	0.1853	0.2542	GNF2_MAPT
0.0143995787	0.1847	0.4176	MIPS_ARC92_MEDIATOR_COMPLEX
0.0058312756	0.1823	0.4112	BIOCARTA_EIF_PATHWAY
0.0048210829	0.1807	0.3670	N_ACETYLTRANSFERASE_ACTIVITY
0.0029777341	0.1804	0.3576	REACTOME_REGULATION_OF_IFNA_SIGNALING
0.0000001763	0.1787	0.5332	chryp11
0.0000290078	0.1782	0.3442	chryq11
0.0095905932	0.1723	0.3241	BIOCARTA_EIF4_PATHWAY
0.0004457755	0.1715	0.5220	MIPS_ARC_L_COMPLEX
0.0030613872	0.1715	0.4608	MIPS_DRIP_COMPLEX
0.0015790000	0.1686	0.3212	BIOCARTA_AT1R_PATHWAY
0.0001177061	0.1683	0.3541	chrxq24
0.0000043156	0.1671	0.4511	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION
0.0024708746	0.1628	0.3555	ACETYLTRANSFERASE_ACTIVITY
0.0021122719	0.1622	0.3058	chr9p22
0.0005608162	0.1601	0.4990	MIPS_ARC_COMPLEX
0.0232011114	0.1586	0.2702	chr17q22
0.0236190417	0.1581	0.2955	N_ACYLTRANSFERASE_ACTIVITY
0.0000170605	0.1574	0.3114	GCM_PTPRD
0.0087406712	0.1569	0.3145	GCM_PPM1D
0.0003262788	0.1538	0.4993	MIPS_TRAP_COMPLEX
0.0127320231	0.1529	0.4780	NUCLEAR_REPLICATION_FORK
0.0000458348	0.1477	0.3858	KEGG_REGULATION_OF_AUTOPHAGY
0.0030565330	0.1476	0.4328	MIPS_SNF2H_COHESIN_NURD_COMPLEX
0.0139779293	0.1465	0.2901	PID_IL8CXCR1_PATHWAY
0.0123595520	0.1463	0.4239	RNA_POLYMERASE_II_TRANSCRIPTION_MEDIATOR_ACTIVITY
0.0000000000	0.1462	0.2277	REACTOME_GPCR_DOWNSTREAM_SIGNALING
0.0000015172	0.1461	0.1911	chr21q22
0.0005608842	0.1456	0.4082	BIOCARTA_MTOR_PATHWAY
0.0082333423	0.1448	0.3773	BIOCARTA_PTEN_PATHWAY
0.0050708796	0.1440	0.4762	ANDROGEN_RECEPTOR_SIGNALING_PATHWAY
0.0002545619	0.1436	0.4920	PID_SMAD2_3PATHWAY
0.0020426140	0.1419	0.2156	chr11q24
0.0203485639	0.1412	0.4029	NLS_BEARING_SUBSTRATE_IMPORT_INTO_NUCLEUS
