pValue	topAUC	KSstat	GSname
0.0000000002	0.8769	0.9650	BIOCARTA_TCRA_PATHWAY
0.0000000000	0.8643	0.9599	REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE
0.0000000000	0.7873	0.8991	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS
0.0000000004	0.7870	0.9149	CHAN_INTERFERON_PRODUCING_DENDRITIC_CELL
0.0000000350	0.7801	0.8626	BIOCARTA_TCAPOPTOSIS_PATHWAY
0.0000000102	0.7778	0.8826	BIOCARTA_BLYMPHOCYTE_PATHWAY
0.0000000555	0.7715	0.8094	BIOCARTA_TCYTOTOXIC_PATHWAY
0.0000000000	0.7714	0.9044	FINETTI_BREAST_CANCER_KINOME_GREEN
0.0000000000	0.7711	0.9011	REACTOME_PD1_SIGNALING
0.0000000616	0.7540	0.8070	BIOCARTA_THELPER_PATHWAY
0.0000000658	0.6812	0.7761	BIOCARTA_CTL_PATHWAY
0.0000002437	0.6754	0.7694	IMMUNOLOGICAL_SYNAPSE
0.0000000000	0.6627	0.7391	GNF2_CD7
0.0000000000	0.6586	0.7291	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
0.0000000008	0.6519	0.7274	BIOCARTA_CTLA4_PATHWAY
0.0000000000	0.6513	0.7422	GNF2_ZAP70
0.0000000000	0.6484	0.8089	KEGG_ALLOGRAFT_REJECTION
0.0000000003	0.6452	0.7849	BIOCARTA_NO2IL12_PATHWAY
0.0000000012	0.6392	0.7037	SU_THYMUS
0.0001145586	0.6326	0.7159	ROETH_TERT_TARGETS_DN
0.0000000550	0.6321	0.7705	BIOCARTA_ASBCELL_PATHWAY
0.0000000000	0.6264	0.7421	GNF2_MATK
0.0000000416	0.6226	0.7136	HAHTOLA_CTCL_PATHOGENESIS
0.0000000000	0.6036	0.7678	KEGG_GRAFT_VERSUS_HOST_DISEASE
0.0000000000	0.5922	0.6909	FARMER_BREAST_CANCER_CLUSTER_1
0.0000000061	0.5887	0.8946	MODULE_293
0.0009724792	0.5791	0.6095	MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_DN
0.0000000000	0.5782	0.7326	GNF2_VAV1
0.0000000000	0.5757	0.6857	WILENSKY_RESPONSE_TO_DARAPLADIB
0.0000000000	0.5750	0.6809	GNF2_RAB7L1
0.0000000000	0.5698	0.6918	GNF2_ICAM3
0.0000000099	0.5677	0.8177	MODULE_143
0.0000000000	0.5658	0.8323	GNF2_CD48
0.0000000000	0.5652	0.6443	KEGG_PRIMARY_IMMUNODEFICIENCY
0.0000000384	0.5640	0.6289	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD
0.0000000360	0.5627	0.7628	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN
0.0000000000	0.5609	0.7739	GNF2_PTPN6
0.0000000000	0.5583	0.6230	GNF2_PTPN4
0.0000000000	0.5443	0.6613	WINTER_HYPOXIA_DN
0.0000000000	0.5381	0.6527	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION
0.0000000000	0.5304	0.6507	KEGG_TYPE_I_DIABETES_MELLITUS
0.0000000000	0.5279	0.6574	GNF2_CD97
0.0000000084	0.5199	0.6872	BIOCARTA_TH1TH2_PATHWAY
0.0000000000	0.5183	0.5698	VILIMAS_NOTCH1_TARGETS_UP
0.0000000000	0.5168	0.6115	GNF2_IL2RB
0.0000000000	0.5096	0.7522	GNF2_CD53
0.0000000000	0.5070	0.6319	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL
0.0000000001	0.5052	0.6218	BIOCARTA_NKT_PATHWAY
0.0000002901	0.5046	0.6226	MARSON_FOXP3_CORE_DIRECT_TARGETS
0.0002741231	0.5010	0.5980	BIOCARTA_MONOCYTE_PATHWAY
