pValue	topAUC	KSstat	GSname
0.0174482737	0.3867	0.4632	PATTERN_RECOGNITION_RECEPTOR_ACTIVITY
0.0043008081	0.3250	0.4825	MIPS_TNF_ALPHA_NF_KAPPA_B_SIGNALING_COMPLEX
0.0000000000	0.3099	0.6982	GNF2_GLTSCR2
0.0020015445	0.3006	0.5821	CASORELLI_APL_SECONDARY_VS_DE_NOVO_DN
0.0000000000	0.2934	0.6834	MIPS_60S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC
0.0001855654	0.2896	0.4254	GNF2_SPRR1B
0.0060501481	0.2863	0.4887	ZHOU_PANCREATIC_EXOCRINE_PROGENITOR
0.0070391622	0.2755	0.3728	RASHI_NFKB1_TARGETS
0.0000000000	0.2723	0.6434	GNF2_TPT1
0.0202858097	0.2662	0.4360	ZHOU_PANCREATIC_BETA_CELL
0.0000000000	0.2648	0.6391	MIPS_RIBOSOME_CYTOPLASMIC
0.0000000000	0.2647	0.6212	STRUCTURAL_CONSTITUENT_OF_RIBOSOME
0.0000000000	0.2577	0.6327	KEGG_RIBOSOME
0.0000484322	0.2565	0.2856	BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE
0.0000382415	0.2551	0.5118	HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN
0.0159186412	0.2548	0.3991	GILMORE_CORE_NFKB_PATHWAY
0.0000000033	0.2544	0.6172	MIPS_TRBP_CONTAINING_COMPLEX_1
0.0000000000	0.2526	0.6085	REACTOME_PEPTIDE_CHAIN_ELONGATION
0.0006271761	0.2476	0.4233	IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_DN
0.0116537741	0.2467	0.3120	DEFENSE_RESPONSE_TO_BACTERIUM
0.0135455917	0.2442	0.2239	DOANE_BREAST_CANCER_ESR1_DN
0.0028924874	0.2434	0.3168	REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS
0.0000000000	0.2434	0.6681	MIPS_40S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC
0.0068763298	0.2380	0.2952	RESPONSE_TO_BACTERIUM
0.0168242092	0.2365	0.4269	PHOSPHOLIPASE_A2_ACTIVITY
0.0009598706	0.2306	0.6100	TESAR_JAK_TARGETS_MOUSE_ES_D3_DN
0.0086809266	0.2238	0.4231	ZHOU_PANCREATIC_ENDOCRINE_PROGENITOR
0.0183716600	0.2233	0.2923	SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN
0.0000000000	0.2216	0.5465	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION
0.0000000000	0.2204	0.5236	GCM_TPT1
0.0000000000	0.2183	0.5224	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE
0.0056168283	0.2136	0.4008	REACTOME_GLUCURONIDATION
0.0000000000	0.2105	0.5188	REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION
0.0000000000	0.2102	0.4718	REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX
0.0000111510	0.2080	0.3747	KEGG_TYPE_I_DIABETES_MELLITUS
0.0005198667	0.2052	0.5012	MODULE_150
0.0020422869	0.2037	0.3065	KEGG_ALLOGRAFT_REJECTION
0.0000002506	0.2021	0.6087	RIBOSOMAL_SUBUNIT
0.0002704517	0.2012	0.3634	SCHLOSSER_MYC_AND_SERUM_RESPONSE_SYNERGY
0.0000032095	0.1980	0.5269	ORGANELLAR_RIBOSOME
0.0000032095	0.1980	0.5269	MITOCHONDRIAL_RIBOSOME
0.0008878192	0.1967	0.2091	RICKMAN_HEAD_AND_NECK_CANCER_E
0.0107375223	0.1958	0.4296	MODULE_143
0.0020328064	0.1934	0.3303	KIM_LRRC3B_TARGETS
0.0072796093	0.1927	0.2695	KEGG_GRAFT_VERSUS_HOST_DISEASE
0.0003417078	0.1921	0.2311	MEISSNER_NPC_HCP_WITH_H3K27ME3
0.0002644638	0.1896	0.4910	GALE_APL_WITH_FLT3_MUTATED_DN
0.0000000204	0.1879	0.4752	RIBOSOME
0.0000000001	0.1874	0.6418	MODULE_29
0.0166581288	0.1844	0.5162	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY
