pValue	topAUC	KSstat	GSname
0.0045642903	0.3898	0.4468	MODULE_89
0.0019302979	0.3694	0.4349	MODULE_90
0.0049911066	0.3410	0.4165	MODULE_203
0.0206340903	0.3031	0.3445	MODULE_552
0.0005651817	0.2808	0.5329	chr19q12
0.0044260980	0.2731	0.3538	MODULE_189
0.0000091322	0.2433	0.4967	CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN
0.0084704077	0.2416	0.3154	MODULE_127
0.0007487554	0.2323	0.2872	REACTOME_PACKAGING_OF_TELOMERE_ENDS
0.0127931203	0.2315	0.4225	REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX
0.0072941441	0.2307	0.4033	TIMOFEEVA_GROWTH_STRESS_VIA_STAT1_DN
0.0236098895	0.2274	0.4289	POS_RESPONSE_TO_HISTAMINE_DN
0.0000015760	0.2233	0.5399	ORGANELLAR_RIBOSOME
0.0000015760	0.2233	0.5399	MITOCHONDRIAL_RIBOSOME
0.0003408593	0.2186	0.4597	REACTOME_LAGGING_STRAND_SYNTHESIS
0.0000354757	0.2182	0.4143	REACTOME_DNA_STRAND_ELONGATION
0.0171510587	0.2175	0.4438	REACTOME_UNWINDING_OF_DNA
0.0003775747	0.2143	0.2629	REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE
0.0000137332	0.2135	0.4457	GNF2_MSH2
0.0000003523	0.2130	0.3217	REACTOME_TELOMERE_MAINTENANCE
0.0214999474	0.2062	0.4333	KALMA_E2F1_TARGETS
0.0000035878	0.2030	0.5248	SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX
0.0003891796	0.2018	0.4945	MIPS_SMN_COMPLEX
0.0012212097	0.1974	0.2506	REACTOME_RNA_POL_I_PROMOTER_OPENING
0.0000894955	0.1969	0.4808	RIBOSOMAL_SUBUNIT
0.0050304003	0.1965	0.2426	CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP
0.0000167624	0.1919	0.4753	MIPS_18S_U11_U12_SNRNP
0.0044196568	0.1906	0.4638	REACTOME_POL_SWITCHING
0.0144022141	0.1893	0.4176	GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_UP
0.0149611165	0.1869	0.4160	KEGG_NON_HOMOLOGOUS_END_JOINING
0.0004404156	0.1834	0.4774	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY
0.0017849052	0.1820	0.2553	NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON
0.0126090934	0.1809	0.3367	REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION
0.0000417354	0.1801	0.4324	REACTOME_EXTENSION_OF_TELOMERES
0.0000005942	0.1800	0.4826	MIPS_28S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL
0.0162000695	0.1781	0.2639	REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION
0.0000017110	0.1767	0.6051	MODULE_388
0.0001678484	0.1766	0.4774	REACTOME_BASE_EXCISION_REPAIR
0.0002408630	0.1764	0.4685	STARK_HYPPOCAMPUS_22Q11_DELETION_DN
0.0001416317	0.1756	0.2774	GNF2_RFC4
0.0000000000	0.1708	0.4813	MIPS_55S_RIBOSOME_MITOCHONDRIAL
0.0045737657	0.1698	0.2291	GNF2_FEN1
0.0181252860	0.1695	0.1947	ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP
0.0003303082	0.1670	0.4298	chr16q21
0.0199647541	0.1660	0.3369	GAJATE_RESPONSE_TO_TRABECTEDIN_DN
0.0000000000	0.1651	0.5147	MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL
0.0000000875	0.1637	0.2630	NIKOLSKY_BREAST_CANCER_16P13_AMPLICON
0.0033470071	0.1621	0.2559	MITOCHONDRION_ORGANIZATION_AND_BIOGENESIS
0.0027185878	0.1619	0.4366	PID_DNAPK_PATHWAY
0.0000061205	0.1613	0.4452	ZHAN_MULTIPLE_MYELOMA_SUBGROUPS
