pValue	topAUC	KSstat	GSname
0.0056010746	0.1917	0.4550	PHOTOTRANSDUCTION
0.0063787467	0.1647	0.4672	VITAMIN_BINDING
0.0151865572	0.1501	0.2828	PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN
0.0105396328	0.1458	0.3213	PID_RHODOPSIN_PATHWAY
0.0168451571	0.1454	0.3618	MODULE_492
0.0013779281	0.1430	0.3856	PID_CONE_PATHWAY
0.0033629013	0.1361	0.4064	NIELSEN_GIST_VS_SYNOVIAL_SARCOMA_UP
0.0000725404	0.1340	0.1223	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN
0.0127193444	0.1319	0.2980	GROSS_ELK3_TARGETS_UP
0.0207750606	0.1303	0.2430	NIKOLSKY_BREAST_CANCER_7P22_AMPLICON
0.0019792523	0.1294	0.2090	LIN_APC_TARGETS
0.0113888040	0.1269	0.2694	CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP
0.0151466191	0.1243	0.1880	MODULE_438
0.0066814017	0.1226	0.3745	PROTEIN_POLYMERIZATION
0.0056222382	0.1212	0.3469	SYNAPSE_ORGANIZATION_AND_BIOGENESIS
0.0020369553	0.1204	0.5307	REACTOME_KERATAN_SULFATE_DEGRADATION
0.0037807726	0.1157	0.2509	ABE_INNER_EAR
0.0166847632	0.1147	0.1322	POOLA_INVASIVE_BREAST_CANCER_DN
0.0000186862	0.1140	0.4827	COLLAGEN
0.0004777494	0.1137	0.3417	LUI_TARGETS_OF_PAX8_PPARG_FUSION
0.0002320743	0.1127	0.3721	EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS
0.0000764628	0.1115	0.3291	LUI_THYROID_CANCER_PAX8_PPARG_DN
0.0055996923	0.1114	0.2005	chr7p22
0.0011490591	0.1106	0.1760	CERVERA_SDHB_TARGETS_1_UP
0.0164941738	0.1101	0.2459	GCM_FCGR2B
0.0000000837	0.1095	0.2633	NIKOLSKY_BREAST_CANCER_16P13_AMPLICON
0.0104009582	0.1090	0.0777	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3
0.0018989907	0.1084	0.3081	WESTON_VEGFA_TARGETS_12HR
0.0135644966	0.1075	0.1860	MODULE_316
0.0113462123	0.1069	0.2278	MCDOWELL_ACUTE_LUNG_INJURY_DN
0.0210501057	0.1060	0.2116	MODULE_201
0.0058334339	0.1052	0.2225	BORLAK_LIVER_CANCER_EGF_UP
0.0215730842	0.1046	0.3740	REGULATION_OF_GTPASE_ACTIVITY
0.0095989403	0.1041	0.3538	MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_UP
0.0214836738	0.1041	0.3185	N_ACETYLTRANSFERASE_ACTIVITY
0.0152047290	0.1035	0.3656	REACTOME_ARMS_MEDIATED_ACTIVATION
0.0006888792	0.1029	0.3494	DORSEY_GAB2_TARGETS
0.0166763805	0.1022	0.4114	CYTOCHROME_C_OXIDASE_ACTIVITY
0.0003606527	0.1021	0.4583	NIELSEN_LEIOMYOSARCOMA_CNN1_UP
0.0055759637	0.1015	0.2834	VALK_AML_CLUSTER_9
0.0015843417	0.1009	0.2440	VERRECCHIA_EARLY_RESPONSE_TO_TGFB1
0.0123897291	0.1008	0.2752	chr15q23
0.0018474076	0.0995	0.3274	SIMBULAN_PARP1_TARGETS_UP
0.0038151752	0.0992	0.1273	ERB2_UP.V1_UP
0.0030774801	0.0992	0.0841	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2
0.0000502779	0.0989	0.2920	GTPASE_ACTIVATOR_ACTIVITY
0.0204329959	0.0987	0.2102	NOUSHMEHR_GBM_SILENCED_BY_METHYLATION
0.0005438463	0.0982	0.3298	MATTIOLI_MULTIPLE_MYELOMA_WITH_14Q32_TRANSLOCATIONS
0.0005895543	0.0981	0.2266	BOYLAN_MULTIPLE_MYELOMA_D_DN
0.0033745862	0.0979	0.3473	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
