pValue	topAUC	KSstat	GSname
0.0045410874	0.4807	0.5227	IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY
0.0016388496	0.4630	0.4818	OVULATION_CYCLE
0.0022691255	0.4535	0.4710	EMBRYO_IMPLANTATION
0.0007988238	0.4366	0.5635	SECRETIN_LIKE_RECEPTOR_ACTIVITY
0.0014368797	0.3826	0.4320	NIELSEN_SYNOVIAL_SARCOMA_UP
0.0070050164	0.3348	0.3933	GLUTAMATE_SIGNALING_PATHWAY
0.0032894942	0.3226	0.3872	GLUTAMATE_RECEPTOR_ACTIVITY
0.0027684236	0.2705	0.4643	ZHOU_PANCREATIC_ENDOCRINE_PROGENITOR
0.0062123866	0.2692	0.3974	LOPEZ_EPITHELIOID_MESOTHELIOMA
0.0000107728	0.2453	0.3316	NEUROTRANSMITTER_BINDING
0.0000084395	0.2439	0.3444	NEUROTRANSMITTER_RECEPTOR_ACTIVITY
0.0089357511	0.2432	0.3139	GNF2_TM4SF2
0.0168400767	0.2291	0.3270	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS
0.0001100463	0.2256	0.2457	MEISSNER_NPC_HCP_WITH_H3K27ME3
0.0135103927	0.2220	0.2418	GNF2_MAPT
0.0109901816	0.2148	0.3337	NEUROPEPTIDE_RECEPTOR_ACTIVITY
0.0073848957	0.2105	0.2624	REACTOME_NCAM1_INTERACTIONS
0.0009279131	0.2060	0.1946	RICKMAN_HEAD_AND_NECK_CANCER_A
0.0184585076	0.2054	0.3099	NEUROPEPTIDE_BINDING
0.0008198086	0.1966	0.2855	RICKMAN_HEAD_AND_NECK_CANCER_B
0.0093699856	0.1948	0.4201	MIKKELSEN_ES_LCP_WITH_H3K27ME3
0.0014130181	0.1895	0.2595	GNF2_RTN1
0.0050774064	0.1840	0.2036	MODULE_316
0.0000000000	0.1835	0.1938	MIKKELSEN_NPC_HCP_WITH_H3K27ME3
0.0000000000	0.1760	0.1727	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3
0.0130580769	0.1751	0.3613	VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY
0.0180881458	0.1748	0.2033	V$CDPCR3_01
0.0182420487	0.1721	0.2465	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS
0.0000000000	0.1695	0.1720	MIKKELSEN_MEF_HCP_WITH_H3K27ME3
0.0000918395	0.1657	0.4407	GNF2_SERPINI2
0.0000000692	0.1623	0.1567	MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3
0.0062659565	0.1585	0.1946	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN
0.0142161425	0.1570	0.3582	DETECTION_OF_CHEMICAL_STIMULUS
0.0000014751	0.1561	0.1616	MEISSNER_BRAIN_HCP_WITH_H3K27ME3
0.0081245658	0.1558	0.3509	MURAKAMI_UV_RESPONSE_6HR_DN
0.0040017088	0.1519	0.4515	REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS
0.0079845679	0.1479	0.4772	ZHOU_PANCREATIC_BETA_CELL
0.0002016092	0.1470	0.4155	WONG_ENDMETRIUM_CANCER_UP
0.0129389713	0.1468	0.1553	MIKKELSEN_IPS_WITH_HCP_H3K27ME3
0.0000047923	0.1458	0.1536	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
0.0065708736	0.1449	0.1842	MODULE_274
0.0188110121	0.1418	0.2765	SU_PLACENTA
0.0051237441	0.1394	0.1298	SYNAPTIC_TRANSMISSION
0.0208239740	0.1363	0.1287	REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL
0.0177164335	0.1361	0.4088	BIOCARTA_EXTRINSIC_PATHWAY
0.0095906874	0.1322	0.1179	TRANSMISSION_OF_NERVE_IMPULSE
0.0022778801	0.1313	0.3510	GNF2_SPINK1
0.0000000000	0.1309	0.1111	BENPORATH_ES_WITH_H3K27ME3
0.0019128100	0.1300	0.1843	CAHOY_NEURONAL
0.0112306536	0.1297	0.3998	MODULE_431
