pValue	topAUC	KSstat	GSname
0.0000000000	0.9062	0.9759	REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE
0.0000000001	0.8477	0.9203	BIOCARTA_CTL_PATHWAY
0.0000000032	0.8414	0.9090	BIOCARTA_TCRA_PATHWAY
0.0000000000	0.8296	0.8995	REACTOME_PD1_SIGNALING
0.0000000000	0.8287	0.8868	FARMER_BREAST_CANCER_CLUSTER_1
0.0000000625	0.8256	0.9203	BIOCARTA_TCAPOPTOSIS_PATHWAY
0.0000000003	0.8186	0.9258	CHAN_INTERFERON_PRODUCING_DENDRITIC_CELL
0.0000000042	0.8102	0.8675	BIOCARTA_TCYTOTOXIC_PATHWAY
0.0000000078	0.8051	0.8888	MODULE_293
0.0000000042	0.7914	0.8675	BIOCARTA_THELPER_PATHWAY
0.0000000002	0.7796	0.8425	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS
0.0000000067	0.7553	0.8258	MODULE_143
0.0000000000	0.7526	0.8314	UROSEVIC_RESPONSE_TO_IMIQUIMOD
0.0000000270	0.7453	0.8599	BIOCARTA_BLYMPHOCYTE_PATHWAY
0.0000000000	0.7386	0.8292	KEGG_ALLOGRAFT_REJECTION
0.0000000000	0.7153	0.8244	BOWIE_RESPONSE_TO_TAMOXIFEN
0.0000000000	0.7038	0.8068	KEGG_GRAFT_VERSUS_HOST_DISEASE
0.0000000021	0.6942	0.7716	HAHTOLA_CTCL_PATHOGENESIS
0.0000000000	0.6922	0.8179	BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX
0.0000647856	0.6867	0.7332	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY
0.0000000010	0.6809	0.7629	BIOCARTA_NO2IL12_PATHWAY
0.0001000318	0.6798	0.7201	ROETH_TERT_TARGETS_DN
0.0000000000	0.6727	0.7439	ZHANG_INTERFERON_RESPONSE
0.0000000000	0.6676	0.8180	MOSERLE_IFNA_RESPONSE
0.0000000000	0.6568	0.7708	WILENSKY_RESPONSE_TO_DARAPLADIB
0.0000000000	0.6553	0.7036	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
0.0000000211	0.6484	0.8316	BIOCARTA_ASBCELL_PATHWAY
0.0000000000	0.6456	0.6770	GNF2_CD7
0.0000000002	0.6454	0.7514	BIOCARTA_CTLA4_PATHWAY
0.0000000000	0.6392	0.7327	SANA_RESPONSE_TO_IFNG_UP
0.0000000005	0.6297	0.7180	NIELSEN_SYNOVIAL_SARCOMA_DN
0.0000000000	0.6210	0.6917	WIELAND_UP_BY_HBV_INFECTION
0.0000004691	0.6209	0.6849	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN
0.0000000000	0.6199	0.6931	BROWNE_INTERFERON_RESPONSIVE_GENES
0.0000000000	0.6197	0.6942	GNF2_CD48
0.0000000000	0.6163	0.7402	GNF2_S100A4
0.0000000010	0.6163	0.6912	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD
0.0000378410	0.6157	0.6549	IMMUNOLOGICAL_SYNAPSE
0.0000000000	0.6124	0.6689	KIM_LRRC3B_TARGETS
0.0000000317	0.6032	0.7655	GRANDVAUX_IFN_RESPONSE_NOT_VIA_IRF3
0.0000000000	0.6014	0.7422	GNF2_CD1D
0.0000000017	0.5989	0.6157	GNF2_ZAP70
0.0000000000	0.5945	0.6467	KEGG_TYPE_I_DIABETES_MELLITUS
0.0000000000	0.5869	0.6614	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL
0.0000000000	0.5818	0.6378	KEGG_PRIMARY_IMMUNODEFICIENCY
0.0000000000	0.5754	0.6610	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS
0.0000000000	0.5699	0.6397	GAURNIER_PSMD4_TARGETS
0.0000000000	0.5639	0.6650	GNF2_CD14
0.0000000000	0.5616	0.7281	GNF2_FGR
0.0000000000	0.5606	0.6843	GNF2_TNFRSF1B
