pValue	topAUC	KSstat	GSname
0.0000000001	0.3878	0.6020	BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN
0.0001060007	0.3194	0.5448	NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON
0.0000001003	0.3018	0.3949	NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON
0.0014615794	0.2901	0.4433	NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON
0.0004916993	0.2817	0.4114	REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION
0.0000000000	0.2732	0.4496	GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN
0.0000001423	0.2596	0.4239	FAELT_B_CLL_WITH_VH3_21_UP
0.0034064667	0.2561	0.4732	ACTIN_FILAMENT_BUNDLE_FORMATION
0.0029889183	0.2531	0.5164	MIPS_ING5_COMPLEX
0.0000049661	0.2521	0.3357	MODULE_430
0.0070295562	0.2495	0.5044	MAP_KINASE_KINASE_KINASE_ACTIVITY
0.0000012190	0.2398	0.3849	PID_RHOA_REG_PATHWAY
0.0000062074	0.2339	0.2791	chr16q24
0.0000000000	0.2318	0.4077	LAIHO_COLORECTAL_CANCER_SERRATED_DN
0.0080769679	0.2266	0.4768	JIANG_CORE_DUPLICON_GENES
0.0018176464	0.2262	0.3707	ACTIN_FILAMENT_ORGANIZATION
0.0000000026	0.2258	0.2889	NIKOLSKY_BREAST_CANCER_16P13_AMPLICON
0.0000005328	0.2246	0.2733	MODULE_486
0.0000000000	0.2149	0.4627	GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN
0.0038011342	0.2090	0.3658	SABATES_COLORECTAL_ADENOMA_SIZE_UP
0.0051528835	0.2034	0.4424	REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY
0.0038333337	0.2031	0.4868	BIOCARTA_VDR_PATHWAY
0.0039297574	0.2019	0.3649	YUAN_ZNF143_PARTNERS
0.0000000000	0.2004	0.3559	MODULE_257
0.0146131040	0.1944	0.4170	MIPS_HES1_PROMOTER_NOTCH_ENHANCER_COMPLEX
0.0000001632	0.1940	0.2744	chr16p11
0.0164097713	0.1936	0.4121	MIPS_ARC92_MEDIATOR_COMPLEX
0.0000671899	0.1808	0.3210	RASHI_RESPONSE_TO_IONIZING_RADIATION_3
0.0061636640	0.1796	0.3372	HISTONE_MODIFICATION
0.0069902965	0.1763	0.3730	REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION
0.0000000001	0.1752	0.2692	SENGUPTA_EBNA1_ANTICORRELATED
0.0000002029	0.1745	0.2700	MORF_CNTN1
0.0000000000	0.1737	0.3064	chr9q34
0.0092570757	0.1724	0.3189	COVALENT_CHROMATIN_MODIFICATION
0.0109813122	0.1717	0.2439	MODULE_484
0.0065689867	0.1701	0.4489	MIPS_LSD1_COMPLEX
0.0011204129	0.1695	0.5520	MIPS_TFTC_TYPE_HISTONE_ACETYL_TRANSFERASE_COMPLEX
0.0139075545	0.1682	0.4046	CHIN_BREAST_CANCER_COPY_NUMBER_DN
0.0102680928	0.1669	0.2277	STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_PATHWAY
0.0063467644	0.1650	0.4674	REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY
0.0000000150	0.1646	0.1892	chr16p13
0.0042563638	0.1646	0.1751	BORCZUK_MALIGNANT_MESOTHELIOMA_DN
0.0040089117	0.1645	0.2296	GARCIA_TARGETS_OF_FLI1_AND_DAX1_UP
0.0000001766	0.1644	0.2107	chr17q25
0.0000002666	0.1634	0.3142	MORF_ARAF1
0.0016275083	0.1632	0.3812	BIOCARTA_PTDINS_PATHWAY
0.0004942719	0.1623	0.3274	NIKOLSKY_BREAST_CANCER_7P22_AMPLICON
0.0000288540	0.1623	0.3480	GCM_DDX11
0.0000005464	0.1608	0.3611	GCM_NUMA1
0.0000081952	0.1602	0.1970	RODRIGUES_NTN1_TARGETS_DN
