pValue	topAUC	KSstat	GSname
0.0000000081	0.7214	0.7688	SINGH_NFE2L2_TARGETS
0.0005066083	0.5278	0.5562	ALDO_KETO_REDUCTASE_ACTIVITY
0.0001146800	0.5066	0.5124	REACTOME_GLUCURONIDATION
0.0000124144	0.4711	0.5010	MODULE_310
0.0000895678	0.4484	0.4413	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
0.0003882722	0.3957	0.3863	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
0.0143280836	0.3642	0.3904	GLUTATHIONE_TRANSFERASE_ACTIVITY
0.0000000162	0.3422	0.3620	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
0.0088418311	0.3285	0.3653	YANG_MUC2_TARGETS_DUODENUM_6MO_DN
0.0000000000	0.3267	0.6299	REACTOME_BETA_DEFENSINS
0.0000000000	0.3065	0.5902	REACTOME_DEFENSINS
0.0000000000	0.3060	0.7154	chr11q11
0.0002727981	0.3023	0.2927	KEGG_GLUTATHIONE_METABOLISM
0.0000950166	0.2611	0.2608	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
0.0000461632	0.2603	0.3085	KEGG_STEROID_HORMONE_BIOSYNTHESIS
0.0026450404	0.2517	0.2553	KEGG_STARCH_AND_SUCROSE_METABOLISM
0.0012187231	0.2482	0.2671	KEGG_DRUG_METABOLISM_OTHER_ENZYMES
0.0000128015	0.2467	0.3771	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
0.0000000000	0.2293	0.7437	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0007300787	0.2277	0.2394	REACTOME_PHASE_II_CONJUGATION
0.0000000000	0.2277	0.6927	KEGG_OLFACTORY_TRANSDUCTION
0.0094201831	0.2196	0.3067	MODULE_214
0.0000000000	0.2178	0.3865	RICKMAN_HEAD_AND_NECK_CANCER_E
0.0002106709	0.2154	0.2653	KEGG_RETINOL_METABOLISM
0.0018796247	0.2093	0.4034	WENG_POR_TARGETS_GLOBAL_UP
0.0039662002	0.2051	0.3140	TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYLOTHER_THAN_METHYLGROUPS
0.0111626935	0.2029	0.3407	REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT
0.0000000000	0.1951	0.1714	NFE2L2.V2
0.0119182741	0.1919	0.2449	WENG_POR_TARGETS_LIVER_UP
0.0013335681	0.1857	0.1630	REACTOME_BIOLOGICAL_OXIDATIONS
0.0016490420	0.1809	0.3592	SCHMIDT_POR_TARGETS_IN_LIMB_BUD_UP
0.0006289657	0.1760	0.5965	BIOCARTA_GLYCOLYSIS_PATHWAY
0.0002371849	0.1708	0.3506	chr7q35
0.0102145140	0.1688	0.2804	chrxp21
0.0112885523	0.1628	0.4835	ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0090688042	0.1621	0.2608	COENZYME_METABOLIC_PROCESS
0.0005978063	0.1618	0.4972	WEBER_METHYLATED_LCP_IN_SPERM_UP
0.0056148296	0.1576	0.4253	MODULE_215
0.0000000002	0.1568	0.4930	RICKMAN_HEAD_AND_NECK_CANCER_B
0.0121123310	0.1532	0.1895	ENGELMANN_CANCER_PROGENITORS_DN
0.0108500683	0.1512	0.4011	chr2p15
0.0000985770	0.1475	0.4154	chryp11
0.0007894431	0.1452	0.2647	COFACTOR_METABOLIC_PROCESS
0.0032968828	0.1447	0.5356	GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_DN
0.0000000000	0.1416	0.4919	chr1q44
0.0002043725	0.1379	0.3933	chr14q13
0.0000076069	0.1375	0.1946	chr14q32
0.0000030894	0.1328	0.2959	chr20p13
0.0000747569	0.1261	0.4849	MAHADEVAN_IMATINIB_RESISTANCE_DN
0.0000814416	0.1239	0.3088	KEGG_TASTE_TRANSDUCTION
