pValue	topAUC	KSstat	GSname
0.0000000323	0.5145	0.5707	GNF2_SPINK1
0.0000002679	0.4927	0.5482	GNF2_SERPINI2
0.0075838172	0.4017	0.4603	ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY
0.0007964605	0.2926	0.3518	KEGG_O_GLYCAN_BIOSYNTHESIS
0.0000006335	0.2736	0.2759	SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP
0.0000000000	0.2596	0.3990	WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP
0.0188020566	0.2470	0.2457	ROLEF_GLIS3_TARGETS
0.0000007984	0.2410	0.2322	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN
0.0009469929	0.2252	0.2288	DOANE_BREAST_CANCER_CLASSES_UP
0.0053716220	0.2201	0.4140	REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN
0.0042061256	0.2150	0.4497	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP
0.0045818889	0.2132	0.5223	NUCLEOTIDE_SUGAR_METABOLIC_PROCESS
0.0027479166	0.2097	0.2169	HUANG_DASATINIB_RESISTANCE_DN
0.0022938167	0.2045	0.5498	REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS
0.0000000000	0.2029	0.2248	VECCHI_GASTRIC_CANCER_EARLY_DN
0.0026484386	0.2027	0.1984	SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN
0.0043230730	0.1984	0.3281	YANG_BREAST_CANCER_ESR1_BULK_UP
0.0148222915	0.1974	0.2113	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS
0.0004673421	0.1947	0.3089	UDP_GLYCOSYLTRANSFERASE_ACTIVITY
0.0003577231	0.1927	0.1950	DOANE_BREAST_CANCER_ESR1_UP
0.0003136102	0.1912	0.4865	REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM
0.0007336110	0.1911	0.1843	LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN
0.0016726682	0.1835	0.1737	LIM_MAMMARY_LUMINAL_MATURE_UP
0.0000008975	0.1816	0.5003	chryp11
0.0000000000	0.1815	0.6152	REACTOME_BETA_DEFENSINS
0.0119929635	0.1689	0.4105	MODULE_106
0.0000000000	0.1671	0.2157	WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP
0.0074529381	0.1653	0.3458	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION
0.0163911482	0.1602	0.2152	WANG_BARRETTS_ESOPHAGUS_UP
0.0148748557	0.1596	0.3045	NAKAMURA_CANCER_MICROENVIRONMENT_UP
0.0228965172	0.1588	0.1679	MODULE_139
0.0096454203	0.1563	0.3933	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS
0.0015209072	0.1558	0.3174	AIGNER_ZEB1_TARGETS
0.0062105924	0.1554	0.2889	YANG_BREAST_CANCER_ESR1_LASER_UP
0.0000000005	0.1543	0.5138	REACTOME_DEFENSINS
0.0000000000	0.1529	0.5182	chryq11
0.0150755413	0.1520	0.3884	SANDERSON_PPARA_TARGETS
0.0042417590	0.1518	0.3028	BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP
0.0180437326	0.1501	0.3107	MODULE_416
0.0002946711	0.1477	0.3330	MODULE_109
0.0162791564	0.1473	0.3737	ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY
0.0070277522	0.1459	0.3208	GNF2_IGF1
0.0229309778	0.1455	0.2314	ELLWOOD_MYC_TARGETS_DN
0.0000794955	0.1445	0.2293	LIU_PROSTATE_CANCER_UP
0.0103692712	0.1420	0.2609	MODULE_247
0.0211784465	0.1420	0.3873	REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
0.0028100553	0.1402	0.1987	TRANSFERASE_ACTIVITY_TRANSFERRING_HEXOSYL_GROUPS
0.0000001198	0.1401	0.1361	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP
0.0000004708	0.1382	0.2152	chr14q32
0.0189847610	0.1359	0.4591	SPERMATID_DEVELOPMENT
