pValue	topAUC	KSstat	GSname
0.0000000000	0.7717	0.9140	MIPS_40S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC
0.0000000000	0.7647	0.8823	GNF2_GLTSCR2
0.0000000000	0.7191	0.8426	MODULE_29
0.0000000000	0.7122	0.8561	MIPS_60S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC
0.0000000000	0.7086	0.8399	MIPS_RIBOSOME_CYTOPLASMIC
0.0000000000	0.6947	0.9295	MIPS_20S_PROTEASOME
0.0000000000	0.6894	0.8015	STRUCTURAL_CONSTITUENT_OF_RIBOSOME
0.0000000000	0.6878	0.8117	GNF2_TPT1
0.0000000000	0.6843	0.8221	KEGG_RIBOSOME
0.0000000000	0.6786	0.8094	REACTOME_PEPTIDE_CHAIN_ELONGATION
0.0000000000	0.6764	0.8182	MIPS_TRBP_CONTAINING_COMPLEX_1
0.0000000000	0.6413	0.8663	MODULE_388
0.0000000000	0.6293	0.8038	GCM_TPT1
0.0000000042	0.6266	0.8357	MODULE_25
0.0000000222	0.6247	0.8305	MODULE_103
0.0000000000	0.6241	0.8790	MIPS_PA28_20S_PROTEASOME
0.0000000000	0.6206	0.7464	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION
0.0000000019	0.6192	0.8526	MODULE_50
0.0000000000	0.6075	0.8094	MODULE_42
0.0000000008	0.5991	0.8412	NADH_DEHYDROGENASE_COMPLEX
0.0000000008	0.5991	0.8412	MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I
0.0000000008	0.5991	0.8412	RESPIRATORY_CHAIN_COMPLEX_I
0.0003962251	0.5956	0.6412	CASORELLI_APL_SECONDARY_VS_DE_NOVO_DN
0.0000000000	0.5929	0.8616	MIPS_26S_PROTEASOME
0.0000000000	0.5873	0.7409	CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP
0.0000000013	0.5851	0.8050	MIPS_12S_U11_SNRNP
0.0000000002	0.5844	0.8672	MIPS_F1F0_ATP_SYNTHASE_MITOCHONDRIAL
0.0000000000	0.5814	0.7162	REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION
0.0000000000	0.5800	0.7823	MODULE_77
0.0000000009	0.5597	0.8672	REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING
0.0000000000	0.5595	0.7572	REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX
0.0000000000	0.5554	0.6787	REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX
0.0000000000	0.5546	0.7427	MORF_NME2
0.0000000000	0.5505	0.6713	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE
0.0000000000	0.5460	0.7530	GNF2_ST13
0.0000000000	0.5410	0.7301	MORF_TPT1
0.0000000000	0.5368	0.7563	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT
0.0000000000	0.5365	0.6680	BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES
0.0000000000	0.5290	0.7343	GNF2_EIF3S6
0.0000000000	0.5258	0.7307	MORF_ACTG1
0.0000000000	0.5240	0.6904	MODULE_22
0.0000000000	0.5238	0.6960	MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX
0.0000000039	0.5223	0.7832	MODULE_150
0.0000000000	0.5206	0.7307	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_
0.0000000000	0.5114	0.6946	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S
0.0000003118	0.5075	0.6542	MIPS_SMN_COMPLEX
0.0000000017	0.5038	0.7152	HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN
0.0000000000	0.5001	0.7119	MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL
0.0000000001	0.4933	0.7480	RIBOSOMAL_SUBUNIT
0.0000000000	0.4897	0.7172	MORF_NPM1
