pValue	topAUC	KSstat	GSname
0.0000000000	0.7650	0.8046	GNF2_CDH11
0.0000751908	0.6249	0.6937	HAEGERSTRAND_RESPONSE_TO_IMATINIB
0.0000001878	0.5586	0.5747	COLLAGEN
0.0000000797	0.5404	0.6458	FARMER_BREAST_CANCER_CLUSTER_5
0.0000000000	0.5342	0.6034	GNF2_PTX3
0.0000000000	0.5079	0.5669	REACTOME_COLLAGEN_FORMATION
0.0000000000	0.4964	0.5373	ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE
0.0000000130	0.4841	0.5000	CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN
0.0000000000	0.4645	0.5033	PID_INTEGRIN1_PATHWAY
0.0000000006	0.4614	0.5614	ROZANOV_MMP14_TARGETS_SUBSET
0.0000000010	0.4598	0.4728	PID_SYNDECAN_1_PATHWAY
0.0000001249	0.4589	0.6372	INTEGRIN_COMPLEX
0.0000021393	0.4517	0.6756	MODULE_412
0.0003942146	0.4349	0.4677	TRAYNOR_RETT_SYNDROM_DN
0.0000110035	0.4349	0.6388	YAGUE_PRETUMOR_DRUG_RESISTANCE_DN
0.0000000000	0.4220	0.4234	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP
0.0000002240	0.4180	0.6603	MODULE_275
0.0000000196	0.4093	0.5785	PID_INTEGRIN_CS_PATHWAY
0.0000000000	0.4077	0.4528	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
0.0014749899	0.4059	0.5423	BIOCARTA_IL4_PATHWAY
0.0000008195	0.4024	0.7453	BIOCARTA_MONOCYTE_PATHWAY
0.0049730993	0.4003	0.4048	THUM_MIR21_TARGETS_HEART_DISEASE_UP
0.0000000000	0.3914	0.4273	KEGG_ECM_RECEPTOR_INTERACTION
0.0000000000	0.3864	0.4307	PID_AVB3_INTEGRIN_PATHWAY
0.0024543028	0.3841	0.4161	NIELSEN_LEIOMYOSARCOMA_UP
0.0000239777	0.3828	0.4510	GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_DN
0.0018714041	0.3762	0.4622	CHANG_POU5F1_TARGETS_UP
0.0000000003	0.3737	0.3861	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN
0.0041730247	0.3670	0.5261	PID_VEGF_VEGFR_PATHWAY
0.0041730247	0.3670	0.5261	REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS
0.0076596096	0.3644	0.5546	GALIE_TUMOR_ANGIOGENESIS
0.0000007963	0.3627	0.4032	PID_INTEGRIN3_PATHWAY
0.0027635297	0.3612	0.5194	BIOCARTA_VITCB_PATHWAY
0.0034184099	0.3611	0.4424	REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS
0.0074630623	0.3551	0.4610	CLAUS_PGR_POSITIVE_MENINGIOMA_DN
0.0005905780	0.3522	0.4693	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
0.0000000001	0.3509	0.4085	GU_PDEF_TARGETS_UP
0.0000000000	0.3493	0.3661	VERHAAK_GLIOBLASTOMA_NEURAL
0.0000009218	0.3456	0.3534	EXTRACELLULAR_MATRIX_PART
0.0000516400	0.3450	0.4528	JEON_SMAD6_TARGETS_UP
0.0079046399	0.3415	0.4266	VERRECCHIA_RESPONSE_TO_TGFB1_C3
0.0001656934	0.3402	0.4197	PID_LYMPHANGIOGENESIS_PATHWAY
0.0000004196	0.3399	0.3813	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_DN
0.0001993382	0.3386	0.3939	TIAN_TNF_SIGNALING_VIA_NFKB
0.0000443132	0.3376	0.5353	BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN
0.0000324277	0.3367	0.7177	ST_JAK_STAT_PATHWAY
0.0009590656	0.3367	0.5573	PID_INTEGRIN4_PATHWAY
0.0002250646	0.3366	0.3671	TSAI_RESPONSE_TO_RADIATION_THERAPY
0.0004160356	0.3343	0.3547	GNF2_MMP1
0.0006347616	0.3316	0.3894	VERRECCHIA_RESPONSE_TO_TGFB1_C2
