pValue	topAUC	KSstat	GSname
0.0000000000	0.6487	0.7310	AIGNER_ZEB1_TARGETS
0.0000000006	0.5076	0.7147	SINGH_KRAS_DEPENDENCY_SIGNATURE_
0.0000000000	0.4956	0.5856	CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP
0.0000000000	0.4235	0.4934	COLDREN_GEFITINIB_RESISTANCE_DN
0.0000784380	0.4000	0.4627	ROY_WOUND_BLOOD_VESSEL_DN
0.0000024590	0.3995	0.5013	WONG_ENDMETRIUM_CANCER_UP
0.0004472934	0.3780	0.4224	CALCIUM_INDEPENDENT_CELL_CELL_ADHESION
0.0000000000	0.3737	0.4426	LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN
0.0000023293	0.3552	0.3887	POTTI_ETOPOSIDE_SENSITIVITY
0.0000000000	0.3548	0.3931	MODULE_139
0.0000000017	0.3505	0.4008	BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE
0.0002684178	0.3477	0.3582	RICKMAN_HEAD_AND_NECK_CANCER_D
0.0008272942	0.3388	0.4598	BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN
0.0000000000	0.3343	0.4275	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP
0.0000000000	0.3324	0.3791	MODULE_180
0.0000000000	0.3323	0.3996	LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT
0.0000006436	0.3289	0.4016	LANDIS_BREAST_CANCER_PROGRESSION_UP
0.0017521635	0.3253	0.3393	REACTOME_TIGHT_JUNCTION_INTERACTIONS
0.0022476515	0.3233	0.4713	NAKAMURA_LUNG_CANCER_DIFFERENTIATION_MARKERS
0.0072650316	0.3208	0.4298	LEE_SP4_THYMOCYTE
0.0000000000	0.3155	0.4149	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN
0.0003249796	0.3142	0.3902	JI_METASTASIS_REPRESSED_BY_STK11
0.0003530020	0.3106	0.3884	GNF2_CDH3
0.0006564035	0.3047	0.3680	GNF2_SERPINB5
0.0025676179	0.2937	0.4147	KOBAYASHI_EGFR_SIGNALING_6HR_DN
0.0006181014	0.2933	0.3976	MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN
0.0000000000	0.2849	0.3315	ONDER_CDH1_TARGETS_2_DN
0.0000024024	0.2788	0.3333	HUPER_BREAST_BASAL_VS_LUMINAL_DN
0.0134508838	0.2776	0.4548	AMIT_EGF_RESPONSE_20_HELA
0.0000000002	0.2675	0.3656	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN
0.0000000000	0.2657	0.2850	MCBRYAN_PUBERTAL_BREAST_4_5WK_UP
0.0000028915	0.2645	0.5524	chr4p12
0.0011895560	0.2644	0.2817	HALMOS_CEBPA_TARGETS_DN
0.0000000000	0.2616	0.2990	JAEGER_METASTASIS_DN
0.0000000000	0.2616	0.2911	WU_CELL_MIGRATION
0.0009558804	0.2602	0.3063	GU_PDEF_TARGETS_DN
0.0000000638	0.2580	0.2758	DOANE_BREAST_CANCER_ESR1_UP
0.0000159331	0.2578	0.3123	ONDER_CDH1_TARGETS_3_DN
0.0157013855	0.2564	0.4917	SCHMAHL_PDGF_SIGNALING
0.0000000000	0.2548	0.2723	MODULE_342
0.0000005854	0.2464	0.3276	DELPUECH_FOXO3_TARGETS_UP
0.0000093738	0.2448	0.2696	SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN
0.0000044339	0.2347	0.2712	RICKMAN_HEAD_AND_NECK_CANCER_E
0.0004503358	0.2319	0.2817	CROMER_TUMORIGENESIS_DN
0.0028099450	0.2317	0.4355	chr9q13
0.0000000000	0.2291	0.2425	MCBRYAN_PUBERTAL_BREAST_3_4WK_UP
0.0094435905	0.2279	0.2150	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION
0.0058281834	0.2269	0.3789	OUYANG_PROSTATE_CANCER_MARKERS
0.0009332421	0.2256	0.2529	LIM_MAMMARY_LUMINAL_PROGENITOR_UP
0.0000002523	0.2215	0.2786	KOBAYASHI_EGFR_SIGNALING_24HR_UP
