pValue	topAUC	KSstat	GSname
0.0000000000	0.9032	0.9723	REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE
0.0000000015	0.8136	0.8895	BIOCARTA_THELPER_PATHWAY
0.0000000015	0.8100	0.8895	BIOCARTA_TCYTOTOXIC_PATHWAY
0.0000000108	0.8020	0.8814	BIOCARTA_TCRA_PATHWAY
0.0000000293	0.7921	0.8652	BIOCARTA_TCAPOPTOSIS_PATHWAY
0.0000000001	0.7891	0.8486	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS
0.0000000000	0.7633	0.8753	WILENSKY_RESPONSE_TO_DARAPLADIB
0.0000000000	0.7339	0.8337	REACTOME_PD1_SIGNALING
0.0000000000	0.7318	0.8086	GNF2_TNFSF10
0.0000000876	0.7183	0.7884	BIOCARTA_BLYMPHOCYTE_PATHWAY
0.0000000038	0.6952	0.8377	BIOCARTA_CTL_PATHWAY
0.0000000002	0.6939	0.9278	CHAN_INTERFERON_PRODUCING_DENDRITIC_CELL
0.0000803537	0.6794	0.7268	ROETH_TERT_TARGETS_DN
0.0000000000	0.6773	0.8158	GNF2_CD1D
0.0000000000	0.6718	0.8590	NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_DN
0.0000001110	0.6573	0.7339	MARTINELLI_IMMATURE_NEUTROPHIL_DN
0.0000000000	0.6564	0.7704	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP
0.0000000000	0.6535	0.8208	VILIMAS_NOTCH1_TARGETS_DN
0.0000000000	0.6381	0.7779	GNF2_CD14
0.0000000000	0.6342	0.7240	GNF2_S100A4
0.0000000025	0.6270	0.9146	MODULE_293
0.0000000000	0.6269	0.7816	GNF2_TNFRSF1B
0.0000000000	0.6257	0.8808	KEGG_GRAFT_VERSUS_HOST_DISEASE
0.0000000000	0.6223	0.7735	GNF2_FGR
0.0000000000	0.6197	0.7475	GNF2_CARD15
0.0000000001	0.6174	0.6646	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
0.0000000000	0.6151	0.7694	KEGG_ALLOGRAFT_REJECTION
0.0002006137	0.6133	0.6979	SOUCEK_MYC_TARGETS
0.0000000000	0.6132	0.6973	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP
0.0000000074	0.6100	0.6895	BIOCARTA_CTLA4_PATHWAY
0.0000001652	0.6072	0.6852	HAHTOLA_CTCL_PATHOGENESIS
0.0000000000	0.6038	0.7150	GNF2_HCK
0.0000000000	0.6037	0.7564	GNF2_PECAM1
0.0000000000	0.6021	0.7161	KEGG_ASTHMA
0.0000000005	0.5998	0.7990	FINETTI_BREAST_CANCER_KINOME_GREEN
0.0000016729	0.5978	0.7042	BIOCARTA_ASBCELL_PATHWAY
0.0000000000	0.5976	0.6678	LIAN_LIPA_TARGETS_3M
0.0000000038	0.5925	0.8377	MODULE_143
0.0000000000	0.5900	0.6921	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS
0.0000000000	0.5835	0.7417	GAURNIER_PSMD4_TARGETS
0.0000000000	0.5814	0.7123	GNF2_CD33
0.0000001653	0.5755	0.7046	BIOCARTA_GRANULOCYTES_PATHWAY
0.0000000958	0.5728	0.6770	BIOCARTA_NO2IL12_PATHWAY
0.0000000002	0.5714	0.7150	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD
0.0000015566	0.5707	0.6823	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT
0.0000000000	0.5706	0.7411	GNF2_MATK
0.0000006382	0.5638	0.7504	BIOCARTA_LYM_PATHWAY
0.0000000000	0.5608	0.7027	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES
0.0000000417	0.5587	0.6421	NIELSEN_SYNOVIAL_SARCOMA_DN
0.0000000000	0.5577	0.7236	GNF2_CD7
