pValue	topAUC	KSstat	GSname
0.0000000000	0.7451	0.7326	RICKMAN_HEAD_AND_NECK_CANCER_D
0.0000000000	0.3636	0.4057	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN
0.0059207809	0.3351	0.4106	SU_SALIVARY_GLAND
0.0207923974	0.3188	0.4019	VITAMIN_TRANSPORT
0.0193751226	0.2933	0.2962	WONG_ENDMETRIUM_CANCER_UP
0.0084300208	0.2750	0.3156	WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP
0.0000803952	0.2641	0.2629	DOANE_BREAST_CANCER_CLASSES_UP
0.0000340369	0.2618	0.3186	chr4q13
0.0000022609	0.2577	0.2635	SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP
0.0205623874	0.2369	0.2433	SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN
0.0194902057	0.2368	0.3296	GLUTAMATE_RECEPTOR_ACTIVITY
0.0000068419	0.2276	0.2324	LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN
0.0049598022	0.2228	0.3304	MODULE_404
0.0016435377	0.2098	0.2204	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
0.0154270409	0.2077	0.2014	LIM_MAMMARY_LUMINAL_PROGENITOR_UP
0.0000000000	0.2058	0.2239	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2
0.0093745754	0.2012	0.3831	WIKMAN_ASBESTOS_LUNG_CANCER_UP
0.0006375773	0.2011	0.1884	DOANE_BREAST_CANCER_ESR1_UP
0.0000000279	0.1942	0.2294	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN
0.0014101316	0.1849	0.1630	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN
0.0000000000	0.1824	0.1807	DODD_NASOPHARYNGEAL_CARCINOMA_UP
0.0066689776	0.1785	0.4655	MODULE_575
0.0044846226	0.1753	0.2072	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
0.0043917749	0.1725	0.5241	EPITHELIAL_CELL_DIFFERENTIATION
0.0004074327	0.1685	0.3923	SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN
0.0105891285	0.1662	0.1649	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_UP
0.0095305333	0.1644	0.2316	DOANE_BREAST_CANCER_ESR1_DN
0.0003291027	0.1644	0.1506	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN
0.0025496518	0.1603	0.2338	ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
0.0208769901	0.1602	0.2367	SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP
0.0049744397	0.1596	0.4295	MODULE_215
0.0046777772	0.1595	0.2441	chr7q34
0.0196319155	0.1583	0.2665	SYMPORTER_ACTIVITY
0.0063063904	0.1578	0.3180	YANG_BREAST_CANCER_ESR1_BULK_UP
0.0000000002	0.1534	0.4675	CROMER_TUMORIGENESIS_DN
0.0011700228	0.1511	0.2761	ACCAATC,MIR-509
0.0123296342	0.1493	0.1344	SMID_BREAST_CANCER_ERBB2_UP
0.0018419389	0.1470	0.3564	GNF2_SPINK1
0.0177799753	0.1457	0.3112	REACTOME_GLUTATHIONE_CONJUGATION
0.0048393813	0.1425	0.2459	ABE_INNER_EAR
0.0138166483	0.1391	0.1199	SMID_BREAST_CANCER_LUMINAL_B_UP
0.0000000002	0.1330	0.1659	MODULE_6
0.0183481776	0.1312	0.2126	BECKER_TAMOXIFEN_RESISTANCE_UP
0.0015712988	0.1301	0.1111	ACEVEDO_FGFR1_TARGETS_IN_PROSTATE_CANCER_MODEL_UP
0.0059538379	0.1296	0.4232	chr13q21
0.0019477851	0.1292	0.1655	GNF2_LCAT
0.0004891893	0.1291	0.4881	MODULE_543
0.0200743518	0.1278	0.1926	chr6q22
0.0079859879	0.1276	0.2673	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS
0.0181343473	0.1268	0.3696	MODULE_141
