pValue	topAUC	KSstat	GSname
0.0000000968	0.7053	0.7413	ZHOU_PANCREATIC_ENDOCRINE_PROGENITOR
0.0000000000	0.5886	0.6135	ROLEF_GLIS3_TARGETS
0.0000000000	0.5789	0.6923	GNF2_TM4SF2
0.0002830505	0.5722	0.5970	ZHOU_PANCREATIC_BETA_CELL
0.0000000000	0.5441	0.6342	GNF2_MAPT
0.0000000002	0.5292	0.6023	RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN
0.0000000000	0.5164	0.6307	GNF2_RAB3A
0.0000000301	0.4898	0.5826	GNF2_AF1Q
0.0002222420	0.4523	0.4593	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS
0.0000000000	0.4509	0.4883	V$NRSF_01
0.0000000000	0.4452	0.5722	GNF2_DNM1
0.0000000000	0.4178	0.5139	GNF2_RTN1
0.0073307590	0.4107	0.5026	IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY
0.0004921143	0.3983	0.3953	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
0.0010093914	0.3920	0.4815	MODULE_563
0.0133441254	0.3789	0.4063	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP
0.0000992450	0.3765	0.6282	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE
0.0000336720	0.3700	0.5026	GLUTAMATE_RECEPTOR_ACTIVITY
0.0000028582	0.3503	0.6289	MODULE_215
0.0000427234	0.3412	0.3766	LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES
0.0000106537	0.3393	0.6622	REACTOME_GABA_A_RECEPTOR_ACTIVATION
0.0000000007	0.3369	0.3559	CAGNWMCNNNGAC_UNKNOWN
0.0005520451	0.3346	0.6010	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE
0.0028764119	0.3342	0.3220	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT
0.0073223331	0.3293	0.5026	METABOTROPIC_GLUTAMATEGABA_B_LIKE_RECEPTOR_ACTIVITY
0.0000083613	0.3268	0.7215	REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE
0.0019507197	0.3244	0.4346	GLUTAMATE_SIGNALING_PATHWAY
0.0000005744	0.3206	0.5695	REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT
0.0000834308	0.3160	0.3650	HANN_RESISTANCE_TO_BCL2_INHIBITOR_UP
0.0152535906	0.3151	0.3230	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION
0.0005727163	0.3146	0.3163	WANG_LSD1_TARGETS_DN
0.0090756136	0.3100	0.4214	REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS
0.0048335947	0.3080	0.3669	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS
0.0035920657	0.3070	0.3846	NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_UP
0.0041945469	0.3050	0.3994	VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY
0.0112191590	0.3045	0.4278	NEUROTRANSMITTER_SECRETION
0.0046989196	0.3041	0.4791	MODULE_381
0.0000000459	0.2929	0.3517	LEIN_NEURON_MARKERS
0.0184257531	0.2842	0.3584	LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES
0.0083331884	0.2823	0.3873	RESPONSE_TO_NUTRIENT
0.0016858088	0.2806	0.4390	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION
0.0026852326	0.2792	0.3757	NEUROPEPTIDE_RECEPTOR_ACTIVITY
0.0000000000	0.2777	0.3512	CAHOY_NEURONAL
0.0023690079	0.2774	0.3321	GENERATION_OF_A_SIGNAL_INVOLVED_IN_CELL_CELL_SIGNALING
0.0002061442	0.2764	0.4001	MODULE_214
0.0000614779	0.2757	0.3608	MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3
0.0000000000	0.2753	0.3590	KRAS.KIDNEY_UP.V1_UP
0.0000346755	0.2730	0.3343	ACCAATC,MIR-509
0.0133016124	0.2711	0.2915	SCHLESINGER_H3K27ME3_IN_NORMAL_AND_METHYLATED_IN_CANCER
0.0010951339	0.2671	0.3915	NEUROPEPTIDE_BINDING
