pValue	topAUC	KSstat	GSname
0.0000000000	0.3247	0.6623	REACTOME_BETA_DEFENSINS
0.0000000000	0.3001	0.6607	chr11q11
0.0000000000	0.2958	0.5726	REACTOME_DEFENSINS
0.0000000000	0.2840	0.6646	chryp11
0.0000000000	0.2309	0.5283	chryq11
0.0000000000	0.2256	0.6819	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0000000000	0.2067	0.6268	KEGG_OLFACTORY_TRANSDUCTION
0.0050806913	0.2066	0.3238	LI_WILMS_TUMOR
0.0000347761	0.1792	0.2856	chr11p11
0.0090788869	0.1773	0.2642	chrxq24
0.0208641375	0.1733	0.4347	AUJLA_IL22_AND_IL17A_SIGNALING
0.0121353914	0.1682	0.3546	REACTOME_CGMP_EFFECTS
0.0058068552	0.1658	0.3323	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE
0.0000345588	0.1449	0.4802	WEBER_METHYLATED_ICP_IN_FIBROBLAST
0.0000193632	0.1391	0.2352	chr3q21
0.0193922903	0.1386	0.3784	REACTOME_XENOBIOTICS
0.0000000006	0.1375	0.7138	WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN
0.0002168254	0.1369	0.3303	LIGAND_GATED_CHANNEL_ACTIVITY
0.0000105989	0.1343	0.6623	NEUROPEPTIDE_HORMONE_ACTIVITY
0.0000350341	0.1341	0.5906	WEBER_METHYLATED_ICP_IN_SPERM_DN
0.0005618980	0.1337	0.3384	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE
0.0087292535	0.1336	0.3089	CALCIUM_ION_TRANSPORT
0.0065953284	0.1332	0.3287	G_PROTEIN_SIGNALING_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY
0.0000486016	0.1327	0.4295	MODULE_214
0.0096696133	0.1318	0.3239	DELACROIX_RAR_TARGETS_DN
0.0033181294	0.1309	0.3087	chrxp21
0.0138301915	0.1291	0.3262	AXON_GUIDANCE
0.0053970104	0.1288	0.4407	MODULE_328
0.0000000000	0.1280	0.2597	REACTOME_GPCR_DOWNSTREAM_SIGNALING
0.0003150598	0.1276	0.4864	REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS
0.0204237464	0.1271	0.4027	TERAMOTO_OPN_TARGETS_CLUSTER_1
0.0053316609	0.1242	0.3225	GNF2_CDH3
0.0000000000	0.1221	0.2265	REACTOME_SIGNALING_BY_GPCR
0.0010802456	0.1209	0.4795	MODULE_563
0.0003580442	0.1202	0.5119	MODULE_267
0.0094260146	0.1198	0.3014	GNF2_SERPINB5
0.0139533183	0.1196	0.4350	MIPS_PC2_COMPLEX
0.0123341731	0.1191	0.2841	MONOOXYGENASE_ACTIVITY
0.0076135319	0.1176	0.5549	TERAMOTO_OPN_TARGETS_CLUSTER_8
0.0000251189	0.1173	0.2756	chr11q24
0.0063955297	0.1161	0.4206	REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION
0.0077554002	0.1157	0.2549	chr20q12
0.0055587605	0.1155	0.3006	THEODOROU_MAMMARY_TUMORIGENESIS
0.0062758905	0.1147	0.4352	PHOSPHOLIPASE_C_ACTIVATION
0.0004028348	0.1146	0.3313	SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN
0.0000355445	0.1142	0.3241	KEGG_DRUG_METABOLISM_OTHER_ENZYMES
0.0087301145	0.1139	0.2111	chrxq26
0.0040296422	0.1128	0.3040	DI___TRI_VALENT_INORGANIC_CATION_TRANSPORT
0.0007502653	0.1122	0.3782	MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP
0.0159211117	0.1122	0.3541	MODULE_444
