pValue	topAUC	KSstat	GSname
0.0000000308	0.5787	0.6636	NIELSEN_LEIOMYOSARCOMA_CNN1_UP
0.0000006727	0.4650	0.7493	VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY
0.0000000023	0.4578	0.6231	GNF2_AF1Q
0.0000000000	0.4335	0.6416	WONG_ENDMETRIUM_CANCER_DN
0.0016245435	0.4314	0.5902	MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_DN
0.0000000000	0.4284	0.6152	GNF2_MAPT
0.0000000000	0.4272	0.5891	TOMLINS_PROSTATE_CANCER_DN
0.0000000000	0.4176	0.5534	PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_DN
0.0000000132	0.4103	0.5372	BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN
0.0000000006	0.4087	0.5312	MODULE_512
0.0000000171	0.4008	0.6581	NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_DN
0.0000168542	0.3980	0.4848	REACTOME_SMOOTH_MUSCLE_CONTRACTION
0.0000102458	0.3962	0.6199	INAMURA_LUNG_CANCER_SCC_DN
0.0000000009	0.3948	0.7642	THUM_MIR21_TARGETS_HEART_DISEASE_UP
0.0000003911	0.3936	0.7341	MODULE_190
0.0001842085	0.3863	0.7007	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP
0.0000068427	0.3796	0.7938	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_DN
0.0000000000	0.3772	0.4923	GNF2_RTN1
0.0029754432	0.3724	0.5166	REACTOME_KERATAN_SULFATE_DEGRADATION
0.0000000000	0.3722	0.4382	SMID_BREAST_CANCER_LUMINAL_A_UP
0.0007335996	0.3704	0.4396	MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN
0.0000000000	0.3697	0.5067	BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN
0.0000000001	0.3679	0.4882	MODULE_387
0.0000064224	0.3595	0.4842	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE
0.0000000000	0.3588	0.5266	RICKMAN_HEAD_AND_NECK_CANCER_F
0.0000000003	0.3534	0.4634	MODULE_329
0.0040813180	0.3506	0.5270	REGULATION_OF_AXONOGENESIS
0.0000002286	0.3502	0.6593	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
0.0084314026	0.3497	0.5500	REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS
0.0000034968	0.3490	0.5488	MAHADEVAN_IMATINIB_RESISTANCE_DN
0.0005987329	0.3421	0.5982	REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS
0.0001061580	0.3401	0.4884	REACTOME_CGMP_EFFECTS
0.0000000000	0.3375	0.5250	BOQUEST_STEM_CELL_UP
0.0202472588	0.3366	0.5059	NADELLA_PRKAR1A_TARGETS_DN
0.0000297601	0.3324	0.5445	LEI_HOXC8_TARGETS_DN
0.0003569959	0.3302	0.4585	MODULE_400
0.0002527108	0.3274	0.5569	LU_TUMOR_VASCULATURE_DN
0.0076556486	0.3256	0.5007	MAINA_VHL_TARGETS_UP
0.0000000004	0.3251	0.5006	COWLING_MYCN_TARGETS
0.0000448562	0.3219	0.6042	LUI_THYROID_CANCER_CLUSTER_4
0.0000000865	0.3186	0.5354	MODULE_330
0.0000000043	0.3176	0.4387	EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION
0.0022206239	0.3121	0.3987	NIELSEN_GIST_VS_SYNOVIAL_SARCOMA_DN
0.0000007600	0.3121	0.5118	GNF2_TM4SF2
0.0001875830	0.3114	0.4868	LE_NEURONAL_DIFFERENTIATION_UP
0.0000000000	0.3100	0.4694	SERVITJA_ISLET_HNF1A_TARGETS_UP
0.0000000006	0.3099	0.4646	MODULE_201
0.0000000303	0.3085	0.3584	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN
0.0003709681	0.3083	0.3329	SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN
0.0000000000	0.3080	0.6728	ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE
