pValue	topAUC	KSstat	GSname
0.0019796852	0.5115	0.5317	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS
0.0000000000	0.5046	0.5815	CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN
0.0000000000	0.4929	0.5469	GNF2_HPN
0.0000000000	0.4922	0.5545	GNF2_HPX
0.0000000000	0.4922	0.5758	GNF2_GSTM1
0.0000000000	0.4845	0.5426	GNF2_CYP2B6
0.0000000000	0.4837	0.5584	GNF2_LCAT
0.0000000000	0.4832	0.5442	GNF2_TST
0.0003199864	0.4811	0.5150	REACTOME_XENOBIOTICS
0.0100199491	0.4793	0.4888	chr6q26
0.0000000000	0.4785	0.6749	REACTOME_BETA_DEFENSINS
0.0000000000	0.4627	0.6317	chr11q11
0.0006088877	0.4536	0.4819	YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN
0.0000000000	0.4409	0.5296	CAR_IGFBP1
0.0062638162	0.4331	0.4507	MODULE_415
0.0000000000	0.4264	0.4946	CAR_HPX
0.0000000000	0.4211	0.5367	GNF2_CEBPA
0.0000000000	0.4085	0.7042	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0000000000	0.4068	0.5693	REACTOME_DEFENSINS
0.0002858173	0.4029	0.5182	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL
0.0000000000	0.3982	0.5241	BOYAULT_LIVER_CANCER_SUBCLASS_G123_DN
0.0000000000	0.3855	0.5324	BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN
0.0000029918	0.3801	0.4501	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
0.0000437852	0.3773	0.4393	GNF2_IGF1
0.0044525461	0.3767	0.4477	MODULE_106
0.0000000000	0.3721	0.6583	KEGG_OLFACTORY_TRANSDUCTION
0.0000000559	0.3633	0.4177	LEE_LIVER_CANCER
0.0000000000	0.3555	0.5039	SU_LIVER
0.0000000000	0.3491	0.5046	WOO_LIVER_CANCER_RECURRENCE_DN
0.0000610760	0.3448	0.4408	MODULE_135
0.0000000000	0.3363	0.4327	HSIAO_LIVER_SPECIFIC_GENES
0.0083569890	0.3356	0.4109	chr13q21
0.0001468925	0.3349	0.5205	WANG_RECURRENT_LIVER_CANCER_DN
0.0003911849	0.3321	0.3862	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM
0.0013858803	0.3269	0.4221	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS
0.0085698983	0.3203	0.4958	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL
0.0019097073	0.3077	0.5121	VITAMIN_BINDING
0.0000000000	0.3063	0.4106	LEE_LIVER_CANCER_SURVIVAL_UP
0.0000081772	0.3054	0.3448	REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE
0.0000000384	0.2954	0.3350	CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP
0.0000121168	0.2943	0.4816	REACTOME_REGULATION_OF_IFNA_SIGNALING
0.0000000154	0.2915	0.3457	YAMASHITA_LIVER_CANCER_STEM_CELL_DN
0.0057313704	0.2832	0.5130	REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM
0.0001629734	0.2823	0.2649	LEE_LIVER_CANCER_ACOX1_DN
0.0003864253	0.2820	0.3674	MONOOXYGENASE_ACTIVITY
0.0000000000	0.2787	0.4465	chr1q44
0.0130523969	0.2786	0.3821	REACTOME_INTRINSIC_PATHWAY
0.0000255925	0.2776	0.4343	IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_UP
0.0000000070	0.2765	0.3700	REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS
0.0000000001	0.2714	0.4244	KEGG_RETINOL_METABOLISM
