pValue	topAUC	KSstat	GSname
0.0027648544	0.2453	0.5425	PROTEIN_DEACETYLASE_ACTIVITY
0.0000000000	0.2403	0.6645	REACTOME_BETA_DEFENSINS
0.0000000000	0.2290	0.7036	chr11q11
0.0034422247	0.2230	0.5110	DEACETYLASE_ACTIVITY
0.0000000267	0.2161	0.5634	chryp11
0.0000000000	0.2042	0.5910	REACTOME_DEFENSINS
0.0004542247	0.1865	0.4315	HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_NOT_PEPTIDEBONDSIN_LINEAR_AMIDES
0.0080261044	0.1652	0.4986	REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY
0.0000000000	0.1630	0.6516	REACTOME_OLFACTORY_SIGNALING_PATHWAY
0.0098880987	0.1626	0.3924	TIMOFEEVA_GROWTH_STRESS_VIA_STAT1_DN
0.0093874922	0.1571	0.3068	MODULE_214
0.0000000000	0.1500	0.6065	KEGG_OLFACTORY_TRANSDUCTION
0.0168482644	0.1396	0.3724	HUMMERICH_MALIGNANT_SKIN_TUMOR_UP
0.0149661315	0.1377	0.4320	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY
0.0000010589	0.1336	0.3789	KRAS.50_UP.V1_UP
0.0039312520	0.1300	0.2261	MODULE_350
0.0000008110	0.1215	0.2113	chr14q32
0.0148440475	0.1211	0.2518	chrxq24
0.0020078834	0.1208	0.4751	MODULE_89
0.0198798705	0.1193	0.2954	WALLACE_JAK2_TARGETS_UP
0.0052017033	0.1192	0.2496	chr15q11
0.0000010163	0.1185	0.3913	chryq11
0.0022105114	0.1179	0.6096	NAKAMURA_LUNG_CANCER
0.0171932721	0.1162	0.2890	LI_WILMS_TUMOR
0.0043579340	0.1158	0.4092	NIELSEN_SCHWANNOMA_UP
0.0204967028	0.1122	0.3360	REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION
0.0157992183	0.1110	0.4296	REACTOME_GLYCOPROTEIN_HORMONES
0.0000121802	0.1107	0.3873	NIKOLSKY_BREAST_CANCER_1Q21_AMPLICON
0.0119465104	0.1104	0.3745	LE_SKI_TARGETS_UP
0.0014729393	0.1076	0.2320	chr11p11
0.0206420759	0.1073	0.3758	PIEPOLI_LGI1_TARGETS_UP
0.0186544834	0.1068	0.2918	LYMPHOCYTE_DIFFERENTIATION
0.0122468120	0.1066	0.3457	B_CELL_ACTIVATION
0.0018812667	0.1057	0.4483	MODULE_203
0.0087879053	0.1054	0.4226	INAMURA_LUNG_CANCER_SCC_UP
0.0000000000	0.1051	0.1940	DELYS_THYROID_CANCER_UP
0.0036975911	0.1042	0.2200	CCACACA,MIR-147
0.0000026504	0.1039	0.6127	LY_AGING_MIDDLE_DN
0.0185859218	0.1014	0.2398	REACTOME_NCAM1_INTERACTIONS
0.0001420168	0.1004	0.3124	PID_DELTANP63PATHWAY
0.0225379102	0.1000	0.2711	BONE_REMODELING
0.0040134813	0.0996	0.2497	LEE_LIVER_CANCER
0.0045379091	0.0994	0.4078	MODULE_90
0.0089901820	0.0988	0.2680	HUANG_FOXA2_TARGETS_DN
0.0001932023	0.0980	0.4992	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN
0.0047860102	0.0979	0.3198	DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP
0.0000000067	0.0976	0.4255	CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP
0.0104189514	0.0972	0.3794	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY
0.0129984272	0.0967	0.2826	TISSUE_REMODELING
0.0000378305	0.0961	0.3516	MODY_HIPPOCAMPUS_PRENATAL
